area_code,year,owned_dwellings,all_occupied_dwellings,homeownership_rate
003120,2019,477.544286247297,579.000000000001,82.47742422233094
003121,2019,728.799053000914,921.0,79.13127611301998
003122,2019,644.956778718447,824.0,78.27145372796687
003129,2019,302.525869619436,403.0,75.06845399986004
003130,2019,1275.7890798016,1765.00000000001,72.28266741085511
003131,2019,1640.53723339828,2314.0,70.89616393250994
003133,2019,918.880229155392,1255.0,73.21754813987188
003134,2019,247.401382876587,320.0,77.31293214893344
003135,2019,559.746823228429,803.000000000001,69.70695183417538
003138,2019,177.853728026017,249.0,71.42720001044859
003139,2019,511.19846159437,597.0,85.62788301413232
003140,2019,241.835675148502,306.0,79.03126638839935
003141,2019,376.325446292628,452.0,83.25784210013893
003143,2019,1035.34636741949,1229.0,84.24299165333522
003144,2019,167.142648102501,204.0,81.93267063848089
003146,2019,352.581529217925,391.0,90.17430414780691
003149,2019,6466.93301017405,8532.0,75.79621437147269
003153,2019,385.530039307756,455.0,84.73187677093539
003154,2019,1630.46284952848,2052.0,79.45725387565692
003158,2019,640.531590475794,873.0,73.37131620570378
003159,2019,272.039776049322,353.0,77.06509236524701
003164,2019,210.409001675389,239.0,88.03723919472343
003166,2019,1911.85770805182,2248.0,85.04705106992083
004001,2019,69.4136652365206,85.0,81.66313557237717
004002,2019,107.494533118423,123.0,87.39392936457155
004003,2019,9616.82526589519,14252.0,67.47702263468418
004004,2019,87.6943150400037,107.0,81.95730377570439
004005,2019,58.8842050685983,76.0,77.47921719552407
004006,2019,52.639484501534,55.0,95.70815363915273
004007,2019,77.2247191011236,87.0,88.76404494382022
004008,2019,366.907741833438,462.0,79.41726013710779
004009,2019,1947.51044761839,2538.0,76.73406018984987
004010,2019,367.123598268685,451.0,81.40212821922061
004011,2019,165.177231558684,253.0,65.28744330382767
004012,2019,2051.34245131543,3102.0,66.12967283415313
004013,2019,218.209068902844,299.0,72.97962170663679
004014,2019,207.716200546042,275.0,75.53316383492435
004015,2019,79.4375,93.0,85.41666666666666
004016,2019,1011.80894091127,1429.0,70.80538424851434
004017,2019,52.7011487911606,61.0,86.39532588714852
004018,2019,113.416799765898,148.0,76.63297281479595
004019,2019,1069.04289290724,1502.0,71.17462669156058
004020,2019,171.042150391546,207.0,82.62905816016715
004021,2019,24.2377926224506,40.0,60.5944815561265
004022,2019,1300.29960647159,1689.0,76.98635917534577
004023,2019,49.5388185928739,55.0,90.07057925977074
004024,2019,134.639208603905,151.0,89.1650388105331
004025,2019,3739.63944252625,5528.0,67.64904924975127
004026,2019,76.4044943820225,85.0,89.88764044943824
004027,2019,270.032491532235,323.0,83.60139056725542
004028,2019,3010.66383463667,4152.0,72.51117135444774
004029,2019,8470.99224276639,12723.0,66.58014810002663
004030,2019,111.499896914588,142.0,78.52105416520281
004031,2019,26.5956009079059,33.0,80.59273002395727
004032,2019,115.103250855878,135.0,85.26166730065037
004033,2019,386.803699533919,506.0,76.44341888022113
004034,2019,3253.17082834888,4382.0,74.23940731056322
004035,2019,267.777734135174,284.0,94.28793455463872
004037,2019,1589.18496833555,2305.0,68.94511793212797
004038,2019,45.0,45.0,100.0
004039,2019,55.3629956448753,71.0,77.97605020404971
004040,2019,2144.85488626824,2982.0,71.9267232148974
004041,2019,861.881317794866,1229.0,70.12866702968805
004042,2019,398.337220228912,479.0,83.16017123776868
004043,2019,1320.66157094848,1936.00000000001,68.2159902349418
004044,2019,68.8116378906234,85.0,80.95486810661576
