area_code,year,healthcare_capacity
ITD2,2021,0.36
ITD2,2021,0.65
ITD2,2021,3.65
ITD2,2021,0.45
ITD2,2021,16796.0
ITD2,2021,31.01
ITD2,2021,43915.0
ITD2,2021,1899.0
ITD2,2021,5170.0
ITD2,2021,50984.0
ITD2,2021,81.09
ITD2,2021,3.51
ITD2,2021,9.55
ITD2,2021,94.14
ITD2,2021,1433.0
ITD2,2021,195.0
ITD2,2021,351.0
ITD2,2021,1979.0
ITD2,2021,324043.0
ITD2,2021,63974.0
ITD2,2021,110533.0
ITD2,2021,498550.0
ITD2,2021,7.38
ITD2,2021,33.69
ITD2,2021,21.38
ITD2,2021,9.78
ITD2,2021,246.0
ITD2,2021,50965.0
ITD3,2014,2.78
ITD3,2014,0.2
ITD3,2014,0.33
ITD3,2014,3.31
ITD3,2014,0.37
ITD3,2014,148603.0
ITD3,2014,30.26
ITD3,2014,468336.0
ITD3,2014,9700.0
ITD3,2014,25040.0
ITD3,2014,503076.0
ITD3,2014,95.36
ITD3,2014,1.98
ITD3,2014,5.1
ITD3,2014,102.43
ITD3,2014,13703.0
ITD3,2014,961.0
ITD3,2014,1628.0
ITD3,2014,16292.0
ITD3,2014,3820701.0
ITD3,2014,267475.0
ITD3,2014,612872.0
ITD3,2014,4701048.0
ITD3,2014,8.16
ITD3,2014,27.57
ITD3,2014,24.48
ITD3,2014,9.34
ITD3,2014,1830.0
ITD3,2014,293588.0
ITD3,2015,2.74
ITD3,2015,0.18
ITD3,2015,0.35
ITD3,2015,3.26
ITD3,2015,0.34
ITD3,2015,148405.0
ITD3,2015,30.16
ITD3,2015,476733.0
ITD3,2015,9242.0
ITD3,2015,26601.0
ITD3,2015,512576.0
ITD3,2015,96.87
ITD3,2015,1.88
ITD3,2015,5.41
ITD3,2015,104.15
ITD3,2015,13479.0
ITD3,2015,878.0
ITD3,2015,1698.0
ITD3,2015,16055.0
ITD3,2015,3869834.0
ITD3,2015,257717.0
ITD3,2015,641145.0
ITD3,2015,4768696.0
ITD3,2015,8.12
ITD3,2015,27.89
ITD3,2015,24.1
ITD3,2015,9.3
ITD3,2015,1653.0
ITD3,2015,308057.0
ITD3,2016,2.74
ITD3,2016,0.16
ITD3,2016,0.37
ITD3,2016,3.27
ITD3,2016,0.3
ITD3,2016,132711.0
ITD3,2016,27.02
ITD3,2016,491148.0
ITD3,2016,8183.0
ITD3,2016,27717.0
ITD3,2016,527048.0
ITD3,2016,100.0
ITD3,2016,1.67
ITD3,2016,5.64
ITD3,2016,107.31
ITD3,2016,13470.0
ITD3,2016,766.0
ITD3,2016,1826.0
ITD3,2016,16062.0
ITD3,2016,3864266.0
ITD3,2016,224657.0
ITD3,2016,657158.0
ITD3,2016,4746081.0
ITD3,2016,7.87
ITD3,2016,27.45
ITD3,2016,23.71
ITD3,2016,9.01
ITD3,2016,1495.0
ITD3,2016,279465.0
ITD3,2017,2.72
ITD3,2017,0.15
ITD3,2017,0.37
ITD3,2017,3.24
ITD3,2017,0.29
ITD3,2017,113522.0
ITD3,2017,23.14
ITD3,2017,505028.0
ITD3,2017,7946.0
ITD3,2017,27082.0
ITD3,2017,540056.0
ITD3,2017,102.93
ITD3,2017,1.62
ITD3,2017,5.52
ITD3,2017,110.07
ITD3,2017,13339.0
ITD3,2017,755.0
ITD3,2017,1823.0
ITD3,2017,15917.0
ITD3,2017,3856385.0
ITD3,2017,224036.0
ITD3,2017,627298.0
ITD3,2017,4707719.0
ITD3,2017,7.64
ITD3,2017,28.19
ITD3,2017,23.16
ITD3,2017,8.72
ITD3,2017,1421.0
ITD3,2017,233924.0
ITD3,2018,2.74
ITD3,2018,0.15
ITD3,2018,0.37
ITD3,2018,3.27
ITD3,2018,0.28
ITD3,2018,109019.0
ITD3,2018,22.22
ITD3,2018,501032.0
ITD3,2018,7556.0
ITD3,2018,26947.0
ITD3,2018,535535.0
ITD3,2018,102.14
ITD3,2018,1.54
ITD3,2018,5.49
ITD3,2018,109.17
ITD3,2018,13440.0
ITD3,2018,760.0
ITD3,2018,1822.0
ITD3,2018,16022.0
ITD3,2018,3873995.0
ITD3,2018,222591.0
ITD3,2018,624084.0
ITD3,2018,4720670.0
ITD3,2018,7.73
ITD3,2018,29.46
ITD3,2018,23.16
ITD3,2018,8.81
ITD3,2018,1372.0
ITD3,2018,219960.0
ITD3,2019,2.75
ITD3,2019,0.15
ITD3,2019,0.37
ITD3,2019,3.28
ITD3,2019,0.28
ITD3,2019,113942.0
ITD3,2019,23.34
ITD3,2019,503295.0
ITD3,2019,7273.0
ITD3,2019,26761.0
ITD3,2019,537329.0
ITD3,2019,103.09
ITD3,2019,1.49
ITD3,2019,5.48
ITD3,2019,110.07
ITD3,2019,13429.0
ITD3,2019,754.0
ITD3,2019,1814.0
ITD3,2019,15997.0
ITD3,2019,3905819.0
ITD3,2019,224113.0
ITD3,2019,613245.0
ITD3,2019,4743177.0
ITD3,2019,7.76
ITD3,2019,30.81
ITD3,2019,22.92
ITD3,2019,8.83
ITD3,2019,1358.0
ITD3,2019,216028.0
ITD3,2020,2.74
ITD3,2020,0.14
ITD3,2020,0.37
ITD3,2020,3.25
ITD3,2020,0.28
ITD3,2020,90782.0
ITD3,2020,18.62
ITD3,2020,432050.0
ITD3,2020,3997.0
ITD3,2020,22349.0
ITD3,2020,458396.0
ITD3,2020,88.64
ITD3,2020,0.82
ITD3,2020,4.58
ITD3,2020,94.04
ITD3,2020,13365.0
ITD3,2020,675.0
ITD3,2020,1798.0
ITD3,2020,15838.0
ITD3,2020,3454050.0
ITD3,2020,122131.0
ITD3,2020,525635.0
ITD3,2020,4101816.0
ITD3,2020,7.99
ITD3,2020,30.56
ITD3,2020,23.52
ITD3,2020,8.95
ITD3,2020,1343.0
ITD3,2020,166111.0
ITD3,2021,2.86
ITD3,2021,0.06
ITD3,2021,0.36
ITD3,2021,3.28
ITD3,2021,0.25
ITD3,2021,99618.0
ITD3,2021,20.5
ITD3,2021,440659.0
ITD3,2021,1877.0
ITD3,2021,21761.0
ITD3,2021,464297.0
ITD3,2021,90.69
ITD3,2021,0.39
ITD3,2021,4.48
ITD3,2021,95.56
ITD3,2021,13912.0
ITD3,2021,292.0
ITD3,2021,1746.0
ITD3,2021,15950.0
ITD3,2021,3516386.0
ITD3,2021,46886.0
ITD3,2021,492229.0
ITD3,2021,4055501.0
ITD3,2021,7.98
ITD3,2021,24.98
ITD3,2021,22.62
ITD3,2021,8.73
ITD3,2021,1216.0
ITD3,2021,180301.0
ITD4,2014,3.14
ITD4,2014,0.09
ITD4,2014,0.23
ITD4,2014,3.46
ITD4,2014,0.49
ITD4,2014,44354.0
ITD4,2014,36.37
ITD4,2014,136122.0
ITD4,2014,3004.0
ITD4,2014,2685.0
ITD4,2014,141811.0
ITD4,2014,111.62
ITD4,2014,2.46
ITD4,2014,2.2
ITD4,2014,116.28
ITD4,2014,3862.0
ITD4,2014,112.0
ITD4,2014,278.0
ITD4,2014,4252.0
ITD4,2014,975917.0
ITD4,2014,71249.0
ITD4,2014,74123.0
ITD4,2014,1121289.0
ITD4,2014,7.17
ITD4,2014,23.72
ITD4,2014,27.61
ITD4,2014,7.91
ITD4,2014,604.0
ITD4,2014,157684.0
ITD4,2015,3.05
ITD4,2015,0.1
ITD4,2015,0.22
ITD4,2015,3.37
ITD4,2015,0.49
ITD4,2015,39911.0
ITD4,2015,32.6
ITD4,2015,129680.0
ITD4,2015,2577.0
ITD4,2015,2668.0
ITD4,2015,134925.0
ITD4,2015,105.93
ITD4,2015,2.11
ITD4,2015,2.18
ITD4,2015,110.22
ITD4,2015,3729.0
ITD4,2015,118.0
ITD4,2015,273.0
ITD4,2015,4120.0
ITD4,2015,931890.0
ITD4,2015,60853.0
ITD4,2015,76924.0
ITD4,2015,1069667.0
ITD4,2015,7.19
ITD4,2015,23.61
ITD4,2015,28.83
ITD4,2015,7.93
ITD4,2015,596.0
ITD4,2015,146012.0
ITD4,2016,2.95
ITD4,2016,0.08
ITD4,2016,0.24
ITD4,2016,3.27
ITD4,2016,0.47
ITD4,2016,39535.0
ITD4,2016,32.42
ITD4,2016,134966.0
ITD4,2016,1833.0
ITD4,2016,2803.0
ITD4,2016,139602.0
ITD4,2016,110.67
ITD4,2016,1.5
ITD4,2016,2.3
ITD4,2016,114.47
ITD4,2016,3594.0
ITD4,2016,101.0
ITD4,2016,287.0
ITD4,2016,3982.0
ITD4,2016,951708.0
ITD4,2016,46535.0
ITD4,2016,78984.0
ITD4,2016,1077227.0
ITD4,2016,7.05
ITD4,2016,25.39
ITD4,2016,28.18
ITD4,2016,7.72
ITD4,2016,574.0
ITD4,2016,147225.0
ITD4,2017,2.86
ITD4,2017,0.06
ITD4,2017,0.23
ITD4,2017,3.15
ITD4,2017,0.38
ITD4,2017,38658.0
ITD4,2017,31.77
ITD4,2017,133835.0
ITD4,2017,2193.0
ITD4,2017,2772.0
ITD4,2017,138800.0
ITD4,2017,110.0
ITD4,2017,1.8
ITD4,2017,2.28
ITD4,2017,114.08
ITD4,2017,3479.0
ITD4,2017,76.0
ITD4,2017,278.0
ITD4,2017,3833.0
ITD4,2017,946329.0
ITD4,2017,48354.0
ITD4,2017,82450.0
ITD4,2017,1077133.0
ITD4,2017,7.07
ITD4,2017,22.05
ITD4,2017,29.74
ITD4,2017,7.76
ITD4,2017,459.0
ITD4,2017,142280.0
ITD4,2018,2.85
ITD4,2018,0.06
ITD4,2018,0.22
ITD4,2018,3.13
ITD4,2018,0.41
ITD4,2018,38357.0
ITD4,2018,31.56
ITD4,2018,134489.0
ITD4,2018,2071.0
ITD4,2018,2522.0
ITD4,2018,139082.0
ITD4,2018,110.66
ITD4,2018,1.7
ITD4,2018,2.08
ITD4,2018,114.44
ITD4,2018,3461.0
ITD4,2018,76.0
ITD4,2018,272.0
ITD4,2018,3809.0
ITD4,2018,953281.0
ITD4,2018,48228.0
ITD4,2018,75723.0
ITD4,2018,1077232.0
ITD4,2018,7.09
ITD4,2018,23.29
ITD4,2018,30.02
ITD4,2018,7.75
ITD4,2018,493.0
ITD4,2018,134560.0
ITD4,2019,2.89
ITD4,2019,0.05
ITD4,2019,0.21
ITD4,2019,3.16
ITD4,2019,0.38
ITD4,2019,36868.0
ITD4,2019,30.51
ITD4,2019,135011.0
ITD4,2019,1576.0
ITD4,2019,2557.0
ITD4,2019,139144.0
ITD4,2019,111.73
ITD4,2019,1.3
ITD4,2019,2.12
ITD4,2019,115.16
ITD4,2019,3492.0
ITD4,2019,66.0
ITD4,2019,257.0
ITD4,2019,3815.0
ITD4,2019,968368.0
ITD4,2019,35177.0
ITD4,2019,73394.0
ITD4,2019,1076939.0
ITD4,2019,7.17
ITD4,2019,22.32
ITD4,2019,28.7
ITD4,2019,7.74
ITD4,2019,465.0
ITD4,2019,139268.0
ITD4,2020,2.84
ITD4,2020,0.04
ITD4,2020,0.21
ITD4,2020,3.09
ITD4,2020,0.37
ITD4,2020,28472.0
ITD4,2020,23.65
ITD4,2020,115015.0
ITD4,2020,741.0
ITD4,2020,1980.0
ITD4,2020,117736.0
ITD4,2020,95.54
ITD4,2020,0.62
ITD4,2020,1.64
ITD4,2020,97.8
ITD4,2020,3414.0
ITD4,2020,44.0
ITD4,2020,256.0
ITD4,2020,3714.0
ITD4,2020,866124.0
ITD4,2020,17543.0
ITD4,2020,62554.0
ITD4,2020,946221.0
ITD4,2020,7.53
ITD4,2020,23.67
ITD4,2020,31.59
ITD4,2020,8.04
ITD4,2020,448.0
ITD4,2020,117394.0
ITD4,2021,3.16
ITD4,2021,0.04
ITD4,2021,0.21
ITD4,2021,3.41
ITD4,2021,0.36
ITD4,2021,30277.0
ITD4,2021,25.27
ITD4,2021,113863.0
ITD4,2021,691.0
ITD4,2021,836.0
ITD4,2021,115390.0
ITD4,2021,95.04
ITD4,2021,0.58
ITD4,2021,0.7
ITD4,2021,96.31
ITD4,2021,3783.0
ITD4,2021,44.0
ITD4,2021,256.0
ITD4,2021,4083.0
ITD4,2021,912196.0
ITD4,2021,17607.0
ITD4,2021,30109.0
ITD4,2021,959912.0
ITD4,2021,8.01
ITD4,2021,25.48
ITD4,2021,36.02
ITD4,2021,8.32
ITD4,2021,436.0
ITD4,2021,125735.0
ITD5,2014,3.09
ITD5,2014,0.45
ITD5,2014,0.32
ITD5,2014,3.87
ITD5,2014,0.35
ITD5,2014,170096.0
ITD5,2014,38.24
ITD5,2014,548126.0
ITD5,2014,32764.0
ITD5,2014,22181.0
ITD5,2014,603071.0
ITD5,2014,123.22
ITD5,2014,7.37
ITD5,2014,4.99
ITD5,2014,135.57
ITD5,2014,13767.0
ITD5,2014,2019.0
ITD5,2014,1441.0
ITD5,2014,17227.0
ITD5,2014,3435666.0
ITD5,2014,892256.0
ITD5,2014,585640.0
ITD5,2014,4913562.0
ITD5,2014,6.27
ITD5,2014,27.23
ITD5,2014,26.4
ITD5,2014,8.15
ITD5,2014,1542.0
ITD5,2014,835318.0
ITD5,2015,3.0
ITD5,2015,0.44
ITD5,2015,0.32
ITD5,2015,3.77
ITD5,2015,0.33
ITD5,2015,164097.0
ITD5,2015,36.88
ITD5,2015,545363.0
ITD5,2015,33329.0
ITD5,2015,21962.0
ITD5,2015,600654.0
ITD5,2015,122.57
ITD5,2015,7.49
ITD5,2015,4.94
ITD5,2015,135.0
ITD5,2015,13361.0
ITD5,2015,1971.0
ITD5,2015,1422.0
ITD5,2015,16754.0
ITD5,2015,3429992.0
ITD5,2015,887865.0
ITD5,2015,570932.0
ITD5,2015,4888789.0
ITD5,2015,6.29
ITD5,2015,26.64
ITD5,2015,26.0
ITD5,2015,8.14
ITD5,2015,1448.0
ITD5,2015,819367.0
ITD5,2016,2.98
ITD5,2016,0.43
ITD5,2016,0.32
ITD5,2016,3.73
ITD5,2016,0.26
ITD5,2016,154257.0
ITD5,2016,34.68
ITD5,2016,537963.0
ITD5,2016,32284.0
ITD5,2016,22744.0
ITD5,2016,592991.0
ITD5,2016,120.93
ITD5,2016,7.26
ITD5,2016,5.11
ITD5,2016,133.3
ITD5,2016,13241.0
ITD5,2016,1918.0
ITD5,2016,1420.0
ITD5,2016,16579.0
ITD5,2016,3402386.0
ITD5,2016,879810.0
ITD5,2016,586516.0
ITD5,2016,4868712.0
ITD5,2016,6.32
ITD5,2016,27.25
ITD5,2016,25.79
ITD5,2016,8.21
ITD5,2016,1168.0
ITD5,2016,751349.0
ITD5,2017,2.96
ITD5,2017,0.42
ITD5,2017,0.32
ITD5,2017,3.7
ITD5,2017,0.21
ITD5,2017,123026.0
ITD5,2017,27.64
ITD5,2017,561053.0
ITD5,2017,30914.0
ITD5,2017,22450.0
ITD5,2017,614417.0
ITD5,2017,126.06
ITD5,2017,6.95
ITD5,2017,5.04
ITD5,2017,138.05
ITD5,2017,13154.0
ITD5,2017,1879.0
ITD5,2017,1420.0
ITD5,2017,16453.0
ITD5,2017,3695406.0
ITD5,2017,575692.0
ITD5,2017,503449.0
ITD5,2017,4774547.0
ITD5,2017,6.59
ITD5,2017,18.62
ITD5,2017,22.43
ITD5,2017,7.77
ITD5,2017,954.0
ITD5,2017,327011.0
ITD5,2018,2.94
ITD5,2018,0.43
ITD5,2018,0.32
ITD5,2018,3.68
ITD5,2018,0.21
ITD5,2018,124513.0
ITD5,2018,27.94
ITD5,2018,555968.0
ITD5,2018,30989.0
ITD5,2018,18919.0
ITD5,2018,605876.0
ITD5,2018,124.77
ITD5,2018,6.95
ITD5,2018,4.25
ITD5,2018,135.97
ITD5,2018,13091.0
ITD5,2018,1896.0
ITD5,2018,1417.0
ITD5,2018,16404.0
ITD5,2018,3745462.0
ITD5,2018,595458.0
ITD5,2018,497982.0
ITD5,2018,4838902.0
ITD5,2018,6.74
ITD5,2018,19.22
ITD5,2018,26.32
ITD5,2018,7.99
ITD5,2018,919.0
ITD5,2018,304688.0
ITD5,2019,2.93
ITD5,2019,0.42
ITD5,2019,0.32
ITD5,2019,3.66
ITD5,2019,0.2
ITD5,2019,126578.0
ITD5,2019,28.37
ITD5,2019,553166.0
ITD5,2019,31328.0
ITD5,2019,19033.0
ITD5,2019,603527.0
ITD5,2019,123.98
ITD5,2019,7.02
ITD5,2019,4.27
ITD5,2019,135.27
ITD5,2019,13060.0
ITD5,2019,1854.0
ITD5,2019,1413.0
ITD5,2019,16327.0
ITD5,2019,3770609.0
ITD5,2019,605035.0
ITD5,2019,500315.0
ITD5,2019,4875959.0
ITD5,2019,6.82
ITD5,2019,19.31
ITD5,2019,26.29
ITD5,2019,8.08
ITD5,2019,910.0
ITD5,2019,288915.0
ITD5,2020,2.67
ITD5,2020,0.4
ITD5,2020,0.28
ITD5,2020,3.35
ITD5,2020,0.2
ITD5,2020,91963.0
ITD5,2020,20.66
ITD5,2020,461623.0
ITD5,2020,25199.0
ITD5,2020,14151.0
ITD5,2020,500973.0
ITD5,2020,103.7
ITD5,2020,5.66
ITD5,2020,3.18
ITD5,2020,112.54
ITD5,2020,11904.0
ITD5,2020,1767.0
ITD5,2020,1244.0
ITD5,2020,14915.0
ITD5,2020,3381067.0
ITD5,2020,480081.0
ITD5,2020,396723.0
ITD5,2020,4257871.0
ITD5,2020,7.32
ITD5,2020,19.05
ITD5,2020,28.03
ITD5,2020,8.5
ITD5,2020,907.0
ITD5,2020,213738.0
ITD5,2021,3.01
ITD5,2021,0.41
ITD5,2021,0.29
ITD5,2021,3.71
ITD5,2021,0.2
ITD5,2021,109805.0
ITD5,2021,24.77
ITD5,2021,493725.0
ITD5,2021,23814.0
ITD5,2021,13716.0
ITD5,2021,531255.0
ITD5,2021,111.4
ITD5,2021,5.37
ITD5,2021,3.09
ITD5,2021,119.86
ITD5,2021,13356.0
ITD5,2021,1818.0
ITD5,2021,1273.0
ITD5,2021,16447.0
ITD5,2021,3607058.0
ITD5,2021,445447.0
ITD5,2021,385299.0
ITD5,2021,4437804.0
ITD5,2021,7.31
ITD5,2021,18.71
ITD5,2021,28.09
ITD5,2021,8.35
ITD5,2021,902.0
ITD5,2021,250531.0
ITDA,2014,2.77
ITDA,2014,0.37
ITDA,2014,0.48
ITDA,2014,3.62
ITDA,2014,0.38
ITDA,2014,42990.0
ITDA,2014,40.52
ITDA,2014,115485.0
ITDA,2014,5045.0
ITDA,2014,8832.0
ITDA,2014,129362.0
ITDA,2014,108.85
ITDA,2014,4.76
ITDA,2014,8.32
ITDA,2014,121.93
ITDA,2014,2921.0
ITDA,2014,387.0
ITDA,2014,508.0
ITDA,2014,3816.0
ITDA,2014,815264.0
ITDA,2014,131899.0
ITDA,2014,186162.0
ITDA,2014,1133325.0
ITDA,2014,7.06
ITDA,2014,26.14
ITDA,2014,21.08
ITDA,2014,8.76
ITDA,2014,399.0
ITDA,2014,107851.0
ITDA,2015,2.71
ITDA,2015,0.33
ITDA,2015,0.48
ITDA,2015,3.53
ITDA,2015,0.35
ITDA,2015,40846.0
ITDA,2015,38.62
ITDA,2015,115500.0
ITDA,2015,5240.0
ITDA,2015,9018.0
ITDA,2015,129758.0
ITDA,2015,109.22
ITDA,2015,4.95
ITDA,2015,8.53
ITDA,2015,122.7
ITDA,2015,2871.0
ITDA,2015,352.0
ITDA,2015,507.0
ITDA,2015,3730.0
ITDA,2015,812312.0
ITDA,2015,132137.0
ITDA,2015,188918.0
ITDA,2015,1133367.0
ITDA,2015,7.03
ITDA,2015,25.22
ITDA,2015,20.95
ITDA,2015,8.73
ITDA,2015,375.0
ITDA,2015,104610.0
ITDA,2016,2.67
ITDA,2016,0.34
ITDA,2016,0.51
ITDA,2016,3.52
ITDA,2016,0.37
ITDA,2016,38239.0
ITDA,2016,36.04
ITDA,2016,111993.0
ITDA,2016,5108.0
ITDA,2016,9688.0
ITDA,2016,126789.0
ITDA,2016,105.56
ITDA,2016,4.81
ITDA,2016,9.13
ITDA,2016,119.5
ITDA,2016,2828.0
ITDA,2016,365.0
ITDA,2016,537.0
ITDA,2016,3730.0
ITDA,2016,800766.0
ITDA,2016,131232.0
ITDA,2016,199482.0
ITDA,2016,1131480.0
ITDA,2016,7.15
ITDA,2016,25.69
ITDA,2016,20.59
ITDA,2016,8.92
ITDA,2016,390.0
ITDA,2016,93720.0
ITDA,2017,2.65
ITDA,2017,0.34
ITDA,2017,0.52
ITDA,2017,3.51
ITDA,2017,0.39
ITDA,2017,37142.0
ITDA,2017,34.87
ITDA,2017,112224.0
ITDA,2017,5522.0
ITDA,2017,8945.0
ITDA,2017,126691.0
ITDA,2017,105.35
ITDA,2017,5.18
ITDA,2017,8.4
ITDA,2017,118.93
ITDA,2017,2825.0
ITDA,2017,363.0
ITDA,2017,551.0
ITDA,2017,3739.0
ITDA,2017,802886.0
ITDA,2017,134587.0
ITDA,2017,186166.0
ITDA,2017,1123639.0
ITDA,2017,7.15
ITDA,2017,24.37
ITDA,2017,20.81
ITDA,2017,8.87
ITDA,2017,418.0
ITDA,2017,93120.0
ITDA,2018,2.64
ITDA,2018,0.34
ITDA,2018,0.52
ITDA,2018,3.5
ITDA,2018,0.4
ITDA,2018,36330.0
ITDA,2018,33.95
ITDA,2018,110279.0
ITDA,2018,5502.0
ITDA,2018,9132.0
ITDA,2018,124913.0
ITDA,2018,103.07
ITDA,2018,5.14
ITDA,2018,8.53
ITDA,2018,116.75
ITDA,2018,2828.0
ITDA,2018,364.0
ITDA,2018,557.0
ITDA,2018,3749.0
ITDA,2018,789250.0
ITDA,2018,135385.0
ITDA,2018,189766.0
ITDA,2018,1114401.0
ITDA,2018,7.16
ITDA,2018,24.61
ITDA,2018,20.78
ITDA,2018,8.92
ITDA,2018,430.0
ITDA,2018,92082.0
ITDA,2019,2.57
ITDA,2019,0.29
ITDA,2019,0.49
ITDA,2019,3.34
ITDA,2019,0.4
ITDA,2019,35615.0
ITDA,2019,33.1
ITDA,2019,110569.0
ITDA,2019,5407.0
ITDA,2019,9132.0
ITDA,2019,125108.0
ITDA,2019,102.75
ITDA,2019,5.02
ITDA,2019,8.49
ITDA,2019,116.27
ITDA,2019,2764.0
ITDA,2019,308.0
ITDA,2019,525.0
ITDA,2019,3597.0
ITDA,2019,777307.0
ITDA,2019,132992.0
ITDA,2019,193604.0
ITDA,2019,1103903.0
ITDA,2019,7.03
ITDA,2019,24.6
ITDA,2019,21.2
ITDA,2019,8.82
ITDA,2019,435.0
ITDA,2019,88480.0
ITDA,2020,2.62
ITDA,2020,0.29
ITDA,2020,0.5
ITDA,2020,3.41
ITDA,2020,0.39
ITDA,2020,26549.0
ITDA,2020,24.64
ITDA,2020,94726.0
ITDA,2020,3151.0
ITDA,2020,6997.0
ITDA,2020,104874.0
ITDA,2020,87.91
ITDA,2020,2.92
ITDA,2020,6.49
ITDA,2020,97.32
ITDA,2020,2820.0
ITDA,2020,313.0
ITDA,2020,537.0
ITDA,2020,3670.0
ITDA,2020,666856.0
ITDA,2020,94206.0
ITDA,2020,153173.0
ITDA,2020,914235.0
ITDA,2020,7.04
ITDA,2020,29.9
ITDA,2020,21.89
ITDA,2020,8.72
ITDA,2020,421.0
ITDA,2020,69744.0
ITDA,2021,2.93
ITDA,2021,0.33
ITDA,2021,0.52
ITDA,2021,3.78
ITDA,2021,0.4
ITDA,2021,30127.0
ITDA,2021,28.02
ITDA,2021,98405.0
ITDA,2021,3274.0
ITDA,2021,7768.0
ITDA,2021,109447.0
ITDA,2021,91.51
ITDA,2021,3.04
ITDA,2021,7.22
ITDA,2021,101.78
ITDA,2021,3153.0
ITDA,2021,354.0
ITDA,2021,558.0
ITDA,2021,4065.0
ITDA,2021,687446.0
ITDA,2021,94165.0
ITDA,2021,169037.0
ITDA,2021,950648.0
ITDA,2021,6.99
ITDA,2021,28.76
ITDA,2021,21.76
ITDA,2021,8.69
ITDA,2021,427.0
ITDA,2021,71501.0
ITE,2014,2.63
ITE,2014,0.14
ITE,2014,0.37
ITE,2014,3.13
ITE,2014,0.45
ITE,2014,511993.0
ITE,2014,42.43
ITE,2014,1287803.0
ITE,2014,16971.0
ITE,2014,48830.0
ITE,2014,1353604.0
ITE,2014,106.72
ITE,2014,1.41
ITE,2014,4.05
ITE,2014,112.17
ITE,2014,31716.0
ITE,2014,1653.0
ITE,2014,4472.0
ITE,2014,37841.0
ITE,2014,8844285.0
ITE,2014,464475.0
ITE,2014,1468037.0
ITE,2014,10776797.0
ITE,2014,6.87
ITE,2014,27.37
ITE,2014,30.06
ITE,2014,7.96
ITE,2014,5389.0
ITE,2014,1590606.0
ITE,2015,2.57
ITE,2015,0.14
ITE,2015,0.37
ITE,2015,3.08
ITE,2015,0.43
ITE,2015,492081.0
ITE,2015,40.74
ITE,2015,1254398.0
ITE,2015,17123.0
ITE,2015,49858.0
ITE,2015,1321379.0
ITE,2015,103.85
ITE,2015,1.42
ITE,2015,4.13
ITE,2015,109.39
ITE,2015,31091.0
ITE,2015,1641.0
ITE,2015,4487.0
ITE,2015,37219.0
ITE,2015,8685790.0
ITE,2015,476393.0
ITE,2015,1463076.0
ITE,2015,10625259.0
ITE,2015,6.92
ITE,2015,27.82
ITE,2015,29.34
ITE,2015,8.04
ITE,2015,5233.0
ITE,2015,1526458.0
ITE,2016,2.55
ITE,2016,0.12
ITE,2016,0.37
ITE,2016,3.05
ITE,2016,0.42
ITE,2016,469075.0
ITE,2016,38.87
ITE,2016,1225434.0
ITE,2016,16026.0
ITE,2016,50256.0
ITE,2016,1291716.0
ITE,2016,101.55
ITE,2016,1.33
ITE,2016,4.16
ITE,2016,107.04
ITE,2016,30767.0
ITE,2016,1492.0
ITE,2016,4518.0
ITE,2016,36777.0
ITE,2016,8557589.0
ITE,2016,455761.0
ITE,2016,1426075.0
ITE,2016,10439425.0
ITE,2016,6.98
ITE,2016,28.44
ITE,2016,28.38
ITE,2016,8.08
ITE,2016,5046.0
ITE,2016,1444250.0
ITE,2017,2.53
ITE,2017,0.11
ITE,2017,0.37
ITE,2017,3.01
ITE,2017,0.42
ITE,2017,473027.0
ITE,2017,39.23
ITE,2017,1215512.0
ITE,2017,15319.0
ITE,2017,49305.0
ITE,2017,1280136.0
ITE,2017,100.8
ITE,2017,1.27
ITE,2017,4.09
ITE,2017,106.16
ITE,2017,30452.0
ITE,2017,1370.0
ITE,2017,4446.0
ITE,2017,36268.0
ITE,2017,8523797.0
ITE,2017,428694.0
ITE,2017,1413187.0
ITE,2017,10365678.0
ITE,2017,7.01
ITE,2017,27.98
ITE,2017,28.66
ITE,2017,8.1
ITE,2017,5078.0
ITE,2017,1422034.0
ITE,2018,2.52
ITE,2018,0.11
ITE,2018,0.38
ITE,2018,3.0
ITE,2018,0.4
ITE,2018,461914.0
ITE,2018,38.39
ITE,2018,1203164.0
ITE,2018,14663.0
ITE,2018,48092.0
ITE,2018,1265919.0
ITE,2018,99.99
ITE,2018,1.22
ITE,2018,4.0
ITE,2018,105.2
ITE,2018,30272.0
ITE,2018,1355.0
ITE,2018,4519.0
ITE,2018,36146.0
ITE,2018,8490304.0
ITE,2018,418961.0
ITE,2018,1446750.0
ITE,2018,10356015.0
ITE,2018,7.06
ITE,2018,28.57
ITE,2018,30.08
ITE,2018,8.18
ITE,2018,4865.0
ITE,2018,1397902.0
ITE,2019,2.55
ITE,2019,0.11
ITE,2019,0.38
ITE,2019,3.05
ITE,2019,0.41
ITE,2019,442790.0
ITE,2019,37.37
ITE,2019,1152379.0
ITE,2019,15556.0
ITE,2019,47019.0
ITE,2019,1214954.0
ITE,2019,97.25
ITE,2019,1.31
ITE,2019,3.97
ITE,2019,102.53
ITE,2019,30224.0
ITE,2019,1333.0
ITE,2019,4546.0
ITE,2019,36103.0
ITE,2019,8112210.0
ITE,2019,420107.0
ITE,2019,1424097.0
ITE,2019,9956414.0
ITE,2019,7.04
ITE,2019,27.01
ITE,2019,30.29
ITE,2019,8.19
ITE,2019,4869.0
ITE,2019,1326170.0
