area_code,frequency,year,migrations
IT,A,2005,51212
IT,A,2006,52769
IT,A,2007,54441
IT,A,2008,56684
IT,A,2009,54367
IT,A,2010,56426
IT,A,2011,54417
IT,A,2012,66268
IT,A,2013,57816
IT,A,2014,54476
IT,A,2015,51863
IT,A,2016,53091
IT,A,2017,52313
IT,A,2018,52833
IT,A,2019,56032
IT,A,2020,52042
IT,A,2021,54625
IT,A,2022,57071
IT,A,2023,55001
IT,A,2024,54288
IT,A,2025,55842
IT,A,2002,36045
IT,A,2003,35176
IT,A,2004,38524
IT,A,2005,37436
IT,A,2006,37963
IT,A,2007,39649
IT,A,2008,40709
IT,A,2009,39108
IT,A,2010,40658
IT,A,2011,38797
IT,A,2012,48202
IT,A,2013,42051
IT,A,2014,39361
IT,A,2015,37400
IT,A,2016,38407
IT,A,2017,37406
IT,A,2018,38100
IT,A,2019,40238
IT,A,2020,37559
IT,A,2021,38908
IT,A,2022,41033
IT,A,2023,39551
IT,A,2024,39237
IT,A,2025,40440
IT,A,2002,12741
IT,A,2003,13315
IT,A,2004,13121
IT,A,2005,13776
IT,A,2006,14806
IT,A,2007,14792
IT,A,2008,15975
IT,A,2009,15259
IT,A,2010,15768
IT,A,2011,15620
IT,A,2012,18066
IT,A,2013,15765
IT,A,2014,15115
IT,A,2015,14463
IT,A,2016,14684
IT,A,2017,14907
IT,A,2018,14733
IT,A,2019,15794
IT,A,2020,14483
IT,A,2021,15717
IT,A,2022,16038
IT,A,2023,15450
IT,A,2024,15051
IT,A,2025,15402
IT,A,2002,1223558
IT,A,2003,1215816
IT,A,2004,1310536
IT,A,2005,1321710
IT,A,2006,1368298
IT,A,2007,1379531
IT,A,2008,1388747
IT,A,2009,1312763
IT,A,2010,1345466
IT,A,2011,1358037
IT,A,2012,1556327
IT,A,2013,1362299
IT,A,2014,1313176
IT,A,2015,1284201
IT,A,2016,1331380
IT,A,2017,1334522
IT,A,2018,1358432
IT,A,2019,1485297
IT,A,2020,1333680
IT,A,2021,1423201
IT,A,2022,1471370
IT,A,2023,1433803
IT,A,2024,1385016
IT,A,2025,1455406
IT,A,2002,416508
IT,A,2003,401530
IT,A,2004,446182
IT,A,2005,439481
IT,A,2006,472451
IT,A,2007,472801
IT,A,2008,461112
IT,A,2009,427977
IT,A,2010,450505
IT,A,2011,454724
IT,A,2012,512096
IT,A,2013,457685
IT,A,2014,441384
IT,A,2015,436763
IT,A,2016,453735
IT,A,2017,459117
IT,A,2018,470865
IT,A,2019,516782
IT,A,2020,455338
IT,A,2021,495735
IT,A,2022,508966
IT,A,2023,508940
IT,A,2024,483405
IT,A,2025,508887
IT,A,2002,117821
IT,A,2003,113413
IT,A,2004,123537
IT,A,2005,119875
IT,A,2006,125070
IT,A,2007,131526
IT,A,2008,129134
IT,A,2009,126151
IT,A,2010,128055
IT,A,2011,128642
IT,A,2012,146682
IT,A,2013,128370
IT,A,2014,123519
IT,A,2015,121695
IT,A,2016,124974
IT,A,2017,126338
IT,A,2018,124781
IT,A,2019,137312
IT,A,2020,123266
IT,A,2021,127083
IT,A,2022,132399
IT,A,2023,138780
IT,A,2024,131636
IT,A,2025,136122
IT,A,2002,4224
IT,A,2003,4313
IT,A,2004,4596
IT,A,2005,4567
IT,A,2006,4463
IT,A,2007,4714
IT,A,2008,4529
IT,A,2009,5179
IT,A,2010,4989
IT,A,2011,4645
IT,A,2012,5568
IT,A,2013,5070
IT,A,2014,4806
IT,A,2015,4507
IT,A,2016,4531
IT,A,2017,4528
IT,A,2018,4752
IT,A,2019,4614
IT,A,2020,4242
IT,A,2021,4531
IT,A,2022,4325
IT,A,2023,4401
IT,A,2024,4468
IT,A,2025,4612
IT,A,2002,35137
IT,A,2003,33928
IT,A,2004,36261
IT,A,2005,35544
IT,A,2006,36821
IT,A,2007,36643
IT,A,2008,37611
IT,A,2009,35962
IT,A,2010,39530
IT,A,2011,37787
IT,A,2012,43231
IT,A,2013,38504
IT,A,2014,35919
IT,A,2015,35826
IT,A,2016,36580
IT,A,2017,36425
IT,A,2018,38057
IT,A,2019,39046
IT,A,2020,35558
IT,A,2021,39671
IT,A,2022,38737
IT,A,2023,37286
IT,A,2024,35718
IT,A,2025,37585
IT,A,2002,259326
IT,A,2003,249876
IT,A,2004,281788
IT,A,2005,279495
IT,A,2006,306097
IT,A,2007,299918
IT,A,2008,289838
IT,A,2009,260685
IT,A,2010,277931
IT,A,2011,283650
IT,A,2012,316615
IT,A,2013,285741
IT,A,2014,277140
IT,A,2015,274735
IT,A,2016,287650
IT,A,2017,291826
IT,A,2018,303275
IT,A,2019,335810
IT,A,2020,292272
IT,A,2021,324450
IT,A,2022,333505
IT,A,2023,328473
IT,A,2024,311583
IT,A,2025,330568
IT,A,2002,690728
IT,A,2003,679331
IT,A,2004,753441
IT,A,2005,749056
IT,A,2006,795441
IT,A,2007,797369
IT,A,2008,777723
IT,A,2009,728314
IT,A,2010,754425
IT,A,2011,767043
IT,A,2012,845447
IT,A,2013,752672
IT,A,2014,730358
IT,A,2015,725375
IT,A,2016,753348
IT,A,2017,768256
IT,A,2018,790529
IT,A,2019,864219
IT,A,2020,772336
IT,A,2021,826875
IT,A,2022,853336
IT,A,2023,835684
IT,A,2024,798479
IT,A,2025,840428
IT,A,2002,274220
IT,A,2003,277801
IT,A,2004,307259
IT,A,2005,309575
IT,A,2006,322990
IT,A,2007,324568
IT,A,2008,316611
IT,A,2009,300337
IT,A,2010,303920
IT,A,2011,312319
IT,A,2012,333351
IT,A,2013,294987
IT,A,2014,288974
IT,A,2015,288612
IT,A,2016,299613
IT,A,2017,309139
IT,A,2018,319664
IT,A,2019,347437
IT,A,2020,316998
IT,A,2021,331140
IT,A,2022,344370
IT,A,2023,326744
IT,A,2024,315074
IT,A,2025,331541
IT,A,2002,8603
IT,A,2003,9426
IT,A,2004,10269
IT,A,2005,10889
IT,A,2006,11204
IT,A,2007,11027
IT,A,2008,11291
IT,A,2009,11426
IT,A,2010,11403
IT,A,2011,12231
IT,A,2012,13600
IT,A,2013,12139
IT,A,2014,12079
IT,A,2015,13040
IT,A,2016,12771
IT,A,2017,13512
IT,A,2018,14270
IT,A,2019,14385
IT,A,2020,13224
IT,A,2021,13697
IT,A,2022,13988
IT,A,2023,13678
IT,A,2024,12980
IT,A,2025,13245
IT,A,2002,11053
IT,A,2003,12190
IT,A,2004,13119
IT,A,2005,12942
IT,A,2006,13859
IT,A,2007,14102
IT,A,2008,14013
IT,A,2009,14024
IT,A,2010,14287
IT,A,2011,14776
IT,A,2012,16150
IT,A,2013,14995
IT,A,2014,14653
IT,A,2015,14466
IT,A,2016,14926
IT,A,2017,15418
IT,A,2018,16248
IT,A,2019,16547
IT,A,2020,15129
IT,A,2021,15600
IT,A,2022,16450
IT,A,2023,15700
IT,A,2024,15486
IT,A,2025,15845
IT,A,2002,113934
IT,A,2003,120358
IT,A,2004,129980
IT,A,2005,129833
IT,A,2006,135885
IT,A,2007,137452
IT,A,2008,129407
IT,A,2009,126044
IT,A,2010,126287
IT,A,2011,130217
IT,A,2012,138640
IT,A,2013,120274
IT,A,2014,120243
IT,A,2015,120386
IT,A,2016,124971
IT,A,2017,130224
IT,A,2018,134750
IT,A,2019,145279
IT,A,2020,133882
IT,A,2021,140177
IT,A,2022,143611
IT,A,2023,135839
IT,A,2024,131021
IT,A,2025,139033
IT,A,2002,29313
IT,A,2003,29459
IT,A,2004,32219
IT,A,2005,32324
IT,A,2006,32529
IT,A,2007,35024
IT,A,2008,32976
IT,A,2009,31412
IT,A,2010,32674
IT,A,2011,31961
IT,A,2012,34749
IT,A,2013,30987
IT,A,2014,29870
IT,A,2015,29628
IT,A,2016,31542
IT,A,2017,31681
IT,A,2018,32783
IT,A,2019,35177
IT,A,2020,32046
IT,A,2021,33744
IT,A,2022,34790
IT,A,2023,32489
IT,A,2024,31614
IT,A,2025,33087
IT,A,2002,111317
IT,A,2003,106368
IT,A,2004,121672
IT,A,2005,123587
IT,A,2006,129513
IT,A,2007,126963
IT,A,2008,128924
IT,A,2009,117431
IT,A,2010,119269
IT,A,2011,123134
IT,A,2012,130212
IT,A,2013,116592
IT,A,2014,112129
IT,A,2015,111092
IT,A,2016,115403
IT,A,2017,118304
IT,A,2018,121613
IT,A,2019,136049
IT,A,2020,122717
IT,A,2021,127922
IT,A,2022,135531
IT,A,2023,129038
IT,A,2024,123973
IT,A,2025,130331
IT,A,2002,19656
IT,A,2003,21616
IT,A,2004,23388
IT,A,2005,23831
IT,A,2006,25063
IT,A,2007,25129
IT,A,2008,25304
IT,A,2009,25450
IT,A,2010,25690
IT,A,2011,27007
IT,A,2012,29750
IT,A,2013,27134
IT,A,2014,26732
IT,A,2015,27506
IT,A,2016,27697
IT,A,2017,28930
IT,A,2018,30518
IT,A,2019,30932
IT,A,2020,28353
IT,A,2021,29297
IT,A,2022,30438
IT,A,2023,29378
IT,A,2024,28466
IT,A,2025,29090
IT,A,2002,219228
IT,A,2003,220486
IT,A,2004,234013
IT,A,2005,249880
IT,A,2006,245812
IT,A,2007,242410
IT,A,2008,263855
IT,A,2009,245452
IT,A,2010,248217
IT,A,2011,250875
IT,A,2012,308548
IT,A,2013,252780
IT,A,2014,244796
IT,A,2015,237255
IT,A,2016,245436
IT,A,2017,241147
IT,A,2018,242679
IT,A,2019,266034
IT,A,2020,236111
IT,A,2021,252862
IT,A,2022,266158
IT,A,2023,256281
IT,A,2024,243980
IT,A,2025,259154
IT,A,2002,81125
IT,A,2003,80884
IT,A,2004,87476
IT,A,2005,88184
IT,A,2006,90335
IT,A,2007,89270
IT,A,2008,87397
IT,A,2009,89051
IT,A,2010,88913
IT,A,2011,92067
IT,A,2012,106975
IT,A,2013,91517
IT,A,2014,87706
IT,A,2015,86229
IT,A,2016,90167
IT,A,2017,88474
IT,A,2018,89926
IT,A,2019,101663
IT,A,2020,92142
IT,A,2021,95702
IT,A,2022,98842
IT,A,2023,94364
IT,A,2024,89761
IT,A,2025,96492
IT,A,2002,14314
IT,A,2003,14499
IT,A,2004,15743
IT,A,2005,16823
IT,A,2006,16781
IT,A,2007,17844
IT,A,2008,17296
IT,A,2009,18200
IT,A,2010,18005
IT,A,2011,17228
IT,A,2012,19969
IT,A,2013,16377
IT,A,2014,15402
IT,A,2015,15996
IT,A,2016,16148
IT,A,2017,16067
IT,A,2018,16173
IT,A,2019,17724
IT,A,2020,16636
IT,A,2021,17115
IT,A,2022,17811
IT,A,2023,17117
IT,A,2024,16529
IT,A,2025,17569
IT,A,2002,29635
IT,A,2003,30768
IT,A,2004,34271
IT,A,2005,34678
IT,A,2006,34626
IT,A,2007,35670
IT,A,2008,36185
IT,A,2009,33403
IT,A,2010,32731
IT,A,2011,32982
IT,A,2012,36423
IT,A,2013,30588
IT,A,2014,30279
IT,A,2015,29966
IT,A,2016,30451
IT,A,2017,31276
IT,A,2018,31745
IT,A,2019,34723
IT,A,2020,31481
IT,A,2021,33178
IT,A,2022,35340
IT,A,2023,34817
IT,A,2024,34161
IT,A,2025,36342
IT,A,2002,94154
IT,A,2003,94335
IT,A,2004,96523
IT,A,2005,110195
IT,A,2006,104070
IT,A,2007,99626
IT,A,2008,122977
IT,A,2009,104798
IT,A,2010,108568
IT,A,2011,108598
IT,A,2012,145181
IT,A,2013,114298
IT,A,2014,111409
IT,A,2015,105064
IT,A,2016,108670
IT,A,2017,105330
IT,A,2018,104835
IT,A,2019,111924
IT,A,2020,95852
IT,A,2021,106867
IT,A,2022,114165
IT,A,2023,109983
IT,A,2024,103529
IT,A,2025,108751
IT,A,2002,215156
IT,A,2003,217824
IT,A,2004,219032
IT,A,2005,218276
IT,A,2006,220060
IT,A,2007,229088
IT,A,2008,232658
IT,A,2009,229188
IT,A,2010,229222
IT,A,2011,231226
IT,A,2012,269085
IT,A,2013,241175
IT,A,2014,228944
IT,A,2015,218365
IT,A,2016,226542
IT,A,2017,220178
IT,A,2018,218648
IT,A,2019,241063
IT,A,2020,218638
IT,A,2021,233216
IT,A,2022,236576
IT,A,2023,229623
IT,A,2024,231481
IT,A,2025,240152
IT,A,2002,22403
IT,A,2003,22129
IT,A,2004,23370
IT,A,2005,24994
IT,A,2006,24966
IT,A,2007,26544
IT,A,2008,27265
IT,A,2009,24965
IT,A,2010,24789
IT,A,2011,25697
IT,A,2012,32041
IT,A,2013,28421
IT,A,2014,26515
IT,A,2015,25337
IT,A,2016,26678
IT,A,2017,24715
IT,A,2018,27190
IT,A,2019,28780
IT,A,2020,26412
IT,A,2021,28150
IT,A,2022,29880
IT,A,2023,29142
IT,A,2024,29119
IT,A,2025,30628
IT,A,2002,4899
IT,A,2003,4621
IT,A,2004,4797
IT,A,2005,4602
IT,A,2006,4858
IT,A,2007,4913
IT,A,2008,5104
IT,A,2009,5269
IT,A,2010,4887
IT,A,2011,5269
IT,A,2012,6325
IT,A,2013,5197
IT,A,2014,4905
IT,A,2015,4677
IT,A,2016,4925
IT,A,2017,4785
IT,A,2018,5374
IT,A,2019,5602
IT,A,2020,5040
IT,A,2021,5427
IT,A,2022,5578
IT,A,2023,5516
IT,A,2024,5834
IT,A,2025,6340
IT,A,2002,108497
IT,A,2003,111089
IT,A,2004,113677
IT,A,2005,112620
IT,A,2006,113598
IT,A,2007,118842
IT,A,2008,119191
IT,A,2009,117656
IT,A,2010,117186
IT,A,2011,117627
IT,A,2012,135540
IT,A,2013,122477
IT,A,2014,115239
IT,A,2015,109902
IT,A,2016,113341
IT,A,2017,109843
IT,A,2018,106930
IT,A,2019,117648
IT,A,2020,105499
IT,A,2021,112039
IT,A,2022,110200
IT,A,2023,106571
IT,A,2024,107341
IT,A,2025,109655
IT,A,2002,44817
IT,A,2003,44600
IT,A,2004,43561
IT,A,2005,44028
IT,A,2006,43429
IT,A,2007,44460
IT,A,2008,46874
IT,A,2009,44938
IT,A,2010,47496
IT,A,2011,47480
IT,A,2012,53863
IT,A,2013,49286
IT,A,2014,46961
IT,A,2015,45808
IT,A,2016,47017
IT,A,2017,48515
IT,A,2018,46880
IT,A,2019,52603
IT,A,2020,50259
IT,A,2021,53069
IT,A,2022,54523
IT,A,2023,52689
IT,A,2024,52462
IT,A,2025,55986
IT,A,2002,5996
IT,A,2003,5992
IT,A,2004,5795
IT,A,2005,5687
IT,A,2006,5504
IT,A,2007,5747
IT,A,2008,5443
IT,A,2009,5609
IT,A,2010,5594
IT,A,2011,6335
IT,A,2012,7268
IT,A,2013,6285
IT,A,2014,6032
IT,A,2015,5613
IT,A,2016,6141
IT,A,2017,5935
IT,A,2018,6184
IT,A,2019,6384
IT,A,2020,5893
IT,A,2021,5982
IT,A,2022,6950
IT,A,2023,6548
IT,A,2024,6823
IT,A,2025,6595
IT,A,2002,28544
IT,A,2003,29393
IT,A,2004,27832
IT,A,2005,26345
IT,A,2006,27705
IT,A,2007,28582
IT,A,2008,28781
IT,A,2009,30751
IT,A,2010,29270
IT,A,2011,28818
IT,A,2012,34048
IT,A,2013,29509
IT,A,2014,29292
IT,A,2015,27028
IT,A,2016,28440
IT,A,2017,26385
IT,A,2018,26090
IT,A,2019,30046
IT,A,2020,25535
IT,A,2021,28549
IT,A,2022,29445
IT,A,2023,29157
IT,A,2024,29902
IT,A,2025,30948
IT,A,2002,313602
IT,A,2003,315999
IT,A,2004,323082
IT,A,2005,322774
IT,A,2006,327045
IT,A,2007,339752
IT,A,2008,347169
IT,A,2009,338997
IT,A,2010,342824
IT,A,2011,340119
IT,A,2012,402332
IT,A,2013,356847
IT,A,2014,338022
IT,A,2015,321571
IT,A,2016,332596
IT,A,2017,325119
IT,A,2018,325224
IT,A,2019,355044
IT,A,2020,325233
IT,A,2021,343464
IT,A,2022,351876
IT,A,2023,341838
IT,A,2024,342557
IT,A,2025,355824
IT,A,2002,98446
IT,A,2003,98175
IT,A,2004,104050
IT,A,2005,104498
IT,A,2006,106985
IT,A,2007,110664
IT,A,2008,114511
IT,A,2009,109809
IT,A,2010,113602
IT,A,2011,108893
IT,A,2012,133247
IT,A,2013,115672
IT,A,2014,109078
IT,A,2015,103206
IT,A,2016,106054
IT,A,2017,104941
IT,A,2018,106576
IT,A,2019,113981
IT,A,2020,106595
IT,A,2021,110248
IT,A,2022,115300
IT,A,2023,112215
IT,A,2024,111076
IT,A,2025,115672
IT,A,2002,72153
IT,A,2003,70989
IT,A,2004,76918
IT,A,2005,76294
IT,A,2006,76896
IT,A,2007,80647
IT,A,2008,82625
IT,A,2009,79394
IT,A,2010,82426
IT,A,2011,78062
IT,A,2012,97294
IT,A,2013,84320
IT,A,2014,79462
IT,A,2015,74851
IT,A,2016,77375
IT,A,2017,75829
IT,A,2018,77531
IT,A,2019,82532
IT,A,2020,77573
IT,A,2021,79333
IT,A,2022,83316
IT,A,2023,81170
IT,A,2024,80880
IT,A,2025,84264
IT,A,2002,26293
IT,A,2003,27186
IT,A,2004,27132
IT,A,2005,28204
IT,A,2006,30089
IT,A,2007,30017
IT,A,2008,31886
IT,A,2009,30415
IT,A,2010,31176
IT,A,2011,30831
IT,A,2012,35953
IT,A,2013,31352
IT,A,2014,29616
IT,A,2015,28355
IT,A,2016,28679
IT,A,2017,29112
IT,A,2018,29045
IT,A,2019,31449
IT,A,2020,29022
IT,A,2021,30915
IT,A,2022,31984
IT,A,2023,31045
IT,A,2024,30196
IT,A,2025,31408
