area_code,year,cultural_sites
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,6
ITD4,2015,0
ITD4,2015,5
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD4,2015,1
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,14
ITD4,2015,0
ITD4,2015,7
ITD4,2015,7
ITD4,2015,0
ITD4,2015,6
ITD4,2015,1
ITD4,2015,3
ITD4,2015,0
ITD4,2015,1
ITD4,2015,2
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD4,2015,26
ITD4,2015,0
ITD4,2015,1
ITD4,2015,25
ITD4,2015,0
ITD4,2015,22
ITD4,2015,3
ITD4,2015,30
ITD4,2015,0
ITD4,2015,8
ITD4,2015,22
ITD4,2015,0
ITD4,2015,21
ITD4,2015,1
ITD4,2015,16
ITD4,2015,0
ITD4,2015,6
ITD4,2015,10
ITD4,2015,0
ITD4,2015,9
ITD4,2015,1
ITD4,2015,14
ITD4,2015,0
ITD4,2015,2
ITD4,2015,12
ITD4,2015,0
ITD4,2015,12
ITD4,2015,0
ITD4,2015,35
ITD4,2015,0
ITD4,2015,15
ITD4,2015,20
ITD4,2015,0
ITD4,2015,20
ITD4,2015,0
ITD4,2015,24
ITD4,2015,0
ITD4,2015,11
ITD4,2015,13
ITD4,2015,0
ITD4,2015,13
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,11
ITD4,2015,0
ITD4,2015,3
ITD4,2015,8
ITD4,2015,0
ITD4,2015,8
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,6
ITD4,2015,0
ITD4,2015,5
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,6
ITD4,2015,0
ITD4,2015,4
ITD4,2015,2
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD4,2015,22
ITD4,2015,0
ITD4,2015,7
ITD4,2015,15
ITD4,2015,0
ITD4,2015,15
ITD4,2015,0
ITD4,2015,162
ITD4,2015,0
ITD4,2015,55
ITD4,2015,107
ITD4,2015,0
ITD4,2015,103
ITD4,2015,4
ITD4,2015,26
ITD4,2015,0
ITD4,2015,1
ITD4,2015,25
ITD4,2015,0
ITD4,2015,22
ITD4,2015,3
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,9
ITD4,2015,0
ITD4,2015,0
ITD4,2015,9
ITD4,2015,0
ITD4,2015,0
ITD4,2015,9
ITD4,2015,30
ITD4,2015,0
ITD4,2015,8
ITD4,2015,22
ITD4,2015,0
ITD4,2015,21
ITD4,2015,1
ITD4,2015,16
ITD4,2015,0
ITD4,2015,6
ITD4,2015,10
ITD4,2015,0
ITD4,2015,9
ITD4,2015,1
ITD4,2015,6
ITD4,2015,0
ITD4,2015,5
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,14
ITD4,2015,0
ITD4,2015,2
ITD4,2015,12
ITD4,2015,0
ITD4,2015,12
ITD4,2015,0
ITD4,2015,35
ITD4,2015,0
ITD4,2015,15
ITD4,2015,20
ITD4,2015,0
ITD4,2015,20
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD4,2015,1
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,24
ITD4,2015,0
ITD4,2015,11
ITD4,2015,13
ITD4,2015,0
ITD4,2015,13
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,11
ITD4,2015,0
ITD4,2015,3
ITD4,2015,8
ITD4,2015,0
ITD4,2015,8
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,0
ITD4,2015,1
ITD4,2015,6
ITD4,2015,0
ITD4,2015,5
ITD4,2015,1
ITD4,2015,0
ITD4,2015,1
ITD4,2015,0
ITD4,2015,6
ITD4,2015,0
ITD4,2015,4
ITD4,2015,2
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD4,2015,22
ITD4,2015,0
ITD4,2015,7
ITD4,2015,15
ITD4,2015,0
ITD4,2015,15
ITD4,2015,0
ITD4,2015,185
ITD4,2015,0
ITD4,2015,62
ITD4,2015,123
ITD4,2015,0
ITD4,2015,109
ITD4,2015,14
ITD4,2015,3
ITD4,2015,0
ITD4,2015,1
ITD4,2015,2
ITD4,2015,0
ITD4,2015,2
ITD4,2015,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,2500
ITD5,2011,26210
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,2500
ITD5,2011,26210
ITD5,2011,61977
ITD5,2011,0
ITD5,2011,0
ITD5,2011,61977
ITD5,2011,0
ITD5,2011,0
ITD5,2011,61977
ITD5,2011,416299
ITD5,2011,0
ITD5,2011,10200
ITD5,2011,406099
ITD5,2011,30000
ITD5,2011,26772
ITD5,2011,349327
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,0
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,373085
ITD5,2011,0
ITD5,2011,11419
ITD5,2011,361666
ITD5,2011,99554
ITD5,2011,97276
ITD5,2011,164836
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,0
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,987461
ITD5,2011,0
ITD5,2011,49429
ITD5,2011,938032
ITD5,2011,129554
ITD5,2011,160987
ITD5,2011,647491
ITD5,2011,111773
ITD5,2011,0
ITD5,2011,27810
ITD5,2011,83963
ITD5,2011,0
ITD5,2011,12612
ITD5,2011,71351
ITD5,2011,630031
ITD5,2011,0
ITD5,2011,208909
ITD5,2011,421122
ITD5,2011,14354
ITD5,2011,353742
ITD5,2011,53026
ITD5,2011,941778
ITD5,2011,0
ITD5,2011,255917
ITD5,2011,685861
ITD5,2011,6279
ITD5,2011,534303
ITD5,2011,145279
ITD5,2011,691845
ITD5,2011,0
ITD5,2011,193933
ITD5,2011,497912
ITD5,2011,0
ITD5,2011,352633
ITD5,2011,145279
ITD5,2011,249933
ITD5,2011,0
ITD5,2011,61984
ITD5,2011,187949
ITD5,2011,6279
ITD5,2011,181670
ITD5,2011,0
ITD5,2011,381881
ITD5,2011,0
ITD5,2011,46072
ITD5,2011,335809
ITD5,2011,0
ITD5,2011,335809
ITD5,2011,0
ITD5,2011,510600
ITD5,2011,0
ITD5,2011,120912
ITD5,2011,389688
ITD5,2011,11269
ITD5,2011,364456
ITD5,2011,13963
ITD5,2011,269477
ITD5,2011,0
ITD5,2011,247645
ITD5,2011,21832
ITD5,2011,0
ITD5,2011,21832
ITD5,2011,0
ITD5,2011,217275
ITD5,2011,0
ITD5,2011,4225
ITD5,2011,213050
ITD5,2011,1300
ITD5,2011,211750
ITD5,2011,0
ITD5,2011,172756
ITD5,2011,0
ITD5,2011,2756
ITD5,2011,170000
ITD5,2011,0
ITD5,2011,170000
ITD5,2011,0
ITD5,2011,61356
ITD5,2011,0
ITD5,2011,52680
ITD5,2011,8676
ITD5,2011,0
ITD5,2011,8676
ITD5,2011,0
ITD5,2011,65100
ITD5,2011,0
ITD5,2011,26500
ITD5,2011,38600
ITD5,2011,100
ITD5,2011,38500
ITD5,2011,0
ITD5,2011,305359
ITD5,2011,0
ITD5,2011,154652
ITD5,2011,150707
ITD5,2011,7368
ITD5,2011,113999
ITD5,2011,29340
ITD5,2011,3555613
ITD5,2011,0
ITD5,2011,1120268
ITD5,2011,2435345
ITD5,2011,40670
ITD5,2011,2153067
ITD5,2011,241608
ITD5,2011,630031
ITD5,2011,0
ITD5,2011,208909
ITD5,2011,421122
ITD5,2011,14354
ITD5,2011,353742
ITD5,2011,53026
ITD5,2011,61977
ITD5,2011,0
ITD5,2011,0
ITD5,2011,61977
ITD5,2011,0
ITD5,2011,0
ITD5,2011,61977
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,0
ITD5,2011,28710
ITD5,2011,0
ITD5,2011,2500
ITD5,2011,26210
ITD5,2011,941778
ITD5,2011,0
ITD5,2011,255917
ITD5,2011,685861
ITD5,2011,6279
ITD5,2011,534303
ITD5,2011,145279
ITD5,2011,691845
ITD5,2011,0
ITD5,2011,193933
ITD5,2011,497912
ITD5,2011,0
ITD5,2011,352633
ITD5,2011,145279
ITD5,2011,416299
ITD5,2011,0
ITD5,2011,10200
ITD5,2011,406099
ITD5,2011,30000
ITD5,2011,26772
ITD5,2011,349327
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,0
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,4000
ITD5,2011,0
ITD5,2011,249933
ITD5,2011,0
ITD5,2011,61984
ITD5,2011,187949
ITD5,2011,6279
ITD5,2011,181670
ITD5,2011,0
ITD5,2011,381881
ITD5,2011,0
ITD5,2011,46072
ITD5,2011,335809
ITD5,2011,0
ITD5,2011,335809
ITD5,2011,0
ITD5,2011,373085
ITD5,2011,0
ITD5,2011,11419
ITD5,2011,361666
ITD5,2011,99554
ITD5,2011,97276
ITD5,2011,164836
ITD5,2011,510600
ITD5,2011,0
ITD5,2011,120912
ITD5,2011,389688
ITD5,2011,11269
ITD5,2011,364456
ITD5,2011,13963
ITD5,2011,269477
ITD5,2011,0
ITD5,2011,247645
ITD5,2011,21832
ITD5,2011,0
ITD5,2011,21832
ITD5,2011,0
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,0
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,20327
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,217275
ITD5,2011,0
ITD5,2011,4225
ITD5,2011,213050
ITD5,2011,1300
ITD5,2011,211750
ITD5,2011,0
ITD5,2011,172756
ITD5,2011,0
ITD5,2011,2756
ITD5,2011,170000
ITD5,2011,0
ITD5,2011,170000
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,61356
ITD5,2011,0
ITD5,2011,52680
ITD5,2011,8676
ITD5,2011,0
ITD5,2011,8676
ITD5,2011,0
ITD5,2011,65100
ITD5,2011,0
ITD5,2011,26500
ITD5,2011,38600
ITD5,2011,100
ITD5,2011,38500
ITD5,2011,0
ITD5,2011,305359
ITD5,2011,0
ITD5,2011,154652
ITD5,2011,150707
ITD5,2011,7368
ITD5,2011,113999
ITD5,2011,29340
ITD5,2011,4571784
ITD5,2011,0
ITD5,2011,1169697
ITD5,2011,3402087
ITD5,2011,170224
ITD5,2011,2316554
ITD5,2011,915309
ITD5,2011,111773
ITD5,2011,0
ITD5,2011,27810
ITD5,2011,83963
ITD5,2011,0
ITD5,2011,12612
ITD5,2011,71351
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,1
ITD5,2011,5
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,1
ITD5,2011,5
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,12
ITD5,2011,0
ITD5,2011,2
ITD5,2011,10
ITD5,2011,1
ITD5,2011,3
ITD5,2011,6
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,12
ITD5,2011,0
ITD5,2011,2
ITD5,2011,10
ITD5,2011,1
ITD5,2011,5
ITD5,2011,4
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,37
ITD5,2011,1
ITD5,2011,7
ITD5,2011,29
ITD5,2011,2
ITD5,2011,13
ITD5,2011,14
ITD5,2011,10
ITD5,2011,1
ITD5,2011,3
ITD5,2011,6
ITD5,2011,0
ITD5,2011,3
ITD5,2011,3
ITD5,2011,44
ITD5,2011,0
ITD5,2011,6
ITD5,2011,38
ITD5,2011,2
ITD5,2011,32
ITD5,2011,4
ITD5,2011,90
ITD5,2011,1
ITD5,2011,28
ITD5,2011,61
ITD5,2011,2
ITD5,2011,54
ITD5,2011,5
ITD5,2011,49
ITD5,2011,0
ITD5,2011,15
ITD5,2011,34
ITD5,2011,0
ITD5,2011,29
ITD5,2011,5
ITD5,2011,41
ITD5,2011,1
ITD5,2011,13
ITD5,2011,27
ITD5,2011,2
ITD5,2011,25
ITD5,2011,0
ITD5,2011,47
ITD5,2011,0
ITD5,2011,17
ITD5,2011,30
ITD5,2011,0
ITD5,2011,30
ITD5,2011,0
ITD5,2011,68
ITD5,2011,2
ITD5,2011,19
ITD5,2011,47
ITD5,2011,1
ITD5,2011,44
ITD5,2011,2
ITD5,2011,10
ITD5,2011,0
ITD5,2011,9
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,40
ITD5,2011,0
ITD5,2011,4
ITD5,2011,36
ITD5,2011,1
ITD5,2011,35
ITD5,2011,0
ITD5,2011,2
ITD5,2011,0
ITD5,2011,1
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,33
ITD5,2011,1
ITD5,2011,25
ITD5,2011,7
ITD5,2011,0
ITD5,2011,7
ITD5,2011,0
ITD5,2011,20
ITD5,2011,0
ITD5,2011,8
ITD5,2011,12
ITD5,2011,1
ITD5,2011,11
ITD5,2011,0
ITD5,2011,43
ITD5,2011,0
ITD5,2011,21
ITD5,2011,22
ITD5,2011,1
ITD5,2011,19
ITD5,2011,2
ITD5,2011,397
ITD5,2011,4
ITD5,2011,138
ITD5,2011,255
ITD5,2011,8
ITD5,2011,234
ITD5,2011,13
ITD5,2011,44
ITD5,2011,0
ITD5,2011,6
ITD5,2011,38
ITD5,2011,2
ITD5,2011,32
ITD5,2011,4
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,0
ITD5,2011,6
ITD5,2011,0
ITD5,2011,1
ITD5,2011,5
ITD5,2011,90
ITD5,2011,1
ITD5,2011,28
ITD5,2011,61
ITD5,2011,2
ITD5,2011,54
ITD5,2011,5
ITD5,2011,49
ITD5,2011,0
ITD5,2011,15
ITD5,2011,34
ITD5,2011,0
ITD5,2011,29
ITD5,2011,5
ITD5,2011,12
ITD5,2011,0
ITD5,2011,2
ITD5,2011,10
ITD5,2011,1
ITD5,2011,3
ITD5,2011,6
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,41
ITD5,2011,1
ITD5,2011,13
ITD5,2011,27
ITD5,2011,2
ITD5,2011,25
ITD5,2011,0
ITD5,2011,47
ITD5,2011,0
ITD5,2011,17
ITD5,2011,30
ITD5,2011,0
ITD5,2011,30
ITD5,2011,0
ITD5,2011,12
ITD5,2011,0
ITD5,2011,2
ITD5,2011,10
ITD5,2011,1
ITD5,2011,5
ITD5,2011,4
ITD5,2011,68
ITD5,2011,2
ITD5,2011,19
ITD5,2011,47
ITD5,2011,1
ITD5,2011,44
ITD5,2011,2
ITD5,2011,10
ITD5,2011,0
ITD5,2011,9
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,40
ITD5,2011,0
ITD5,2011,4
ITD5,2011,36
ITD5,2011,1
ITD5,2011,35
ITD5,2011,0
ITD5,2011,2
ITD5,2011,0
ITD5,2011,1
ITD5,2011,1
ITD5,2011,0
ITD5,2011,1
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,0
ITD5,2011,33
ITD5,2011,1
ITD5,2011,25
ITD5,2011,7
ITD5,2011,0
ITD5,2011,7
ITD5,2011,0
ITD5,2011,20
ITD5,2011,0
ITD5,2011,8
ITD5,2011,12
ITD5,2011,1
ITD5,2011,11
ITD5,2011,0
ITD5,2011,43
ITD5,2011,0
ITD5,2011,21
ITD5,2011,22
ITD5,2011,1
ITD5,2011,19
ITD5,2011,2
ITD5,2011,440
ITD5,2011,5
ITD5,2011,145
ITD5,2011,290
ITD5,2011,10
ITD5,2011,248
ITD5,2011,32
ITD5,2011,10
ITD5,2011,1
ITD5,2011,3
ITD5,2011,6
ITD5,2011,0
ITD5,2011,3
ITD5,2011,3
ITD5,2015,28149
ITD5,2015,0
ITD5,2015,0
ITD5,2015,28149
ITD5,2015,0
ITD5,2015,18126
ITD5,2015,10023
ITD5,2015,30442
ITD5,2015,0
ITD5,2015,0
ITD5,2015,30442
ITD5,2015,0
ITD5,2015,0
ITD5,2015,30442
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,58591
ITD5,2015,0
ITD5,2015,0
ITD5,2015,58591
ITD5,2015,0
ITD5,2015,18126
ITD5,2015,40465
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,808860
ITD5,2015,0
ITD5,2015,46500
ITD5,2015,762360
ITD5,2015,0
ITD5,2015,342716
ITD5,2015,419644
ITD5,2015,96563
ITD5,2015,0
ITD5,2015,28495
ITD5,2015,68068
ITD5,2015,0
ITD5,2015,0
ITD5,2015,68068
ITD5,2015,317431
ITD5,2015,0
ITD5,2015,15334
ITD5,2015,302097
ITD5,2015,0
ITD5,2015,148932
ITD5,2015,153165
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,0
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,1313160
ITD5,2015,0
ITD5,2015,108329
ITD5,2015,1204831
ITD5,2015,0
ITD5,2015,535518
ITD5,2015,669313
ITD5,2015,72023
ITD5,2015,0
ITD5,2015,18000
ITD5,2015,54023
ITD5,2015,0
ITD5,2015,25587
ITD5,2015,28436
ITD5,2015,667936
ITD5,2015,0
ITD5,2015,285167
ITD5,2015,382769
ITD5,2015,1200
ITD5,2015,306331
ITD5,2015,75238
ITD5,2015,1251578
ITD5,2015,0
ITD5,2015,258581
ITD5,2015,992997
ITD5,2015,0
ITD5,2015,773971
ITD5,2015,219026
ITD5,2015,937776
ITD5,2015,0
ITD5,2015,191077
ITD5,2015,746699
ITD5,2015,0
ITD5,2015,527673
ITD5,2015,219026
ITD5,2015,313802
ITD5,2015,0
ITD5,2015,67504
ITD5,2015,246298
ITD5,2015,0
ITD5,2015,246298
ITD5,2015,0
ITD5,2015,238037
ITD5,2015,0
ITD5,2015,43790
ITD5,2015,194247
ITD5,2015,0
ITD5,2015,194247
ITD5,2015,0
ITD5,2015,462275
ITD5,2015,0
ITD5,2015,314363
ITD5,2015,147912
ITD5,2015,1500
ITD5,2015,140356
ITD5,2015,6056
ITD5,2015,583433
ITD5,2015,0
ITD5,2015,547040
ITD5,2015,36393
ITD5,2015,0
ITD5,2015,36393
ITD5,2015,0
ITD5,2015,342530
ITD5,2015,0
ITD5,2015,11730
ITD5,2015,330800
ITD5,2015,0
ITD5,2015,330800
ITD5,2015,0
ITD5,2015,226654
ITD5,2015,0
ITD5,2015,14000
ITD5,2015,212654
ITD5,2015,0
ITD5,2015,212654
ITD5,2015,0
ITD5,2015,37125
ITD5,2015,0
ITD5,2015,33625
ITD5,2015,3500
ITD5,2015,0
ITD5,2015,3500
ITD5,2015,0
ITD5,2015,70059
ITD5,2015,0
ITD5,2015,30842
ITD5,2015,39217
ITD5,2015,0
ITD5,2015,39217
ITD5,2015,0
ITD5,2015,364386
ITD5,2015,0
ITD5,2015,208268
ITD5,2015,156118
ITD5,2015,0
ITD5,2015,145233
ITD5,2015,10885
ITD5,2015,4244013
ITD5,2015,0
ITD5,2015,1747406
ITD5,2015,2496607
ITD5,2015,2700
ITD5,2015,2182702
ITD5,2015,311205
ITD5,2015,667936
ITD5,2015,0
ITD5,2015,285167
ITD5,2015,382769
ITD5,2015,1200
ITD5,2015,306331
ITD5,2015,75238
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,28149
ITD5,2015,0
ITD5,2015,0
ITD5,2015,28149
ITD5,2015,0
ITD5,2015,18126
ITD5,2015,10023
ITD5,2015,30442
ITD5,2015,0
ITD5,2015,0
ITD5,2015,30442
ITD5,2015,0
ITD5,2015,0
ITD5,2015,30442
ITD5,2015,1251578
ITD5,2015,0
ITD5,2015,258581
ITD5,2015,992997
ITD5,2015,0
ITD5,2015,773971
ITD5,2015,219026
ITD5,2015,937776
ITD5,2015,0
ITD5,2015,191077
ITD5,2015,746699
ITD5,2015,0
ITD5,2015,527673
ITD5,2015,219026
ITD5,2015,808860
ITD5,2015,0
ITD5,2015,46500
ITD5,2015,762360
ITD5,2015,0
ITD5,2015,342716
ITD5,2015,419644
ITD5,2015,96563
ITD5,2015,0
ITD5,2015,28495
ITD5,2015,68068
ITD5,2015,0
ITD5,2015,0
ITD5,2015,68068
ITD5,2015,313802
ITD5,2015,0
ITD5,2015,67504
ITD5,2015,246298
ITD5,2015,0
ITD5,2015,246298
ITD5,2015,0
ITD5,2015,238037
ITD5,2015,0
ITD5,2015,43790
ITD5,2015,194247
ITD5,2015,0
ITD5,2015,194247
ITD5,2015,0
ITD5,2015,317431
ITD5,2015,0
ITD5,2015,15334
ITD5,2015,302097
ITD5,2015,0
ITD5,2015,148932
ITD5,2015,153165
ITD5,2015,462275
ITD5,2015,0
ITD5,2015,314363
ITD5,2015,147912
ITD5,2015,1500
ITD5,2015,140356
ITD5,2015,6056
ITD5,2015,583433
ITD5,2015,0
ITD5,2015,547040
ITD5,2015,36393
ITD5,2015,0
ITD5,2015,36393
ITD5,2015,0
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,0
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,18283
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,342530
ITD5,2015,0
ITD5,2015,11730
ITD5,2015,330800
ITD5,2015,0
ITD5,2015,330800
ITD5,2015,0
ITD5,2015,226654
ITD5,2015,0
ITD5,2015,14000
ITD5,2015,212654
ITD5,2015,0
ITD5,2015,212654
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,0
ITD5,2015,37125
ITD5,2015,0
ITD5,2015,33625
ITD5,2015,3500
ITD5,2015,0
ITD5,2015,3500
ITD5,2015,0
ITD5,2015,70059
ITD5,2015,0
ITD5,2015,30842
ITD5,2015,39217
ITD5,2015,0
ITD5,2015,39217
ITD5,2015,0
ITD5,2015,364386
ITD5,2015,0
ITD5,2015,208268
ITD5,2015,156118
ITD5,2015,0
ITD5,2015,145233
ITD5,2015,10885
ITD5,2015,5615764
ITD5,2015,0
