area_code,year,water_quality
059011,2015,47118.7
059011,2015,158.7
059011,2015,19628.5
059011,2016,546.6
059011,2016,68111.2
059011,2016,378.0
059011,2016,47109.0
059011,2016,168.5
059011,2016,21002.1
059011,2017,537.0
059011,2017,67400.1
059011,2017,409.2
059011,2017,51361.7
059011,2017,127.8
059011,2017,16038.4
059011,2018,543.1
059011,2018,68698.4
059011,2018,415.7
059011,2018,52579.9
059011,2018,127.4
059011,2018,16118.4
059011,2019,545.2
059011,2019,69242.2
059011,2019,389.2
059011,2019,49431.1
059011,2019,156.0
059011,2019,19811.1
059011,2020,537.4
059011,2020,68412.4
059011,2020,376.7
059011,2020,47950.9
059011,2020,160.7
059011,2020,20461.5
059011,2021,544.8
059011,2021,69574.8
059011,2021,354.1
059011,2021,45228.5
059011,2021,190.6
059011,2021,24346.3
059011,2022,519.1
059011,2022,66339.6
059011,2022,290.5
059011,2022,37123.0
059011,2022,228.6
059011,2022,29216.6
059011,2023,480.5
059011,2023,61401.4
059011,2023,228.1
059011,2023,29146.5
059011,2023,252.4
059011,2023,32255.0
060038,2010,551.6
060038,2010,26285.9
060038,2010,478.7
060038,2010,22814.4
060038,2010,72.8
060038,2010,3471.5
060038,2011,564.8
060038,2011,26751.8
060038,2011,472.7
060038,2011,22387.5
060038,2011,92.1
060038,2011,4364.3
060038,2012,587.0
060038,2012,27579.9
060038,2012,493.2
060038,2012,23175.9
060038,2012,93.7
060038,2012,4404.0
060038,2013,577.2
060038,2013,26919.1
060038,2013,490.7
060038,2013,22883.4
060038,2013,86.5
060038,2013,4035.7
060038,2014,582.8
060038,2014,26973.3
060038,2014,495.8
060038,2014,22947.4
060038,2014,87.0
060038,2014,4025.8
060038,2015,578.1
060038,2015,26568.4
060038,2015,492.4
060038,2015,22632.3
060038,2015,85.6
060038,2015,3936.1
060038,2016,603.4
060038,2016,27543.4
060038,2016,510.3
060038,2016,23294.8
060038,2016,93.1
060038,2016,4248.7
060038,2017,603.0
060038,2017,27357.2
060038,2017,511.5
060038,2017,23207.4
060038,2017,91.5
060038,2017,4149.8
060038,2018,505.6
060038,2018,22838.8
060038,2018,266.1
060038,2018,12018.8
060038,2018,239.6
060038,2018,10820.0
060038,2019,498.9
060038,2019,22424.8
060038,2019,152.7
060038,2019,6862.3
060038,2019,346.2
060038,2019,15562.5
060038,2020,506.1
060038,2020,22603.4
060038,2020,143.5
060038,2020,6410.2
060038,2020,362.6
060038,2020,16193.2
060038,2021,493.9
060038,2021,21810.1
060038,2021,152.3
060038,2021,6727.3
060038,2021,341.5
060038,2021,15082.8
060038,2022,495.2
060038,2022,21643.4
060038,2022,150.3
060038,2022,6570.6
060038,2022,344.9
060038,2022,15072.8
060038,2023,489.1
060038,2023,21248.5
060038,2023,149.8
060038,2023,6510.2
060038,2023,339.2
060038,2023,14738.3
061022,2010,505.5
061022,2010,38992.1
061022,2010,270.6
061022,2010,20873.3
061022,2010,234.9
061022,2010,18118.8
061022,2011,496.5
061022,2011,38441.8
061022,2011,307.9
061022,2011,23836.5
061022,2011,188.6
061022,2011,14605.4
061022,2012,528.9
061022,2012,40784.0
061022,2012,324.9
061022,2012,25056.4
061022,2012,204.0
061022,2012,15727.6
061022,2013,540.1
061022,2013,41364.7
061022,2013,307.1
061022,2013,23519.3
061022,2013,233.0
061022,2013,17845.4
061022,2014,540.6
061022,2014,41230.0
061022,2014,278.2
061022,2014,21219.4
061022,2014,262.4
061022,2014,20010.6
061022,2015,548.9
061022,2015,41600.0
061022,2015,289.5
061022,2015,21935.2
061022,2015,259.5
061022,2015,19664.8
061022,2016,535.6
061022,2016,40395.4
061022,2016,280.2
061022,2016,21134.4
061022,2016,255.4
061022,2016,19261.0
061022,2017,496.9
061022,2017,37300.7
061022,2017,235.8
061022,2017,17699.4
061022,2017,261.1
061022,2017,19601.3
061022,2018,492.8
061022,2018,36848.8
061022,2018,253.4
061022,2018,18946.0
061022,2018,239.4
061022,2018,17902.8
061022,2019,505.0
061022,2019,37560.2
061022,2019,251.5
061022,2019,18706.1
061022,2019,253.5
061022,2019,18854.1
061022,2020,496.3
061022,2020,36428.6
061022,2020,239.5
061022,2020,17578.6
061022,2020,256.8
061022,2020,18849.9
061022,2021,517.7
061022,2021,37755.2
061022,2021,236.3
061022,2021,17229.0
061022,2021,281.5
061022,2021,20526.2
061022,2022,512.2
061022,2022,37399.9
061022,2022,234.6
061022,2022,17128.7
061022,2022,277.6
061022,2022,20271.2
061022,2023,489.2
061022,2023,35634.7
061022,2023,217.0
061022,2023,15810.8
061022,2023,272.1
061022,2023,19823.9
062008,2010,469.6
062008,2010,29087.0
062008,2010,319.5
062008,2010,19791.9
062008,2010,150.1
062008,2010,9295.1
062008,2011,395.2
062008,2011,24357.5
062008,2011,148.7
062008,2011,9167.2
062008,2011,246.4
062008,2011,15190.2
062008,2012,393.4
062008,2012,24038.0
062008,2012,144.4
062008,2012,8822.9
062008,2012,249.0
062008,2012,15215.1
062008,2013,410.4
062008,2013,24927.3
062008,2013,151.7
062008,2013,9215.2
062008,2013,258.7
062008,2013,15712.2
062008,2014,395.4
062008,2014,23883.4
062008,2014,141.7
062008,2014,8557.9
062008,2014,253.7
062008,2014,15325.4
062008,2015,407.2
062008,2015,24410.4
062008,2015,146.9
062008,2015,8808.9
062008,2015,260.2
062008,2015,15601.4
062008,2016,444.9
062008,2016,26523.4
062008,2016,160.1
062008,2016,9545.5
062008,2016,284.8
062008,2016,16977.8
062008,2017,425.6
062008,2017,25284.3
062008,2017,144.6
062008,2017,8588.0
062008,2017,281.0
062008,2017,16696.3
062008,2018,416.3
062008,2018,24573.8
062008,2018,152.5
062008,2018,8998.7
062008,2018,263.9
062008,2018,15575.2
062008,2019,440.8
062008,2019,25806.0
062008,2019,167.0
062008,2019,9778.0
062008,2019,273.8
062008,2019,16028.1
062008,2020,434.6
062008,2020,25171.7
062008,2020,147.3
062008,2020,8531.0
062008,2020,287.3
062008,2020,16640.7
062008,2021,455.8
062008,2021,26075.6
062008,2021,151.3
062008,2021,8657.6
062008,2021,304.5
062008,2021,17418.1
062008,2022,450.7
062008,2022,25522.8
062008,2022,151.5
062008,2022,8579.6
062008,2022,299.2
062008,2022,16943.1
062008,2023,451.9
062008,2023,25392.6
062008,2023,158.5
062008,2023,8908.3
062008,2023,293.4
062008,2023,16484.3
063049,2010,567.7
063049,2010,547638.3
063049,2010,468.5
063049,2010,451926.4
063049,2010,99.2
063049,2010,95711.9
063049,2011,536.8
063049,2011,516672.5
063049,2011,440.7
063049,2011,424154.9
063049,2011,96.1
063049,2011,92517.6
063049,2012,525.3
063049,2012,505362.1
063049,2012,416.9
063049,2012,401146.4
063049,2012,108.3
063049,2012,104215.7
063049,2013,515.4
063049,2013,496554.9
063049,2013,410.7
063049,2013,395633.7
063049,2013,104.8
063049,2013,100921.2
063049,2014,518.8
063049,2014,500086.0
063049,2014,404.6
063049,2014,389980.7
063049,2014,114.2
063049,2014,110105.3
063049,2015,521.9
063049,2015,502180.8
063049,2015,395.6
063049,2015,380669.2
063049,2015,126.3
063049,2015,121511.6
063049,2016,540.9
063049,2016,519421.2
063049,2016,371.6
063049,2016,356772.1
063049,2016,169.4
063049,2016,162649.0
063049,2017,522.3
063049,2017,500599.4
063049,2017,342.9
063049,2017,328672.5
063049,2017,179.4
063049,2017,171926.9
063049,2018,528.4
063049,2018,505149.8
063049,2018,338.3
063049,2018,323359.5
063049,2018,190.2
063049,2018,181790.3
063049,2019,531.8
063049,2019,506079.0
063049,2019,339.2
063049,2019,322731.7
063049,2019,192.7
063049,2019,183347.3
063049,2020,518.9
063049,2020,485374.8
063049,2020,340.1
063049,2020,318173.5
063049,2020,178.7
063049,2020,167201.3
063049,2021,545.5
063049,2021,502784.8
063049,2021,341.0
063049,2021,314238.1
063049,2021,204.6
063049,2021,188546.7
063049,2022,564.0
063049,2022,518458.7
063049,2022,336.0
063049,2022,308917.5
063049,2022,227.9
063049,2022,209541.2
063049,2023,559.0
063049,2023,511839.2
063049,2023,324.7
063049,2023,297327.2
063049,2023,234.3
063049,2023,214511.9
064008,2010,467.9
064008,2010,25965.0
064008,2010,156.1
064008,2010,8661.9
064008,2010,311.8
064008,2010,17303.2
064008,2011,463.2
064008,2011,25734.2
064008,2011,213.1
064008,2011,11835.9
064008,2011,250.2
064008,2011,13898.3
064008,2012,442.9
064008,2012,24590.7
064008,2012,201.7
064008,2012,11200.0
064008,2012,241.2
064008,2012,13390.7
064008,2013,463.4
064008,2013,25674.3
064008,2013,208.6
064008,2013,11560.6
064008,2013,254.7
064008,2013,14113.7
064008,2014,470.7
064008,2014,25968.6
064008,2014,252.2
064008,2014,13916.1
064008,2014,218.4
064008,2014,12052.5
064008,2015,491.8
064008,2015,26963.0
064008,2015,322.7
064008,2015,17688.1
064008,2015,169.2
064008,2015,9274.8
064008,2016,496.4
064008,2016,27055.5
064008,2016,340.6
064008,2016,18563.4
064008,2016,155.8
064008,2016,8492.1
064008,2017,479.3
064008,2017,25997.0
064008,2017,331.0
064008,2017,17950.8
064008,2017,148.4
064008,2017,8046.2
064008,2018,409.5
064008,2018,22088.0
064008,2018,115.3
064008,2018,6219.3
064008,2018,294.2
064008,2018,15868.7
064008,2019,420.2
064008,2019,22504.2
064008,2019,120.6
064008,2019,6457.2
064008,2019,299.6
064008,2019,16047.1
064008,2020,397.8
064008,2020,21115.9
064008,2020,117.6
064008,2020,6242.7
064008,2020,280.2
064008,2020,14873.2
064008,2021,410.0
064008,2021,21590.1
064008,2021,130.9
064008,2021,6890.9
064008,2021,279.1
064008,2021,14699.2
064008,2022,418.7
064008,2022,21927.2
064008,2022,141.6
064008,2022,7418.5
064008,2022,277.0
064008,2022,14508.7
064008,2023,417.1
064008,2023,21764.3
064008,2023,153.0
064008,2023,7984.3
064008,2023,264.1
064008,2023,13780.0
065116,2010,476.2
065116,2010,64980.5
065116,2010,139.6
065116,2010,19042.8
065116,2010,336.7
065116,2010,45937.6
065116,2011,468.9
065116,2011,64047.9
065116,2011,148.9
065116,2011,20343.5
065116,2011,320.0
065116,2011,43704.5
065116,2012,469.7
065116,2012,64041.9
065116,2012,149.4
065116,2012,20365.8
065116,2012,320.3
065116,2012,43676.1
065116,2013,453.3
065116,2013,61483.3
065116,2013,158.1
065116,2013,21450.7
065116,2013,295.1
065116,2013,40032.6
065116,2014,458.2
065116,2014,61867.0
065116,2014,162.5
065116,2014,21940.6
065116,2014,295.7
065116,2014,39926.3
065116,2015,459.1
065116,2015,61769.8
065116,2015,168.9
065116,2015,22723.7
065116,2015,290.2
065116,2015,39046.1
065116,2016,456.3
065116,2016,61212.9
065116,2016,171.8
065116,2016,23045.4
065116,2016,284.5
065116,2016,38167.5
065116,2017,460.3
065116,2017,61439.1
065116,2017,178.9
065116,2017,23883.7
065116,2017,281.4
065116,2017,37555.4
065116,2018,468.8
065116,2018,62211.8
065116,2018,186.8
065116,2018,24784.6
065116,2018,282.1
065116,2018,37427.1
065116,2019,473.2
065116,2019,62443.4
065116,2019,191.2
065116,2019,25228.8
065116,2019,282.0
065116,2019,37214.5
065116,2020,451.4
065116,2020,58852.2
065116,2020,181.6
065116,2020,23679.6
065116,2020,269.8
065116,2020,35172.5
065116,2021,486.2
065116,2021,62556.4
065116,2021,200.1
065116,2021,25743.2
065116,2021,286.1
065116,2021,36813.2
065116,2022,455.6
065116,2022,58227.7
065116,2022,160.3
065116,2022,20493.7
065116,2022,295.2
065116,2022,37734.0
065116,2023,454.4
065116,2023,57758.7
065116,2023,117.6
065116,2023,14944.5
065116,2023,336.9
065116,2023,42814.3
066049,2010,579.6
066049,2010,41195.6
066049,2010,489.1
066049,2010,34760.7
066049,2010,90.5
066049,2010,6434.9
066049,2011,561.2
066049,2011,39750.3
066049,2011,478.1
066049,2011,33861.4
066049,2011,83.1
066049,2011,5888.9
066049,2012,532.3
066049,2012,37607.8
066049,2012,416.7
066049,2012,29437.0
066049,2012,115.7
066049,2012,8170.8
066049,2013,494.9
066049,2013,34890.7
066049,2013,359.2
066049,2013,25321.6
066049,2013,135.7
066049,2013,9569.1
066049,2014,476.0
066049,2014,33516.7
066049,2014,326.4
066049,2014,22983.5
066049,2014,149.6
066049,2014,10533.2
066049,2015,473.3
066049,2015,33208.4
066049,2015,314.3
066049,2015,22050.9
066049,2015,159.0
066049,2015,11157.5
066049,2016,482.7
066049,2016,33736.6
066049,2016,314.7
066049,2016,21996.9
066049,2016,168.0
066049,2016,11739.7
066049,2017,477.0
066049,2017,33301.2
066049,2017,306.9
066049,2017,21427.0
066049,2017,170.1
066049,2017,11874.2
066049,2018,502.8
066049,2018,35119.8
066049,2018,320.2
066049,2018,22367.9
066049,2018,182.6
066049,2018,12751.8
066049,2019,498.3
066049,2019,34865.6
066049,2019,315.1
066049,2019,22047.8
066049,2019,183.2
066049,2019,12817.8
066049,2020,491.3
066049,2020,34234.4
066049,2020,299.6
066049,2020,20874.2
066049,2020,191.7
066049,2020,13360.2
066049,2021,495.7
066049,2021,34341.9
066049,2021,300.2
066049,2021,20797.2
066049,2021,195.5
066049,2021,13544.7
066049,2022,494.3
066049,2022,34322.5
066049,2022,289.8
066049,2022,20119.6
066049,2022,204.6
066049,2022,14203.0
066049,2023,488.4
066049,2023,34038.2
066049,2023,271.2
066049,2023,18901.7
066049,2023,217.2
066049,2023,15136.4
067041,2010,531.0
067041,2010,28874.9
067041,2010,233.8
067041,2010,12715.8
067041,2010,297.1
067041,2010,16159.1
067041,2011,439.7
067041,2011,23994.0
067041,2011,158.7
067041,2011,8661.1
067041,2011,281.0
067041,2011,15332.9
067041,2012,446.8
067041,2012,24434.4
067041,2012,166.4
067041,2012,9098.8
067041,2012,280.4
067041,2012,15335.6
067041,2013,425.6
067041,2013,23298.4
067041,2013,161.4
067041,2013,8837.7
067041,2013,264.2
067041,2013,14460.8
067041,2014,427.0
067041,2014,23441.4
067041,2014,166.1
067041,2014,9120.1
067041,2014,260.9
067041,2014,14321.3
067041,2015,435.5
067041,2015,23948.5
067041,2015,165.4
067041,2015,9092.8
067041,2015,270.1
067041,2015,14855.7
067041,2016,423.0
067041,2016,23221.9
067041,2016,153.6
067041,2016,8431.1
067041,2016,269.4
067041,2016,14790.8
