DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,BRKDW_INDUSTRY_NACE_REV2,NONFIN_ASSETS,EXPEND_PURPOSE_COICOPCOFOG,VALUATION,ADJUSTMENT,PRICE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_BRKDW_INDUSTRY_NACE_REV2,NOTE_NONFIN_ASSETS,NOTE_EXPEND_PURPOSE_COICOPCOFOG,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_PRICE,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,57979.344,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,58976.23,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,59000.312,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,60528.19,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,62378.067,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,62373.502,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,62951.823,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,63556.084,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,63515.733,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,63804.795,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,64512.236,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,65380.992,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,68263.958,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,71080.768,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,69538.045,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,73848.956,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,77139.567,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,47574.315,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,49342.809,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,51041.03,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,51593.415,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,52185.13,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,53449.854,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,54603.078,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,55458.843,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,54423.942,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,55273.128,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,55649.921,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,54856.799,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,55965.454,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,55034.923,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,56147.85,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,56064.126,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,56842.324,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,57517.3,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,58028.322,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,60401.491,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,60439.737,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,63186.846,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,67496.935,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,46836.553,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,48770.135,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,49025.103,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,50500.911,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,51675.206,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,53396.558,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,55642.767,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,55572.619,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,55111.422,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,55042.44,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,56377.05,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,57355.049,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,57779.966,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,58718.656,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,58944.042,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,59354.579,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,59856.389,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,59391.838,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,60499.594,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,63985.87,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,63404.803,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,65752.971,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE3,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,68650.507,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,58444.289,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,60657.827,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,61930.819,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,63463.213,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,65245.653,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,66631.906,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,67635.258,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,68961.849,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,68992.571,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,68632.273,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,70451.74,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,69287.775,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,69613.891,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,69161.293,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,68752.805,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,70068.077,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,70654.46,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,71357.582,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,71947.713,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,74249.795,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,74157.302,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,80241.106,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITE4,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,82867.788,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,40241.152,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,40862.039,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,42060.129,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,43599.616,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,45162.673,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,46190.509,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,47890.717,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,48761.235,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,49363.246,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,49921.615,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,50379.29,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,50882.612,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,51595.13,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,51324.096,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,51834.017,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,51842.752,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,52663.753,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,53433.638,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,54114.433,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,56503.165,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,57052.987,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,59469.839,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,62249.742,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,44026.313,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,45062.732,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,46363.772,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,47871.443,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,49081.006,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,49973.017,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,51999.905,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,53002.936,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,53305.533,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,54781.604,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,56233.201,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,56708.062,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,57050.37,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,57605.771,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,56976.79,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,56954.218,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,58766.911,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,59030.47,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,59011.243,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,62119.78,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,62399.1,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,64765.117,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,68249.653,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,47663.551,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,48652.525,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,49911.579,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,51082.165,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,53179.418,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,54914.376,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,55785.836,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,55302.605,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,56084.017,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,55923.601,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,56022.973,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITF2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,55267.29,,,,,,,,,,,,,,
