DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD43,JAN,1,TOTAL,1,2025,33004,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2019,51172,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2020,51398,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2021,51944,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2022,52473,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2023,53244,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2024,53752,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD44,JAN,1,TOTAL,1,2025,54092,,,FILTER__ITD4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2019,1035221,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2020,1045065,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2021,1053357,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2022,1058345,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2023,1073549,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2024,1086754,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD5,JAN,1,TOTAL,1,2025,1098087,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2019,65085,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2020,65594,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2021,65984,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2022,66298,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2023,67393,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2024,68295,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD51,JAN,1,TOTAL,1,2025,69165,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2019,105349,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2020,107220,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2021,107746,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2022,108289,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2023,110257,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2024,111853,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD52,JAN,1,TOTAL,1,2025,113124,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2019,125980,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2020,126629,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2021,127529,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2022,127849,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2023,129529,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2024,130777,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD53,JAN,1,TOTAL,1,2025,132217,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2019,167643,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2020,168992,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2021,170353,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2022,171031,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2023,173017,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2024,175139,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD54,JAN,1,TOTAL,1,2025,177266,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2019,237855,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2020,241424,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2021,243838,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2022,244862,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2023,249039,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2024,252398,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD55,JAN,1,TOTAL,1,2025,255179,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2019,74604,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2020,75118,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2021,75505,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2022,75960,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2023,77209,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2024,78272,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD56,JAN,1,TOTAL,1,2025,79154,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2019,89831,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2020,90090,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2021,90759,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2022,91497,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2023,92430,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2024,93460,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD57,JAN,1,TOTAL,1,2025,93955,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2019,91307,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2020,91983,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2021,92455,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2022,92727,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2023,93783,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2024,94870,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD58,JAN,1,TOTAL,1,2025,95787,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2019,77567,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2020,78015,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2021,79188,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2022,79832,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2023,80892,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2024,81690,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITD59,JAN,1,TOTAL,1,2025,82240,,,FILTER__ITD5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2019,271144,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2020,273556,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2021,274907,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2022,275758,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2023,278521,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2024,281302,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITDA,JAN,1,TOTAL,1,2025,283043,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2019,2676651,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2020,2686127,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2021,2698431,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2022,2711972,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2023,2742488,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2024,2762486,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE,JAN,1,TOTAL,1,2025,2783568,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2019,817761,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2020,821784,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2021,832406,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2022,831850,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2023,842228,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2024,849417,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1,JAN,1,TOTAL,1,2025,856815,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2019,41641,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2020,41616,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2021,41575,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2022,41511,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2023,41685,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2024,41970,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE11,JAN,1,TOTAL,1,2025,42438,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2019,83525,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2020,83803,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2021,84729,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2022,85138,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2023,85971,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2024,86595,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE12,JAN,1,TOTAL,1,2025,87259,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2019,62056,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2020,62926,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2021,63395,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2022,63831,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2023,64605,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2024,65356,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE13,JAN,1,TOTAL,1,2025,66004,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2019,229084,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2020,229637,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2021,233313,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2022,232479,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2023,235746,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2024,237599,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE14,JAN,1,TOTAL,1,2025,239558,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2019,59239,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2020,59812,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2021,62956,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2022,61411,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2023,63385,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2024,64120,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE15,JAN,1,TOTAL,1,2025,64339,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2019,69956,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2020,70120,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2021,70132,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2022,70275,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2023,71027,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2024,71618,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE16,JAN,1,TOTAL,1,2025,72123,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2019,92880,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2020,93509,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2021,94761,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2022,95200,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2023,96132,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2024,97172,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE17,JAN,1,TOTAL,1,2025,98383,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2019,73723,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2020,74059,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2021,74476,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2022,74834,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2023,75573,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2024,76066,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE18,JAN,1,TOTAL,1,2025,76981,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2019,58346,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2020,58583,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2021,59111,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2022,59036,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2023,59747,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2024,60407,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE19,JAN,1,TOTAL,1,2025,60877,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2019,47311,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2020,47719,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2021,47958,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2022,48135,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2023,48357,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2024,48514,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE1A,JAN,1,TOTAL,1,2025,48853,,,FILTER__ITE1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2019,189177,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2020,189643,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2021,190588,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2022,191033,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2023,192618,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2024,193507,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE2,JAN,1,TOTAL,1,2025,195164,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2019,142638,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2020,142944,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2021,144182,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2022,144377,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2023,145547,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2024,146258,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE21,JAN,1,TOTAL,1,2025,147494,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2019,46539,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2020,46699,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2021,46406,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2022,46656,,,FILTER__ITE2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITE22,JAN,1,TOTAL,1,2023,47071,,,FILTER__ITE2,,,,,,,
