area_code,year,museums_events
39015,2018,13517.0
39015,2018,1.0
39015,2019,12698.0
39015,2019,2.0
39015,2020,5825.0
39015,2020,2.0
39016,2011,5160.0
39016,2011,3.0
39016,2015,8994.0
39016,2015,5.0
39016,2017,7205.0
39016,2017,4.0
39016,2018,6620.0
39016,2018,3.0
39016,2019,6511.0
39016,2019,3.0
39016,2020,733.0
39016,2020,2.0
39018,2011,1.0
39018,2015,1.0
39018,2017,1.0
40001,2011,1.0
40001,2015,1.0
40001,2017,2.0
40001,2018,61942.0
40001,2018,2.0
40001,2019,50353.0
40001,2019,2.0
40001,2020,52085.0
40001,2020,1.0
40003,2011,1.0
40003,2015,1.0
40003,2017,1.0
40003,2018,9549.0
40003,2018,1.0
40003,2019,9823.0
40003,2019,1.0
40003,2020,544.0
40003,2020,1.0
40004,2011,1.0
40004,2015,1.0
40004,2017,1.0
40004,2018,3000.0
40004,2018,1.0
40004,2019,2645.0
40004,2019,1.0
40004,2020,200.0
40004,2020,1.0
40005,2011,2.0
40005,2015,2.0
40005,2017,2.0
40005,2018,10595.0
40005,2018,2.0
40005,2019,7980.0
40005,2019,2.0
40005,2020,3411.0
40005,2020,2.0
40007,2011,3119.0
40007,2011,6.0
40007,2015,24899.0
40007,2015,9.0
40007,2017,38995.0
40007,2017,9.0
40007,2018,32953.0
40007,2018,8.0
40007,2019,26096.0
40007,2019,7.0
40007,2020,3393.0
40007,2020,6.0
40008,2011,61213.0
40008,2011,3.0
40008,2015,44851.0
40008,2015,4.0
40008,2017,68000.0
40008,2017,4.0
40008,2018,43002.0
40008,2018,3.0
40008,2019,69159.0
40008,2019,4.0
40008,2020,19799.0
40008,2020,4.0
40011,2015,1.0
40011,2017,1.0
40011,2018,150.0
40011,2018,1.0
40012,2011,39219.0
40012,2011,9.0
40012,2015,17625.0
40012,2015,7.0
40012,2017,19111.0
40012,2017,8.0
40012,2018,138427.0
40012,2018,7.0
40012,2019,106513.0
40012,2019,8.0
40012,2020,23317.0
40012,2020,8.0
40013,2011,1.0
40013,2015,1.0
40013,2017,1.0
40013,2018,5945.0
40013,2018,1.0
40013,2019,5768.0
40013,2019,1.0
40013,2020,1253.0
40013,2020,1.0
40014,2011,2.0
40014,2015,2.0
40014,2017,2.0
40014,2018,2489.0
40014,2018,2.0
40014,2019,2288.0
40014,2019,2.0
40014,2020,812.0
40014,2020,2.0
40018,2011,6571.0
40018,2011,3.0
40018,2015,12559.0
40018,2015,4.0
40018,2017,23337.0
40018,2017,4.0
40018,2018,28441.0
40018,2018,4.0
40018,2019,23386.0
40018,2019,4.0
40018,2020,4772.0
40018,2020,3.0
40019,2011,2.0
40019,2015,2.0
40019,2017,2.0
40019,2018,3150.0
40019,2018,2.0
40019,2019,863.0
40019,2019,1.0
40019,2020,75.0
40019,2020,1.0
40020,2017,1.0
40020,2018,200.0
40020,2018,1.0
40020,2019,200.0
40020,2019,1.0
40022,2011,2.0
40022,2015,2.0
40022,2017,2.0
40022,2018,5000.0
40022,2018,2.0
40022,2019,4000.0
40022,2019,2.0
40022,2020,500.0
40022,2020,2.0
40033,2011,1.0
40033,2015,1.0
40033,2017,1.0
40033,2018,2133.0
40033,2018,1.0
40033,2019,2098.0
40033,2019,1.0
40037,2011,2.0
40037,2015,2.0
40037,2017,2.0
40037,2018,600.0
40037,2018,1.0
40037,2019,90.0
40037,2019,1.0
40037,2020,20.0
40037,2020,1.0
40041,2011,1.0
40041,2015,1.0
40041,2017,1.0
40043,2011,1.0
40043,2015,1.0
40043,2017,1.0
40043,2018,1301.0
40043,2018,1.0
40043,2019,614.0
40043,2019,1.0
40043,2020,600.0
40043,2020,1.0
40044,2011,1.0
40044,2015,2.0
40044,2017,2.0
40044,2018,6253.0
40044,2018,2.0
40044,2019,7169.0
40044,2019,2.0
40044,2020,752.0
40044,2020,1.0
40045,2011,1.0
40045,2015,1.0
40045,2017,1.0
40045,2018,2442.0
40045,2018,1.0
40045,2019,2599.0
40045,2019,1.0
40045,2020,650.0
40045,2020,1.0
40046,2011,8546.0
40046,2011,4.0
40046,2015,14983.0
40046,2015,5.0
40046,2017,3342.0
40046,2017,5.0
40046,2018,1855.0
40046,2018,3.0
40046,2019,4592.0
40046,2019,5.0
40046,2020,337.0
40046,2020,4.0
41001,2011,2.0
41001,2015,2.0
41001,2017,2.0
41001,2018,17925.0
41001,2018,2.0
41001,2019,16930.0
41001,2019,2.0
41001,2020,7996.0
41001,2020,2.0
41002,2011,1.0
41002,2015,1.0
41002,2017,1.0
41002,2018,6000.0
41002,2018,1.0
41002,2019,3000.0
41002,2019,1.0
41002,2020,0.0
41002,2020,1.0
41003,2011,1.0
41003,2015,1.0
41003,2017,1.0
41003,2018,3000.0
41003,2018,1.0
41004,2011,1.0
41006,2011,2.0
41006,2015,2.0
41006,2017,1.0
41006,2018,0.0
41006,2018,1.0
41006,2019,1500.0
41006,2019,1.0
41007,2011,1.0
41007,2015,2.0
41007,2017,1.0
41007,2018,2650.0
41007,2018,1.0
41007,2019,3700.0
41007,2019,2.0
41007,2020,3815.0
41007,2020,2.0
41008,2011,1200.0
41008,2011,3.0
41008,2015,1800.0
41008,2015,3.0
41008,2017,1.0
41008,2018,0.0
41008,2018,3.0
41008,2019,1150.0
41008,2019,2.0
41008,2020,180.0
41008,2020,2.0
41013,2011,44370.0
41013,2011,3.0
41013,2015,18117.0
41013,2015,4.0
41013,2017,30430.0
41013,2017,4.0
41013,2018,21564.0
41013,2018,6.0
41013,2019,65067.0
41013,2019,5.0
41013,2020,7000.0
41013,2020,4.0
41014,2011,1.0
41014,2015,1.0
41014,2017,1.0
41014,2018,1350.0
41014,2018,1.0
41014,2019,805.0
41014,2019,1.0
41014,2020,0.0
41014,2020,1.0
41015,2011,2.0
41015,2015,1673.0
41015,2015,3.0
41015,2017,1600.0
41015,2017,3.0
41015,2018,2537.0
41015,2018,4.0
41015,2019,3564.0
41015,2019,3.0
41015,2020,1088.0
41015,2020,3.0
41016,2019,50.0
41016,2019,1.0
41016,2020,200.0
41016,2020,1.0
41017,2011,2.0
41017,2015,2.0
41017,2017,2.0
41017,2018,650.0
41017,2018,2.0
41017,2019,510.0
41017,2019,2.0
41017,2020,120.0
41017,2020,2.0
41018,2011,1.0
41018,2015,1.0
41018,2018,1500.0
41018,2018,1.0
41018,2019,800.0
41018,2019,1.0
41018,2020,500.0
41018,2020,1.0
41020,2011,1.0
41020,2015,1.0
41020,2017,1.0
41020,2018,228641.0
41020,2018,2.0
41020,2019,235103.0
41020,2019,2.0
41020,2020,82922.0
41020,2020,1.0
41021,2011,1.0
41021,2015,1.0
41021,2017,1.0
41021,2018,1500.0
41021,2018,1.0
41021,2019,1000.0
41021,2019,1.0
41021,2020,0.0
41021,2020,1.0
41023,2011,850.0
41023,2011,4.0
41023,2015,360.0
41023,2015,4.0
41023,2017,1150.0
41023,2017,3.0
41023,2018,368.0
41023,2018,2.0
41023,2019,800.0
41023,2019,3.0
41023,2020,156.0
41023,2020,4.0
41025,2011,2.0
41025,2015,1.0
41025,2017,1.0
41025,2018,600.0
41025,2018,1.0
41025,2019,1100.0
41025,2019,1.0
41025,2020,81.0
41025,2020,1.0
41027,2011,16000.0
41027,2011,3.0
41027,2015,72300.0
41027,2015,5.0
41027,2017,1.0
41027,2018,3444.0
41027,2018,3.0
41027,2019,8814.0
41027,2019,3.0
41027,2020,2974.0
41027,2020,2.0
41028,2011,1.0
41028,2015,2.0
41028,2017,2.0
41028,2018,12044.0
41028,2018,2.0
41028,2019,11446.0
41028,2019,1.0
41028,2020,8204.0
41028,2020,1.0
41029,2011,1.0
41029,2015,1.0
41029,2017,1.0
41029,2018,1000.0
41029,2018,1.0
41029,2019,8254.0
41029,2019,1.0
41029,2020,3938.0
41029,2020,1.0
41031,2011,1.0
41031,2015,1.0
41031,2018,30.0
41031,2018,1.0
41031,2020,0.0
41031,2020,1.0
41032,2015,1.0
41032,2017,1.0
41032,2018,50.0
41032,2018,1.0
41034,2011,1.0
41034,2015,1.0
41034,2017,1.0
41034,2018,1000.0
41034,2018,1.0
41037,2011,1.0
41037,2015,1.0
41040,2011,1.0
41040,2015,1.0
41043,2011,1.0
41043,2015,1.0
41043,2017,1.0
41043,2018,10025.0
41043,2018,1.0
41043,2019,9863.0
41043,2019,1.0
41043,2020,4186.0
41043,2020,1.0
41044,2011,30194.0
41044,2011,12.0
41044,2015,50923.0
41044,2015,14.0
41044,2017,45998.0
41044,2017,12.0
41044,2018,48423.0
41044,2018,10.0
41044,2019,45742.0
41044,2019,9.0
41044,2020,17376.0
41044,2020,9.0
41047,2011,2.0
41047,2015,2.0
41047,2017,2.0
41047,2018,70.0
41047,2018,1.0
41047,2019,75.0
41047,2019,1.0
41047,2020,186.0
41047,2020,1.0
41048,2011,1.0
41048,2015,265.0
41048,2015,3.0
41048,2017,225.0
41048,2017,3.0
41048,2018,100.0
41048,2018,1.0
41048,2019,123.0
41048,2019,1.0
41048,2020,25.0
41048,2020,3.0
41049,2011,1.0
41049,2015,1.0
41049,2017,1.0
41049,2018,7267.0
41049,2018,1.0
41049,2019,6215.0
41049,2019,1.0
41049,2020,1280.0
41049,2020,1.0
41050,2011,1.0
41050,2015,1.0
41051,2015,1.0
41051,2017,1.0
41051,2018,503.0
41051,2018,1.0
41051,2019,487.0
41051,2019,1.0
41051,2020,0.0
41051,2020,1.0
41052,2011,1.0
41052,2015,1.0
41054,2011,1.0
41054,2015,1.0
41054,2017,2.0
41054,2018,850.0
41054,2018,3.0
41054,2019,1350.0
41054,2019,3.0
41054,2020,220.0
41054,2020,2.0
41057,2011,2.0
41057,2015,7461.0
41057,2015,3.0
41057,2017,2.0
41057,2018,3100.0
41057,2018,3.0
41057,2019,2700.0
41057,2019,3.0
41057,2020,450.0
41057,2020,3.0
41059,2011,1.0
41059,2015,2.0
41059,2017,1.0
41059,2018,3500.0
41059,2018,1.0
41061,2011,1.0
41061,2015,1.0
41061,2017,1.0
41061,2018,0.0
41061,2018,1.0
41061,2019,550.0
41061,2019,1.0
41062,2015,1.0
41066,2011,2.0
41066,2015,8491.0
41066,2015,3.0
41066,2017,12425.0
41066,2017,3.0
41066,2018,4531.0
41066,2018,3.0
41066,2019,43200.0
41066,2019,3.0
41066,2020,24719.0
41066,2020,3.0
41067,2011,252245.0
41067,2011,10.0
41067,2015,294465.0
41067,2015,10.0
41067,2017,279443.0
41067,2017,11.0
41067,2018,310753.0
41067,2018,9.0
41067,2019,420480.0
41067,2019,11.0
41067,2020,189758.0
41067,2020,8.0
41068,2015,1.0
41069,2017,2.0
41069,2018,50500.0
41069,2018,2.0
41069,2019,51000.0
41069,2019,2.0
41069,2020,13134.0
41069,2020,2.0
41070,2017,1460.0
41070,2017,3.0
41070,2018,1110.0
41070,2018,3.0
41070,2019,2450.0
41070,2019,3.0
41070,2020,737.0
41070,2020,3.0
41071,2019,7500.0
41071,2019,2.0
41071,2020,4033.0
41071,2020,2.0
42002,2011,41474.0
42002,2011,6.0
42002,2015,53197.0
42002,2015,6.0
42002,2017,59414.0
42002,2017,6.0
42002,2018,81139.0
42002,2018,6.0
42002,2019,70233.0
42002,2019,6.0
42002,2020,22221.0
42002,2020,4.0
42003,2011,2.0
42003,2015,6014.0
42003,2015,3.0
42003,2017,4422.0
42003,2017,3.0
42003,2018,4280.0
42003,2018,3.0
42003,2019,1870.0
42003,2019,3.0
42003,2020,1428.0
42003,2020,3.0
42004,2011,1.0
42004,2015,1.0
42004,2017,1.0
42004,2019,50.0
42004,2019,1.0
42005,2011,1.0
42005,2017,1.0
42005,2018,30.0
42005,2018,1.0
42005,2019,15.0
42005,2019,1.0
42005,2020,0.0
42005,2020,1.0
42006,2015,2200.0
42006,2015,3.0
42006,2017,20965.0
42006,2017,3.0
42006,2018,25469.0
42006,2018,3.0
42006,2019,4000.0
42006,2019,3.0
42006,2020,7244.0
42006,2020,3.0
42008,2015,1.0
42008,2017,1.0
42010,2011,2.0
42010,2015,2.0
42010,2017,2.0
42010,2018,19095.0
42010,2018,4.0
42010,2019,23352.0
42010,2019,4.0
42010,2020,8607.0
42010,2020,3.0
42011,2011,1.0
42011,2015,1.0
42011,2017,2.0
42011,2018,3462.0
42011,2018,2.0
42011,2019,4055.0
42011,2019,2.0
42011,2020,3059.0
42011,2020,2.0
42012,2011,1.0
42012,2015,1.0
42012,2017,1.0
42012,2018,90.0
42012,2018,1.0
42012,2019,89.0
42012,2019,1.0
42013,2011,1.0
42013,2015,1.0
42013,2017,1.0
42013,2019,120.0
42013,2019,1.0
42013,2020,0.0
42013,2020,1.0
42015,2011,1.0
42015,2015,1928.0
42015,2015,4.0
42015,2017,4785.0
42015,2017,4.0
42015,2018,2700.0
42015,2018,4.0
42015,2019,3168.0
42015,2019,4.0
42015,2020,848.0
42015,2020,3.0
42016,2015,1.0
42016,2017,1.0
42016,2018,1600.0
42016,2018,1.0
42016,2019,1000.0
42016,2019,1.0
42016,2020,0.0
42016,2020,1.0
42017,2011,66693.0
42017,2011,6.0
42017,2015,134626.0
42017,2015,6.0
42017,2017,35795.0
42017,2017,6.0
42017,2018,59714.0
42017,2018,6.0
42017,2019,72674.0
42017,2019,4.0
42017,2020,14470.0
42017,2020,5.0
42018,2011,1.0
42018,2015,1000.0
42018,2015,3.0
42018,2017,2.0
42018,2018,800.0
42018,2018,1.0
42018,2019,2000.0
42018,2019,3.0
42018,2020,550.0
42018,2020,3.0
42019,2011,2.0
42019,2015,2.0
42019,2017,2.0
42019,2018,0.0
42019,2018,1.0
42019,2019,500.0
42019,2019,1.0
42019,2020,50.0
42019,2020,1.0
42020,2011,2.0
42020,2015,2.0
42020,2017,1.0
42020,2018,21000.0
42020,2018,2.0
42020,2019,49616.0
42020,2019,2.0
42020,2020,27208.0
42020,2020,2.0
42021,2011,13950.0
42021,2011,3.0
42021,2015,15327.0
42021,2015,3.0
42021,2017,22447.0
42021,2017,5.0
42021,2018,31469.0
42021,2018,6.0
42021,2019,36830.0
42021,2019,6.0
42021,2020,12975.0
42021,2020,5.0
42022,2011,2.0
42022,2015,2.0
42022,2017,2.0
42022,2018,22668.0
42022,2018,2.0
42022,2019,23710.0
42022,2019,1.0
42022,2020,6000.0
42022,2020,1.0
42023,2017,1.0
42023,2018,250.0
42023,2018,1.0
42023,2019,700.0
42023,2019,1.0
42023,2020,50.0
42023,2020,1.0
42026,2011,1.0
42026,2015,1.0
42026,2017,1.0
42027,2011,1.0
42027,2015,1.0
42027,2017,1.0
42030,2015,1.0
42031,2011,1.0
42031,2015,1.0
42031,2017,1.0
42031,2018,971.0
42031,2018,1.0
42031,2019,2087.0
42031,2019,1.0
42031,2020,882.0
42031,2020,1.0
42032,2011,1.0
42032,2015,1.0
42032,2017,1.0
42032,2018,3231.0
42032,2018,1.0
42032,2019,3718.0
42032,2019,1.0
42032,2020,1316.0
42032,2020,1.0
42033,2011,12129.0
42033,2011,3.0
42033,2015,2.0
42033,2017,2.0
42033,2018,13272.0
42033,2018,3.0
42033,2019,14153.0
42033,2019,3.0
42033,2020,9174.0
42033,2020,3.0
42034,2011,12705.0
42034,2011,4.0
42034,2015,9950.0
42034,2015,5.0
42034,2017,150.0
42034,2017,3.0
42034,2018,5200.0
42034,2018,3.0
42034,2019,28200.0
42034,2019,4.0
42034,2020,20.0
42034,2020,1.0
42036,2018,0.0
42036,2018,1.0
42036,2019,900.0
42036,2019,1.0
42036,2020,650.0
42036,2020,1.0
42041,2011,1.0
42041,2015,1.0
42041,2017,1.0
42041,2018,150.0
42041,2018,1.0
42041,2019,1.0
42044,2011,4403.0
42044,2011,5.0
42044,2015,7147.0
42044,2015,8.0
42044,2017,10057.0
42044,2017,7.0
42044,2018,7160.0
42044,2018,6.0
42044,2019,1350.0
42044,2019,6.0
42044,2020,1773.0
42044,2020,5.0
42045,2011,87654.0
42045,2011,6.0
42045,2015,74454.0
42045,2015,6.0
42045,2017,81408.0
42045,2017,7.0
42045,2018,70248.0
42045,2018,7.0
42045,2019,70260.0
42045,2019,6.0
42045,2020,14831.0
42045,2020,4.0
42046,2011,1.0
42046,2015,1.0
42046,2017,1.0
42046,2019,689.0
42046,2019,1.0
42046,2020,379.0
42046,2020,1.0
42047,2011,1.0
42047,2015,1.0
42047,2017,1.0
42047,2018,0.0
42047,2018,1.0
42048,2011,1.0
42049,2015,1.0
42049,2017,1.0
42049,2018,40.0
42049,2018,1.0
42049,2019,900.0
42049,2019,1.0
42050,2015,1.0
42050,2017,1.0
42050,2018,500.0
42050,2018,1.0
42050,2019,3500.0
42050,2019,1.0
42050,2020,50.0
42050,2020,1.0
43003,2015,1.0
43003,2017,1.0
43003,2018,180.0
43003,2018,1.0
43003,2019,100.0
43003,2019,1.0
43004,2018,1500.0
43004,2018,1.0
43004,2019,1200.0
43004,2019,1.0
43004,2020,150.0
43004,2020,1.0
43005,2015,1.0
43006,2011,2.0
43006,2015,9080.0
43006,2015,3.0
43006,2017,1.0
43007,2011,15455.0
43007,2011,6.0
43007,2015,12799.0
43007,2015,6.0
43007,2018,500.0
43007,2018,1.0
43007,2020,2000.0
43007,2020,1.0
43009,2015,2.0
43009,2018,150.0
43009,2018,1.0
43009,2020,226.0
43009,2020,1.0
43010,2011,1.0
43011,2011,1.0
43012,2011,6470.0
43012,2011,4.0
43012,2015,6702.0
43012,2015,3.0
43012,2017,2025.0
43012,2017,4.0
43012,2018,2518.0
43012,2018,4.0
43012,2019,5380.0
43012,2019,4.0
43012,2020,1679.0
43012,2020,2.0
43013,2011,14350.0
43013,2011,3.0
43013,2015,1470.0
43013,2015,3.0
43013,2017,2.0
43013,2018,1417.0
43013,2018,2.0
43013,2019,1541.0
43013,2019,2.0
43013,2020,800.0
43013,2020,2.0
43014,2011,1.0
43014,2015,1.0
43015,2011,2.0
43015,2015,2400.0
43015,2015,3.0
43015,2017,2.0
43015,2018,105.0
43015,2018,1.0
43015,2019,1263.0
43015,2019,2.0
43015,2020,385.0
43015,2020,2.0
43017,2011,1.0
43017,2015,2.0
43020,2011,1.0
43020,2015,1.0
43020,2017,1.0
43020,2018,7490.0
43020,2018,1.0
43020,2019,8080.0
43020,2019,1.0
43020,2020,2980.0
43020,2020,1.0
43022,2011,1124.0
43022,2011,3.0
43022,2015,1000.0
43022,2015,3.0
43022,2017,1300.0
43022,2017,3.0
43022,2018,100.0
43022,2018,4.0
43022,2019,800.0
43022,2019,4.0
43022,2020,290.0
43022,2020,4.0
43023,2011,36317.0
43023,2011,6.0
43023,2015,35653.0
43023,2015,6.0
43023,2017,35830.0
43023,2017,7.0
43023,2018,51036.0
43023,2018,7.0
43023,2019,55297.0
43023,2019,7.0
43023,2020,11352.0
43023,2020,5.0
43024,2011,9297.0
43024,2011,4.0
43024,2015,2.0
43024,2017,2.0
43024,2018,2000.0
43024,2018,2.0
43024,2019,1958.0
43024,2019,1.0
43025,2011,1.0
43025,2015,1.0
43025,2017,1.0
43025,2018,527.0
43025,2018,2.0
43025,2019,660.0
43025,2019,2.0
43025,2020,170.0
43025,2020,2.0
43026,2011,1500.0
43026,2011,3.0
43026,2015,2400.0
43026,2015,3.0
43026,2017,2500.0
43026,2017,3.0
43026,2018,6000.0
43026,2018,3.0
43026,2019,3000.0
43026,2019,3.0
43026,2020,600.0
43026,2020,3.0
43028,2011,1.0
43028,2017,1.0
43028,2018,0.0
43028,2018,2.0
43030,2011,2.0
43030,2015,2000.0
43030,2015,3.0
43030,2017,2.0
43030,2018,2080.0
43030,2018,2.0
43030,2019,2400.0
43030,2019,2.0
43030,2020,1576.0
43030,2020,2.0
43031,2015,1.0
43031,2017,1.0
43031,2018,0.0
43031,2018,1.0
43031,2019,800.0
43031,2019,1.0
43031,2020,200.0
43031,2020,1.0
43032,2011,85.0
43032,2011,4.0
43032,2015,1600.0
43032,2015,5.0
43032,2017,2350.0
43032,2017,4.0
43032,2018,2600.0
43032,2018,2.0
43032,2019,2150.0
43032,2019,2.0
43032,2020,1000.0
43032,2020,2.0
43033,2011,2.0
43033,2015,2.0
43033,2017,1.0
43033,2018,2200.0
43033,2018,2.0
43033,2019,4134.0
43033,2019,2.0
43033,2020,50.0
43033,2020,1.0
43036,2011,1.0
43036,2015,1.0
43036,2019,200.0
43036,2019,1.0
43036,2020,100.0
43036,2020,1.0
43037,2011,1.0
43037,2015,1.0
43038,2011,1.0
43038,2015,1.0
43038,2018,0.0
43038,2018,1.0
43038,2019,1.0
43039,2011,2.0
43039,2015,2.0
43039,2017,2.0
43039,2018,2966.0
43039,2018,3.0
43039,2019,3900.0
43039,2019,3.0
43039,2020,1400.0
43039,2020,2.0
43041,2011,1.0
43041,2015,1.0
43041,2017,1.0
43041,2018,1000.0
43041,2018,1.0
43041,2019,1000.0
43041,2019,1.0
43041,2020,0.0
43041,2020,1.0
43042,2011,2.0
43042,2015,2060.0
43042,2015,3.0
43042,2017,5811.0
43042,2017,4.0
43042,2018,940.0
43042,2018,2.0
43042,2019,2350.0
43042,2019,2.0
43042,2020,5180.0
43042,2020,2.0
43043,2011,1.0
43044,2011,87261.0
43044,2011,4.0
43044,2015,103182.0
43044,2015,6.0
43044,2017,88800.0
43044,2017,7.0
43044,2018,138989.0
43044,2018,6.0
43044,2019,353153.0
43044,2019,6.0
43044,2020,99048.0
43044,2020,5.0
43045,2011,1.0
43045,2015,1.0
43045,2017,1.0
43045,2018,1300.0
43045,2018,1.0
43045,2019,700.0
43045,2019,1.0
43045,2020,600.0
43045,2020,1.0
43046,2011,1.0
43046,2015,1.0
43047,2011,4837.0
43047,2011,5.0
43047,2015,4302.0
43047,2015,5.0
43047,2017,2.0
43047,2018,1355.0
43047,2018,2.0
43047,2019,1195.0
43047,2019,3.0
43047,2020,200.0
43047,2020,3.0
43049,2011,1.0
43049,2015,1.0
43049,2019,1321.0
43049,2019,1.0
43049,2020,1495.0
43049,2020,1.0
43050,2011,1.0
43050,2015,1.0
43050,2017,1.0
43051,2011,1560.0
43051,2011,4.0
43051,2015,1100.0
43051,2015,4.0
43051,2017,400.0
43051,2017,3.0
43051,2018,800.0
43051,2018,3.0
43051,2019,350.0
43051,2019,3.0
43051,2020,61.0
43051,2020,3.0
43052,2011,2.0
43052,2015,2.0
43052,2017,1.0
43052,2018,538.0
43052,2018,1.0
43052,2019,1156.0
43052,2019,1.0
43052,2020,836.0
43052,2020,1.0
43053,2011,46074.0
43053,2011,7.0
43053,2015,135202.0
43053,2015,9.0
43053,2017,7067.0
43053,2017,4.0
43053,2018,23293.0
43053,2018,6.0
43053,2019,51036.0
43053,2019,6.0
43053,2020,34101.0
43053,2020,5.0
43054,2011,1050.0
43054,2011,3.0
43054,2015,4900.0
43054,2015,3.0
43054,2017,2.0
43054,2018,2500.0
43054,2018,2.0
43054,2019,650.0
43054,2019,1.0
43054,2020,50.0
43054,2020,1.0
43055,2011,2.0
43055,2015,12788.0
43055,2015,3.0
43055,2017,1.0
43055,2018,8504.0
43055,2018,1.0
43055,2019,8431.0
43055,2019,1.0
43055,2020,4794.0
43055,2020,1.0
43056,2011,1.0
43056,2015,1.0
43057,2015,1.0
44002,2011,1.0
44002,2018,800.0
44002,2018,1.0
44002,2019,5144.0
44002,2019,1.0
44002,2020,4037.0
44002,2020,1.0
44006,2011,1.0
44006,2015,1.0
44007,2011,55280.0
44007,2011,8.0
44007,2015,108569.0
44007,2015,10.0
44007,2017,70133.0
44007,2017,9.0
44007,2018,43708.0
44007,2018,10.0
44007,2019,34489.0
44007,2019,9.0
44007,2020,14944.0
44007,2020,8.0
44010,2011,1.0
44010,2015,1.0
44010,2017,1.0
44010,2018,365.0
44010,2018,1.0
44010,2019,500.0
44010,2019,1.0
44010,2020,83.0
44010,2020,1.0
44011,2011,2.0
44011,2015,2.0
44011,2018,300.0
44011,2018,1.0
44011,2019,200.0
44011,2019,1.0
44011,2020,40.0
44011,2020,1.0
44012,2011,2.0
44012,2015,2657.0
44012,2015,3.0
44012,2017,1100.0
44012,2017,3.0
44012,2018,1951.0
44012,2018,3.0
44012,2019,2450.0
44012,2019,3.0
44012,2020,1247.0
44012,2020,1.0
44015,2011,1.0
44015,2015,1.0
44015,2017,1.0
44015,2018,0.0
44015,2018,1.0
44015,2019,1.0
44016,2015,1.0
44016,2017,2.0
44016,2018,1600.0
44016,2018,2.0
44016,2019,1800.0
44016,2019,2.0
44016,2020,600.0
44016,2020,2.0
44017,2011,2.0
44017,2015,2.0
44017,2017,2.0
44017,2018,63000.0
44017,2018,2.0
44017,2019,18150.0
44017,2019,2.0
44017,2020,4356.0
44017,2020,2.0
44021,2011,2.0
44021,2015,2.0
44021,2017,2.0
44021,2018,230.0
44021,2018,2.0
44021,2019,140.0
44021,2019,2.0
44021,2020,55.0
44021,2020,1.0
44023,2011,3725.0
44023,2011,3.0
44023,2015,11960.0
44023,2015,4.0
44023,2017,10300.0
44023,2017,4.0
44023,2018,10560.0
44023,2018,4.0
44023,2019,10500.0
44023,2019,4.0
44023,2020,2550.0
44023,2020,3.0
44029,2018,800.0
44029,2018,1.0
44029,2019,500.0
44029,2019,1.0
44029,2020,25.0
44029,2020,1.0
44031,2011,2.0
44031,2015,4934.0
44031,2015,3.0
44031,2017,2.0
44031,2018,5700.0
44031,2018,3.0
44031,2019,3070.0
44031,2019,3.0
44031,2020,709.0
44031,2020,2.0
44032,2011,1.0
44032,2015,2.0
44032,2018,860.0
44032,2018,1.0
44032,2019,860.0
44032,2019,1.0
44036,2011,1.0
44036,2015,1.0
44036,2017,1.0
44036,2018,2000.0
44036,2018,1.0
44036,2019,1866.0
44036,2019,1.0
44036,2020,1059.0
44036,2020,1.0
44038,2011,1.0
44044,2011,2.0
44044,2015,2.0
44044,2017,2.0
44044,2018,3000.0
44044,2018,2.0
44044,2019,1.0
44045,2011,6876.0
44045,2011,3.0
44045,2015,4774.0
44045,2015,3.0
44045,2017,480.0
44045,2017,3.0
44045,2018,3500.0
44045,2018,3.0
44045,2019,2500.0
44045,2019,2.0
44045,2020,500.0
44045,2020,2.0
44054,2011,1.0
44054,2015,2.0
44054,2017,2.0
44054,2018,7522.0
44054,2018,2.0
44054,2019,7307.0
44054,2019,2.0
44054,2020,241.0
44054,2020,2.0
44063,2011,6022.0
44063,2011,3.0
44063,2015,2297.0
44063,2015,3.0
44063,2017,2.0
44063,2018,0.0
44063,2018,4.0
44063,2019,504.0
44063,2019,3.0
44063,2020,209.0
44063,2020,1.0
44065,2011,1.0
44065,2015,1.0
44065,2017,2.0
44065,2018,0.0
44065,2018,2.0
44065,2019,550.0
44065,2019,2.0
44066,2011,16966.0
44066,2011,6.0
44066,2015,71787.0
44066,2015,8.0
44066,2017,18038.0
44066,2017,8.0
44066,2018,16721.0
44066,2018,7.0
44066,2019,12934.0
44066,2019,6.0
44066,2020,64300.0
44066,2020,6.0
44071,2011,2.0
44071,2015,2.0
44071,2018,500.0
44071,2018,1.0
44071,2019,100.0
44071,2019,1.0
44071,2020,10.0
44071,2020,1.0
45001,2011,2.0
45001,2015,2.0
45001,2017,2.0
45001,2018,7516.0
45001,2018,2.0
45001,2019,6997.0
45001,2019,2.0
45001,2020,135.0
45001,2020,1.0
45002,2011,1.0
45002,2015,1.0
45002,2017,1.0
45002,2018,6515.0
45002,2018,1.0
45002,2019,6923.0
45002,2019,1.0
45002,2020,2365.0
45002,2020,1.0
45003,2011,1.0
45003,2015,2.0
45003,2017,1.0
45003,2018,15141.0
45003,2018,3.0
45003,2019,15892.0
45003,2019,3.0
45003,2020,1857.0
45003,2020,3.0
45004,2015,1.0
45007,2011,7623.0
45007,2011,4.0
45007,2015,20494.0
45007,2015,3.0
45007,2017,10200.0
45007,2017,3.0
45007,2018,21630.0
45007,2018,5.0
45007,2019,22874.0
45007,2019,3.0
45007,2020,5489.0
45007,2020,2.0
45008,2011,2.0
45008,2015,1.0
