area_code,year,tourism_support_level
ITE12,2017,155944.37606837606
ITE12,2018,156806.76923076922
ITE12,2019,157240.20512820513
ITE12,2020,69473.16239316239
ITE12,2021,113644.13675213675
ITE12,2022,148193.64102564103
ITE12,2023,156315.11111111112
ITE12,2024,155416.68376068375
ITE13,2008,131991.2962962963
ITE13,2009,117504.25925925926
ITE13,2010,120091.0
ITE13,2011,130184.14814814815
ITE13,2012,121977.96296296296
ITE13,2013,119298.48148148147
ITE13,2014,117664.44444444444
ITE13,2015,115540.92592592593
ITE13,2016,105638.05128205128
ITE13,2017,109923.4188034188
ITE13,2018,113816.23931623931
ITE13,2019,109688.64957264958
ITE13,2020,30384.549356223175
ITE13,2021,46842.18803418803
ITE13,2022,85361.50427350428
ITE13,2023,107373.94871794872
ITE13,2024,108988.34188034188
ITE14,2008,535428.7407407408
ITE14,2009,513806.7037037037
ITE14,2010,575133.3333333334
ITE14,2011,619579.1481481482
ITE14,2012,612113.1851851852
ITE14,2013,631196.6666666666
ITE14,2014,652838.0370370371
ITE14,2015,682415.2222222222
ITE14,2016,644880.2735042735
ITE14,2017,681205.7777777778
ITE14,2018,701758.7008547009
ITE14,2019,716882.2222222222
ITE14,2020,154126.18803418803
ITE14,2021,252899.86324786325
ITE14,2022,523431.89743589744
ITE14,2023,616281.1965811966
ITE14,2024,624464.9230769231
ITE15,2008,25092.555555555555
ITE15,2009,24167.555555555555
ITE15,2010,24969.185185185186
ITE15,2011,28348.48148148148
ITE15,2012,26932.444444444445
ITE15,2013,28326.666666666668
ITE15,2014,28378.85185185185
ITE15,2015,29929.074074074073
ITE15,2016,25060.51282051282
ITE15,2017,25875.48717948718
ITE15,2018,27040.68376068376
ITE15,2019,27429.57264957265
ITE15,2020,10235.452991452992
ITE15,2021,14381.333333333334
ITE15,2022,20800.102564102563
ITE15,2023,25075.555555555555
ITE15,2024,27469.40170940171
ITE16,2008,338519.55555555556
ITE16,2009,350768.81481481483
ITE16,2010,344719.48148148146
ITE16,2011,363644.8888888889
ITE16,2012,350442.9259259259
ITE16,2013,345246.962962963
ITE16,2014,345933.85185185185
ITE16,2015,353075.14814814815
ITE16,2016,325758.358974359
ITE16,2017,345825.9829059829
ITE16,2018,344145.6752136752
ITE16,2019,350559.62393162394
ITE16,2020,246454.46153846153
ITE16,2021,336736.8205128205
ITE16,2022,380156.17094017094
ITE16,2023,375987.00854700856
ITE16,2024,376217.3675213675
ITE17,2008,139583.8148148148
ITE17,2009,147741.37037037036
ITE17,2010,154066.1851851852
ITE17,2011,159325.1851851852
ITE17,2012,153318.74074074073
ITE17,2013,152974.44444444444
ITE17,2014,154503.62962962964
ITE17,2015,147866.4814814815
ITE17,2016,137247.24786324787
ITE17,2017,136756.68376068375
ITE17,2018,163554.08547008547
ITE17,2019,164039.7606837607
ITE17,2020,77850.46153846153
ITE17,2021,108515.86324786325
ITE17,2022,148474.8034188034
ITE17,2023,161587.4188034188
ITE17,2024,165182.87179487178
ITE18,2008,57037.48148148148
ITE18,2009,52607.444444444445
ITE18,2010,52756.25925925926
ITE18,2011,53503.51851851852
ITE18,2012,54615.81481481482
ITE18,2013,59773.444444444445
ITE18,2014,57669.07407407407
ITE18,2015,64036.2962962963
ITE18,2016,59692.54700854701
ITE18,2017,64759.52136752137
ITE18,2018,71734.70085470086
ITE18,2019,72098.97435897436
ITE18,2020,36120.8547008547
ITE18,2021,54356.717948717946
ITE18,2022,74006.42735042734
ITE18,2023,81999.35042735042
ITE18,2024,84574.46153846153
ITE19,2008,220867.4814814815
ITE19,2009,228452.77777777778
ITE19,2010,235749.7037037037
ITE19,2011,241268.25925925927
ITE19,2012,248571.62962962964
ITE19,2013,237199.22222222222
ITE19,2014,241925.88888888888
ITE19,2015,253624.07407407407
ITE19,2016,218665.91452991453
ITE19,2017,232890.8376068376
ITE19,2018,248560.5128205128
ITE19,2019,248680.17094017094
ITE19,2020,109854.76923076923
ITE19,2021,169158.90598290597
ITE19,2022,239195.52136752137
ITE19,2023,257207.35042735044
ITE19,2024,263189.47008547006
ITE1A,2008,256603.85185185185
ITE1A,2009,256950.14814814815
ITE1A,2010,247270.59259259258
ITE1A,2011,244387.5185185185
ITE1A,2012,233120.2962962963
ITE1A,2013,247452.0
ITE1A,2014,247740.77777777778
ITE1A,2015,259634.5185185185
ITE1A,2016,233128.75213675213
ITE1A,2017,235687.52136752137
ITE1A,2018,239560.41025641025
ITE1A,2019,241970.94017094016
ITE1A,2020,174634.66666666666
ITE1A,2021,219269.94871794872
ITE1A,2022,238168.95726495725
ITE1A,2023,244913.26495726497
ITE1A,2024,242205.12820512822
ITE2,2008,302041.55555555556
ITE2,2009,279905.25925925927
ITE2,2010,284494.0
ITE2,2011,305479.0740740741
ITE2,2012,296552.9259259259
ITE2,2013,291425.3703703704
ITE2,2014,302954.22222222225
ITE2,2015,307603.81481481483
ITE2,2016,285661.1282051282
ITE2,2017,260109.1965811966
ITE2,2018,286295.89743589744
ITE2,2019,284669.81196581194
ITE2,2020,141997.50427350428
ITE2,2021,209249.23076923078
ITE2,2022,281057.9145299145
ITE2,2023,306425.8461538461
ITE2,2024,320619.5213675214
ITE21,2008,262086.37037037036
ITE21,2009,243256.2962962963
ITE21,2010,247194.8148148148
ITE21,2011,266831.2962962963
ITE21,2012,258549.92592592593
ITE21,2013,254255.0
ITE21,2014,261206.88888888888
ITE21,2015,263222.55555555556
ITE21,2016,244911.24786324787
ITE21,2017,220388.547008547
ITE21,2018,244256.20512820513
ITE21,2019,242578.70085470084
ITE21,2020,119260.2735042735
ITE21,2021,177145.40170940172
ITE21,2022,240312.99145299144
ITE21,2023,261659.79487179487
ITE21,2024,275503.89743589744
ITE22,2008,39955.18518518518
ITE22,2009,36648.96296296296
ITE22,2010,37299.18518518518
ITE22,2011,38647.77777777778
ITE22,2012,38003.0
ITE22,2013,37170.37037037037
ITE22,2014,41747.333333333336
ITE22,2015,44381.25925925926
ITE22,2016,40749.88034188034
ITE22,2017,39720.64957264957
ITE22,2018,42039.692307692305
ITE22,2019,42091.11111111111
ITE22,2020,22737.23076923077
ITE22,2021,32103.82905982906
ITE22,2022,40744.92307692308
ITE22,2023,44766.05128205128
ITE22,2024,45115.62393162393
ITE3,2008,501788.8888888889
ITE3,2009,471370.6666666667
ITE3,2010,479388.4074074074
ITE3,2011,492030.25925925927
ITE3,2012,486914.6666666667
ITE3,2013,490455.8888888889
ITE3,2014,504364.3333333333
ITE3,2015,536866.0370370371
ITE3,2016,494814.1538461539
ITE3,2017,452946.0512820513
ITE3,2018,407285.53846153844
ITE3,2019,437199.58974358975
ITE3,2020,316878.1196581197
ITE3,2021,399415.7948717949
ITE3,2022,446093.5726495726
ITE3,2023,450432.92307692306
ITE3,2024,448124.10256410256
ITE31,2008,146761.59259259258
ITE31,2009,129694.4074074074
ITE31,2010,135478.96296296295
ITE31,2011,138076.85185185185
ITE31,2012,134486.0
ITE31,2013,135095.11111111112
ITE31,2014,137758.03703703705
ITE31,2015,140551.44444444444
ITE31,2016,131017.57264957266
ITE31,2017,133667.7606837607
ITE31,2018,118052.71794871795
ITE31,2019,127223.45299145298
ITE31,2020,88425.77777777778
ITE31,2021,112780.95726495727
ITE31,2022,126727.62393162394
ITE31,2023,128926.90598290598
ITE31,2024,125684.10256410256
ITE32,2008,133910.96296296295
ITE32,2009,122720.44444444444
ITE32,2010,118948.62962962964
ITE32,2011,128183.22222222222
ITE32,2012,125618.74074074074
ITE32,2013,124836.85185185185
ITE32,2014,127581.70370370371
ITE32,2015,138069.62962962964
ITE32,2016,124572.88888888889
ITE32,2017,124547.65811965812
ITE32,2018,117465.19658119658
ITE32,2019,119021.33333333333
ITE32,2020,85057.1282051282
ITE32,2021,109268.23931623931
ITE32,2022,114927.35042735042
ITE32,2023,116474.2564102564
ITE32,2024,126626.5982905983
ITE33,2008,82999.74074074074
ITE33,2009,65049.18518518518
ITE33,2010,72562.18518518518
ITE33,2011,79467.88888888889
ITE33,2012,82054.66666666667
ITE33,2013,83085.14814814815
ITE33,2014,84091.81481481482
ITE33,2015,88745.14814814815
ITE33,2016,77403.38461538461
ITE33,2017,67848.8547008547
ITE33,2018,64845.50427350427
ITE33,2019,71803.21367521367
ITE33,2020,60326.97435897436
ITE33,2021,61371.38461538462
ITE33,2022,68227.79487179487
ITE33,2023,71319.00854700855
ITE33,2024,66124.23931623931
ITE34,2008,138116.59259259258
ITE34,2009,153906.62962962964
ITE34,2010,80186.07407407407
ITE34,2011,75897.07407407407
ITE34,2012,75787.66666666667
ITE34,2013,77781.51851851853
ITE34,2014,83621.37037037036
ITE34,2015,90463.4074074074
ITE34,2016,85548.5811965812
ITE34,2017,68908.30769230769
ITE34,2018,62028.8547008547
ITE34,2019,68610.52991452992
ITE34,2020,46346.11965811966
ITE34,2021,62628.10256410256
ITE34,2022,75518.56410256411
ITE34,2023,70654.05128205128
ITE34,2024,71276.2735042735
ITE4,2008,1567666.5925925926
ITE4,2009,1507970.0
ITE4,2010,1517992.4814814816
ITE4,2011,1517755.0740740742
ITE4,2012,1517755.0740740742
ITE4,2013,1517755.0740740742
ITE4,2014,1525022.4444444445
ITE4,2015,1579921.2222222222
ITE4,2016,1489189.982905983
ITE4,2017,1552137.982905983
ITE4,2018,1684118.4273504273
ITE4,2019,1773909.7777777778
ITE4,2020,431716.6153846154
ITE4,2021,598911.4871794871
ITE4,2022,1539858.3931623932
ITE4,2023,1952277.3675213675
ITE4,2024,2206489.0256410255
ITE41,2008,22593.074074074073
ITE41,2009,31363.222222222223
ITE41,2010,48179.444444444445
ITE41,2011,44293.7037037037
ITE41,2012,44293.7037037037
ITE41,2013,44293.7037037037
ITE41,2014,44293.7037037037
ITE41,2015,40759.03703703704
ITE41,2016,46953.333333333336
ITE41,2017,41130.256410256414
ITE41,2018,50320.75213675214
ITE41,2019,53863.179487179485
ITE41,2020,26134.137931034482
ITE41,2021,29560.273504273504
ITE41,2022,56660.717948717946
ITE41,2023,61591.931623931625
ITE41,2024,52979.48717948718
ITE42,2008,8503.777777777777
ITE42,2009,8896.925925925925
ITE42,2010,7478.444444444444
ITE42,2011,7481.518518518518
ITE42,2012,7481.518518518518
ITE42,2013,7481.518518518518
ITE42,2014,7481.518518518518
ITE42,2015,6801.814814814815
ITE42,2016,5811.452991452991
ITE42,2017,5420.068376068376
ITE42,2018,5791.623931623932
ITE42,2019,5508.273504273504
ITE42,2020,3460.035087719298
ITE42,2021,4417.572649572649
ITE42,2022,6785.709401709401
ITE42,2023,6953.880341880342
ITE42,2024,7464.649572649572
ITE43,2008,1348497.851851852
ITE43,2009,1288158.4814814816
ITE43,2010,1288157.5555555555
ITE43,2011,1288157.5555555555
ITE43,2012,1288157.5555555555
ITE43,2013,1288157.5555555555
ITE43,2014,1305031.8148148148
ITE43,2015,1378311.3703703703
ITE43,2016,1301600.1367521368
ITE43,2017,1372042.4273504273
ITE43,2018,1482947.5213675213
ITE43,2019,1566578.6324786325
ITE43,2020,346986.25641025644
ITE43,2021,487696.99145299144
ITE43,2022,1367159.9316239315
ITE43,2023,1752653.094017094
ITE43,2024,2007265.2991452992
ITE44,2008,124420.07407407407
ITE44,2009,119441.5925925926
ITE44,2010,116766.14814814815
ITE44,2011,121299.70370370371
ITE44,2012,121299.70370370371
ITE44,2013,121299.70370370371
ITE44,2014,114421.66666666667
ITE44,2015,103639.22222222222
ITE44,2016,86938.5982905983
ITE44,2017,85758.49572649572
ITE44,2018,95983.04273504273
ITE44,2019,97103.65811965812
ITE44,2020,38836.58620689655
ITE44,2021,53242.769230769234
ITE44,2022,69435.55555555556
ITE44,2023,79038.0170940171
ITE44,2024,83369.88034188034
ITE45,2008,63651.81481481482
ITE45,2009,60109.77777777778
ITE45,2010,57410.88888888889
ITE45,2011,56522.59259259259
ITE45,2012,56522.59259259259
ITE45,2013,56522.59259259259
ITE45,2014,53793.74074074074
ITE45,2015,50409.77777777778
ITE45,2016,47886.46153846154
ITE45,2017,47786.73504273504
ITE45,2018,49075.48717948718
ITE45,2019,50856.03418803419
ITE45,2020,16943.62393162393
ITE45,2021,23993.880341880344
ITE45,2022,39816.47863247863
ITE45,2023,52040.444444444445
ITE45,2024,55409.7094017094
ITF1,2008,340252.77777777775
ITF1,2009,296069.85185185185
ITF1,2010,325632.25925925927
ITF1,2011,333456.85185185185
ITF1,2012,327082.81481481483
ITF1,2013,312942.6296296296
ITF1,2014,284967.0
ITF1,2015,285159.8888888889
ITF1,2016,261386.49572649572
ITF1,2017,264688.0683760684
ITF1,2018,272757.5726495726
ITF1,2019,267345.9145299145
ITF1,2020,173766.11965811966
ITF1,2021,223201.77777777778
ITF1,2022,273193.0598290598
ITF1,2023,292314.2905982906
ITF1,2024,307209.8461538461
ITF11,2008,71174.29629629629
ITF11,2009,64449.59259259259
ITF11,2010,61430.666666666664
ITF11,2011,60572.07407407407
ITF11,2012,62697.51851851852
ITF11,2013,61421.666666666664
ITF11,2014,48285.03703703704
ITF11,2015,51357.07407407407
ITF11,2016,43441.743589743586
ITF11,2017,41212.37606837607
ITF11,2018,44745.50427350427
ITF11,2019,47076.13675213675
ITF11,2020,35136.88888888889
ITF11,2021,33030.153846153844
ITF11,2022,48831.00854700855
ITF11,2023,57403.07692307692
ITF11,2024,61527.11111111111
ITF12,2008,159030.96296296295
ITF12,2009,133038.55555555556
ITF12,2010,154888.92592592593
ITF12,2011,158853.4814814815
ITF12,2012,156920.88888888888
ITF12,2013,149985.2962962963
ITF12,2014,143691.62962962964
ITF12,2015,146401.2962962963
ITF12,2016,134667.89743589744
ITF12,2017,135733.02564102566
ITF12,2018,133188.2735042735
ITF12,2019,131652.0
ITF12,2020,82576.41025641025
ITF12,2021,118218.35897435897
ITF12,2022,129648.71794871795
ITF12,2023,127493.05982905983
ITF12,2024,132134.08547008547
ITF13,2008,52873.37037037037
ITF13,2009,44936.444444444445
ITF13,2010,51212.62962962963
ITF13,2011,54332.18518518518
ITF13,2012,53650.22222222222
ITF13,2013,50024.22222222222
ITF13,2014,45095.07407407407
ITF13,2015,44235.62962962963
ITF13,2016,44612.37606837607
ITF13,2017,44805.19658119658
ITF13,2018,48577.29914529915
ITF13,2019,45938.49572649573
ITF13,2020,27431.076923076922
ITF13,2021,35855.52136752137
ITF13,2022,44740.75213675214
ITF13,2023,51129.7094017094
ITF13,2024,59041.57264957265
ITF14,2008,57174.148148148146
ITF14,2009,53645.25925925926
ITF14,2010,58100.03703703704
ITF14,2011,59699.11111111111
ITF14,2012,53814.18518518518
ITF14,2013,51511.444444444445
ITF14,2014,47895.25925925926
ITF14,2015,43165.88888888889
ITF14,2016,38664.47863247863
ITF14,2017,42937.470085470086
ITF14,2018,46246.49572649573
ITF14,2019,42679.282051282054
ITF14,2020,28621.74358974359
ITF14,2021,36097.743589743586
ITF14,2022,49972.581196581195
ITF14,2023,56288.444444444445
ITF14,2024,54507.07692307692
ITF2,2008,31651.666666666668
ITF2,2009,29171.925925925927
ITF2,2010,27511.25925925926
ITF2,2011,32947.18518518518
ITF2,2012,26594.62962962963
ITF2,2013,22195.59259259259
ITF2,2014,20989.11111111111
ITF2,2015,23748.88888888889
ITF2,2016,20408.71794871795
ITF2,2017,19367.760683760684
ITF2,2018,20074.188034188035
ITF2,2019,19706.05128205128
ITF2,2020,14429.059829059828
ITF2,2021,20031.62393162393
ITF2,2022,18787.418803418805
ITF2,2023,21830.529914529914
ITF2,2024,20328.273504273504
ITF21,2008,6268.333333333333
ITF21,2009,5703.962962962963
ITF21,2010,6113.851851851852
ITF21,2011,6900.851851851852
ITF21,2012,6125.666666666667
ITF21,2013,3501.6
ITF21,2014,4152.6
ITF21,2015,3981.5625
ITF21,2016,4437.059829059829
ITF21,2017,3998.769230769231
ITF21,2018,4183.965811965812
ITF21,2019,3609.094017094017
ITF21,2020,1918.561403508772
ITF21,2021,3614.769230769231
ITF21,2022,3499.4188034188032
ITF21,2023,4786.017094017094
ITF21,2024,3627.7606837606836
ITF22,2008,25383.333333333332
ITF22,2009,23467.962962962964
ITF22,2010,21397.40740740741
ITF22,2011,26046.333333333332
ITF22,2012,20468.962962962964
ITF22,2013,18737.222222222223
ITF22,2014,16887.777777777777
ITF22,2015,19816.48148148148
ITF22,2016,15971.65811965812
ITF22,2017,15368.991452991453
ITF22,2018,15890.222222222223
ITF22,2019,16096.957264957266
ITF22,2020,12559.692307692309
ITF22,2021,16416.8547008547
ITF22,2022,15288.0
ITF22,2023,17044.51282051282
ITF22,2024,16700.51282051282
ITF3,2008,859381.2592592592
ITF3,2009,824482.0370370371
ITF3,2010,855564.8148148148
ITF3,2011,903874.4444444445
ITF3,2012,852142.2592592592
ITF3,2013,817871.3333333334
ITF3,2014,840479.6666666666
ITF3,2015,893110.5925925926
ITF3,2016,867181.9487179487
ITF3,2017,891992.0
ITF3,2018,954676.0683760684
ITF3,2019,967283.4188034188
ITF3,2020,324641.1623931624
ITF3,2021,477545.4358974359
ITF3,2022,783617.7777777778
ITF3,2023,914045.6068376069
ITF3,2024,940823.7264957265
ITF31,2008,52234.472049689444
ITF31,2009,46373.666666666664
ITF31,2010,51325.0253164557
ITF31,2011,38324.96296296296
ITF31,2012,40488.74534161491
ITF31,2013,39726.25925925926
ITF31,2014,38738.555555555555
ITF31,2015,40939.148148148146
ITF31,2016,40858.153846153844
ITF31,2017,45721.19658119658
ITF31,2018,57213.57264957265
ITF31,2019,62745.470085470086
ITF31,2020,27761.931034482757
ITF31,2021,40973.05982905983
ITF31,2022,52107.1452991453
ITF31,2023,58403.86324786325
ITF31,2024,60845.40170940171
ITF32,2008,8117.185185185185
ITF32,2009,7867.666666666667
ITF32,2010,6817.740740740741
ITF32,2011,6618.518518518518
ITF32,2012,6547.259259259259
ITF32,2013,5467.148148148148
ITF32,2014,4952.962962962963
ITF32,2015,4681.481481481482
ITF32,2016,3874.4615384615386
ITF32,2017,4525.675213675214
ITF32,2018,8348.478632478633
ITF32,2019,8720.478632478633
ITF32,2020,3486.6666666666665
ITF32,2021,3524.2393162393164
ITF32,2022,5343.65811965812
ITF32,2023,5360.034188034188
ITF32,2024,6411.350427350428
ITF33,2008,461226.44444444444
ITF33,2009,436277.3703703704
ITF33,2010,467035.81481481483
ITF33,2011,515220.6666666667
ITF33,2012,516725.7037037037
ITF33,2013,528889.1851851852
ITF33,2014,538465.0370370371
ITF33,2015,577818.6666666666
ITF33,2016,579059.9658119658
ITF33,2017,582410.5982905983
ITF33,2018,627317.5726495726
ITF33,2019,624547.9658119658
ITF33,2020,183809.7094017094
ITF33,2021,279084.8205128205
ITF33,2022,512067.4188034188
ITF33,2023,617555.829059829
ITF33,2024,634472.2393162394
ITF34,2008,13966.296296296296
ITF34,2009,13204.37037037037
ITF34,2010,12286.592592592593
ITF34,2011,10764.666666666666
ITF34,2012,9264.185185185184
ITF34,2013,9222.185185185184
ITF34,2014,9874.624203821657
ITF34,2015,8761.296296296296
ITF34,2016,8016.376068376068
ITF34,2017,8806.017094017094
ITF34,2018,12121.367521367521
ITF34,2019,13691.31623931624
ITF34,2020,5990.172413793103
ITF34,2021,8142.427350427351
ITF34,2022,11312.205128205129
ITF34,2023,13533.401709401709
ITF34,2024,14294.153846153846
ITF35,2008,324159.2962962963
ITF35,2009,320758.962962963
ITF35,2010,319366.9259259259
ITF35,2011,332945.6296296296
ITF35,2012,279366.2962962963
ITF35,2013,234566.55555555556
ITF35,2014,248753.25925925927
ITF35,2015,260910.0
ITF35,2016,235372.99145299144
ITF35,2017,250528.5128205128
ITF35,2018,249675.07692307694
ITF35,2019,257578.18803418803
ITF35,2020,103970.56410256411
ITF35,2021,145820.88888888888
ITF35,2022,202787.35042735044
ITF35,2023,219192.47863247863
ITF35,2024,224800.5811965812
ITF4,2008,559467.4444444445
ITF4,2009,573915.9629629629
ITF4,2010,596144.1851851852
ITF4,2011,619875.4074074074
ITF4,2012,611771.7407407408
ITF4,2013,612850.2222222222
ITF4,2014,612802.3703703703
ITF4,2015,628184.8148148148
ITF4,2016,621109.7435897436
ITF4,2017,653078.735042735
ITF4,2018,658569.7435897436
ITF4,2019,673496.6495726496
ITF4,2020,425811.58974358975
ITF4,2021,588422.4957264957
ITF4,2022,699549.1282051282
ITF4,2023,736631.452991453
ITF4,2024,786331.5897435897
ITF41,2008,204352.4814814815
ITF41,2009,203402.77777777778
ITF41,2010,193365.2962962963
ITF41,2011,204392.25925925927
ITF41,2012,196529.85185185185
ITF41,2013,194731.96296296295
ITF41,2014,194530.4814814815
ITF41,2015,194683.14814814815
ITF41,2016,185879.31623931625
ITF41,2017,186257.91452991453
ITF41,2018,182696.2735042735
ITF41,2019,182723.62393162394
ITF41,2020,126314.15384615384
ITF41,2021,166625.09401709403
ITF41,2022,178271.31623931625
ITF41,2023,181008.10256410256
ITF41,2024,185033.50427350428
ITF42,2008,80919.74074074074
ITF42,2009,82880.37037037036
ITF42,2010,77954.44444444444
ITF42,2011,81324.92592592593
ITF42,2012,78650.51851851853
ITF42,2013,85635.66666666667
ITF42,2014,88614.25925925926
ITF42,2015,95811.74074074074
ITF42,2016,98127.76068376069
ITF42,2017,112100.34188034188
ITF42,2018,122133.84615384616
ITF42,2019,132696.41025641025
ITF42,2020,68224.47863247863
ITF42,2021,94899.62393162394
ITF42,2022,143409.7094017094
ITF42,2023,157492.2393162393
ITF42,2024,176700.37606837606
ITF43,2008,43980.666666666664
ITF43,2009,44748.22222222222
ITF43,2010,46814.48148148148
ITF43,2011,43345.444444444445
ITF43,2012,47568.851851851854
ITF43,2013,50350.18518518518
ITF43,2014,51373.333333333336
ITF43,2015,49467.2962962963
ITF43,2016,47815.76068376069
ITF43,2017,49641.743589743586
ITF43,2018,52087.282051282054
ITF43,2019,53940.51282051282
ITF43,2020,30830.05128205128
ITF43,2021,44808.820512820515
ITF43,2022,51743.1452991453
ITF43,2023,52092.820512820515
ITF43,2024,54614.80341880342
ITF44,2008,61007.851851851854
ITF44,2009,57906.37037037037
ITF44,2010,62089.0
ITF44,2011,66261.74074074074
ITF44,2012,61677.666666666664
ITF44,2013,69398.77777777778
ITF44,2014,73839.51851851853
ITF44,2015,79176.44444444444
ITF44,2016,77031.00854700855
ITF44,2017,79119.65811965812
ITF44,2018,80249.9829059829
ITF44,2019,85138.22222222222
ITF44,2020,49038.862068965514
ITF44,2021,75362.18803418803
ITF44,2022,92829.19658119658
ITF44,2023,98088.17094017094
ITF44,2024,104019.04273504273
ITF45,2008,169206.7037037037
ITF45,2009,184978.22222222222
ITF45,2010,200895.0
ITF45,2011,208667.4814814815
ITF45,2012,212293.74074074073
ITF45,2013,197483.74074074073
ITF45,2014,188945.25925925927
ITF45,2015,192852.62962962964
ITF45,2016,195977.33333333334
ITF45,2017,209445.1623931624
ITF45,2018,203039.1794871795
ITF45,2019,199814.18803418803
ITF45,2020,140384.20512820513
ITF45,2021,190756.8547008547
ITF45,2022,214045.05982905984
ITF45,2023,227970.94017094016
ITF45,2024,244522.2564102564
ITF5,2008,86246.4074074074
ITF5,2009,87259.77777777778
ITF5,2010,88293.92592592593
ITF5,2011,91672.25925925926
ITF5,2012,88878.33333333333
ITF5,2013,91918.11111111111
ITF5,2014,99229.4074074074
ITF5,2015,110238.96296296296
ITF5,2016,104714.73504273505
ITF5,2017,112285.67521367522
ITF5,2018,119511.4188034188
ITF5,2019,125746.22222222222
ITF5,2020,61743.794871794875
ITF5,2021,80642.18803418803
ITF5,2022,101338.32478632478
ITF5,2023,117508.68376068377
ITF5,2024,116335.45299145298
ITF51,2008,29075.0
ITF51,2009,30383.296296296296
ITF51,2010,29960.59259259259
ITF51,2011,30366.296296296296
ITF51,2012,28998.555555555555
ITF51,2013,29879.037037037036
ITF51,2014,33856.37037037037
ITF51,2015,35708.37037037037
ITF51,2016,31985.128205128207
ITF51,2017,34602.08547008547
ITF51,2018,34898.529914529914
ITF51,2019,32914.017094017094
ITF51,2020,19223.589743589742
ITF51,2021,24576.444444444445
ITF51,2022,26205.675213675215
ITF51,2023,30219.589743589742
ITF51,2024,30643.418803418805
ITF52,2008,57171.40740740741
ITF52,2009,56876.48148148148
ITF52,2010,58333.333333333336
ITF52,2011,61305.96296296296
ITF52,2012,59879.77777777778
ITF52,2013,62039.07407407407
ITF52,2014,65373.03703703704
ITF52,2015,74530.5925925926
ITF52,2016,72729.60683760684
ITF52,2017,77683.58974358975
ITF52,2018,84612.88888888889
ITF52,2019,92832.20512820513
ITF52,2020,43259.68695652174
ITF52,2021,56065.743589743586
ITF52,2022,75132.64957264958
ITF52,2023,87289.09401709402
ITF52,2024,85692.03418803419
ITF6,2008,371147.18518518517
ITF6,2009,369756.48148148146
ITF6,2010,354908.2962962963
ITF6,2011,372743.3703703704
ITF6,2012,365463.81481481483
ITF6,2013,350937.18518518517
ITF6,2014,339455.7037037037
ITF6,2015,356787.48148148146
ITF6,2016,345826.5641025641
ITF6,2017,368321.6752136752
ITF6,2018,379612.7521367521
ITF6,2019,389940.13675213675
ITF6,2020,187943.69098712446
ITF6,2021,245024.64957264956
ITF6,2022,300147.58974358975
ITF6,2023,337510.76923076925
ITF6,2024,338258.0854700855
ITF61,2008,139370.22222222222
ITF61,2009,139346.22222222222
ITF61,2010,133625.2962962963
ITF61,2011,138475.1851851852
ITF61,2012,137597.22222222222
ITF61,2013,125402.14814814815
ITF61,2014,119311.48148148147
ITF61,2015,126170.03703703704
ITF61,2016,127835.96581196581
ITF61,2017,136037.26495726497
ITF61,2018,146515.38461538462
ITF61,2019,151105.67521367522
ITF61,2020,80059.36480686696
ITF61,2021,88680.23931623931
ITF61,2022,116559.79487179487
ITF61,2023,133895.52136752137
ITF61,2024,137452.95726495725
ITF62,2008,39415.0125
ITF62,2009,40916.148148148146
ITF62,2010,44129.240506329115
ITF62,2011,44154.7037037037
ITF62,2012,41565.77777777778
ITF62,2013,40561.7037037037
ITF62,2014,40944.333333333336
ITF62,2015,42655.555555555555
ITF62,2016,35009.40170940171
ITF62,2017,37382.97435897436
ITF62,2018,38273.1282051282
ITF62,2019,36806.49572649573
ITF62,2020,17483.646017699117
ITF62,2021,21475.247863247863
ITF62,2022,26257.094017094016
ITF62,2023,27224.786324786324
ITF62,2024,27040.20512820513
ITF63,2008,65797.37037037036
ITF63,2009,69628.22222222222
ITF63,2010,65168.88888888889
ITF63,2011,64023.25925925926
ITF63,2012,59983.96296296296
ITF63,2013,59136.333333333336
ITF63,2014,58678.48148148148
ITF63,2015,61351.7037037037
ITF63,2016,60872.307692307695
ITF63,2017,61730.32478632479
ITF63,2018,63760.92307692308
ITF63,2019,66752.44444444444
ITF63,2020,29531.43347639485
ITF63,2021,49404.99145299145
ITF63,2022,49690.18803418803
ITF63,2023,49482.73504273504
ITF63,2024,50589.470085470086
ITF64,2008,92584.8
ITF64,2009,89797.425
ITF64,2010,87693.0
ITF64,2011,91547.48148148147
ITF64,2012,90913.55555555556
ITF64,2013,93774.4074074074
ITF64,2014,90735.70370370371
ITF64,2015,93557.14814814815
ITF64,2016,91173.16239316239
ITF64,2017,101919.17948717948
ITF64,2018,99348.51282051283
ITF64,2019,101113.9829059829
ITF64,2020,51146.5
ITF64,2021,70319.24786324786
ITF64,2022,86139.48717948717
ITF64,2023,101756.03418803419
ITF64,2024,99414.05128205128
ITF65,2008,35609.40740740741
ITF65,2009,31177.074074074073
ITF65,2010,25381.48148148148
ITF65,2011,34542.74074074074
ITF65,2012,35403.2962962963
ITF65,2013,32062.59259259259
ITF65,2014,29785.703703703704
ITF65,2015,33053.03703703704
ITF65,2016,30935.726495726496
ITF65,2017,31251.931623931625
ITF65,2018,31714.803418803418
ITF65,2019,34161.53846153846
ITF65,2020,12329.454545454546
ITF65,2021,15144.923076923076
ITF65,2022,21501.02564102564
ITF65,2023,25151.69230769231
ITF65,2024,23761.40170940171
