area_code,year,healthcare_worker_density
ITE1,2015,284.0
ITE1,2015,1186.0
ITE1,2015,458.0
ITE1,2015,728.0
ITE1,2015,4736.0
ITE1,2015,12260.0
ITE1,2015,465.0
ITE1,2015,15784.0
ITE1,2015,247.0
ITE1,2015,1.91
ITE1,2015,2.25
ITE1,2015,8.17
ITE1,2015,0.58
ITE1,2015,9.44
ITE1,2015,2.08
ITE1,2015,0.57
ITE1,2015,3.06
ITE1,2015,7.36
ITE1,2015,1.08
ITE1,2015,60.52
ITE1,2015,0.71
ITE1,2015,1.77
ITE1,2015,21.3
ITE1,2015,0.76
ITE1,2015,3.18
ITE1,2015,1.23
ITE1,2015,1.95
ITE1,2015,12.69
ITE1,2015,32.84
ITE1,2015,1.25
ITE1,2015,42.29
ITE1,2015,0.66
ITE1,2016,764.0
ITE1,2016,857.0
ITE1,2016,3186.0
ITE1,2016,222.0
ITE1,2016,3560.0
ITE1,2016,839.0
ITE1,2016,224.0
ITE1,2016,1199.0
ITE1,2016,2721.0
ITE1,2016,428.0
ITE1,2016,23104.0
ITE1,2016,269.0
ITE1,2016,682.0
ITE1,2016,7699.0
ITE1,2016,290.0
ITE1,2016,1226.0
ITE1,2016,461.0
ITE1,2016,765.0
ITE1,2016,4771.0
ITE1,2016,12626.0
ITE1,2016,473.0
ITE1,2016,16186.0
ITE1,2016,257.0
ITE1,2016,2.05
ITE1,2016,2.3
ITE1,2016,8.56
ITE1,2016,0.6
ITE1,2016,9.56
ITE1,2016,2.25
ITE1,2016,0.6
ITE1,2016,3.22
ITE1,2016,7.31
ITE1,2016,1.15
ITE1,2016,62.04
ITE1,2016,0.72
ITE1,2016,1.83
ITE1,2016,20.67
ITE1,2016,0.78
ITE1,2016,3.29
ITE1,2016,1.24
ITE1,2016,2.05
ITE1,2016,12.81
ITE1,2016,33.91
ITE1,2016,1.27
ITE1,2016,43.47
ITE1,2016,0.69
ITE1,2017,799.0
ITE1,2017,833.0
ITE1,2017,3257.0
ITE1,2017,217.0
ITE1,2017,3600.0
ITE1,2017,882.0
ITE1,2017,232.0
ITE1,2017,1204.0
ITE1,2017,2718.0
ITE1,2017,448.0
ITE1,2017,23668.0
ITE1,2017,275.0
ITE1,2017,681.0
ITE1,2017,7819.0
ITE1,2017,300.0
ITE1,2017,1184.0
ITE1,2017,452.0
ITE1,2017,732.0
ITE1,2017,4818.0
ITE1,2017,12799.0
ITE1,2017,479.0
ITE1,2017,16399.0
ITE1,2017,264.0
ITE1,2017,2.15
ITE1,2017,2.24
ITE1,2017,8.76
ITE1,2017,0.58
ITE1,2017,9.69
ITE1,2017,2.37
ITE1,2017,0.62
ITE1,2017,3.24
ITE1,2017,7.31
ITE1,2017,1.21
ITE1,2017,63.68
ITE1,2017,0.74
ITE1,2017,1.83
ITE1,2017,21.04
ITE1,2017,0.81
ITE1,2017,3.19
ITE1,2017,1.22
ITE1,2017,1.97
ITE1,2017,12.96
ITE1,2017,34.44
ITE1,2017,1.29
ITE1,2017,44.12
ITE1,2017,0.71
ITE1,2018,809.0
ITE1,2018,846.0
ITE1,2018,3259.0
ITE1,2018,228.0
ITE1,2018,3562.0
ITE1,2018,917.0
ITE1,2018,243.0
ITE1,2018,1178.0
ITE1,2018,2645.0
ITE1,2018,441.0
ITE1,2018,24032.0
ITE1,2018,281.0
ITE1,2018,674.0
ITE1,2018,7821.0
ITE1,2018,293.0
ITE1,2018,1151.0
ITE1,2018,445.0
ITE1,2018,706.0
ITE1,2018,4561.0
ITE1,2018,12791.0
ITE1,2018,450.0
ITE1,2018,16353.0
ITE1,2018,260.0
ITE1,2018,2.18
ITE1,2018,2.28
ITE1,2018,8.79
ITE1,2018,0.62
ITE1,2018,9.61
ITE1,2018,2.47
ITE1,2018,0.66
ITE1,2018,3.18
ITE1,2018,7.14
ITE1,2018,1.19
ITE1,2018,64.83
ITE1,2018,0.76
ITE1,2018,1.82
ITE1,2018,21.1
ITE1,2018,0.79
ITE1,2018,3.11
ITE1,2018,1.2
ITE1,2018,1.9
ITE1,2018,12.3
ITE1,2018,34.51
ITE1,2018,1.21
ITE1,2018,44.12
ITE1,2018,0.7
ITE1,2019,847.0
ITE1,2019,861.0
ITE1,2019,3373.0
ITE1,2019,227.0
ITE1,2019,3536.0
ITE1,2019,914.0
ITE1,2019,244.0
ITE1,2019,1203.0
ITE1,2019,2622.0
ITE1,2019,441.0
ITE1,2019,24145.0
ITE1,2019,291.0
ITE1,2019,671.0
ITE1,2019,7870.0
ITE1,2019,289.0
ITE1,2019,1151.0
ITE1,2019,438.0
ITE1,2019,713.0
ITE1,2019,4937.0
ITE1,2019,12907.0
ITE1,2019,454.0
ITE1,2019,16443.0
ITE1,2019,274.0
ITE1,2019,2.29
ITE1,2019,2.33
ITE1,2019,9.12
ITE1,2019,0.61
ITE1,2019,9.56
ITE1,2019,2.47
ITE1,2019,0.66
ITE1,2019,3.25
ITE1,2019,7.09
ITE1,2019,1.19
ITE1,2019,65.31
ITE1,2019,0.79
ITE1,2019,1.82
ITE1,2019,21.29
ITE1,2019,0.78
ITE1,2019,3.11
ITE1,2019,1.18
ITE1,2019,1.93
ITE1,2019,13.35
ITE1,2019,34.91
ITE1,2019,1.23
ITE1,2019,44.48
ITE1,2019,0.74
ITE1,2020,785.0
ITE1,2020,864.0
ITE1,2020,3348.0
ITE1,2020,229.0
ITE1,2020,3476.0
ITE1,2020,832.0
ITE1,2020,235.0
ITE1,2020,1236.0
ITE1,2020,2644.0
ITE1,2020,447.0
ITE1,2020,24798.0
ITE1,2020,288.0
ITE1,2020,677.0
ITE1,2020,7822.0
ITE1,2020,288.0
ITE1,2020,1102.0
ITE1,2020,430.0
ITE1,2020,672.0
ITE1,2020,4625.0
ITE1,2020,12750.0
ITE1,2020,413.0
ITE1,2020,16226.0
ITE1,2020,272.0
ITE1,2020,2.13
ITE1,2020,2.34
ITE1,2020,9.07
ITE1,2020,0.62
ITE1,2020,9.41
ITE1,2020,2.25
ITE1,2020,0.64
ITE1,2020,3.35
ITE1,2020,7.16
ITE1,2020,1.21
ITE1,2020,67.15
ITE1,2020,0.78
ITE1,2020,1.83
ITE1,2020,21.18
ITE1,2020,0.78
ITE1,2020,2.98
ITE1,2020,1.16
ITE1,2020,1.82
ITE1,2020,12.52
ITE1,2020,34.53
ITE1,2020,1.12
ITE1,2020,43.94
ITE1,2020,0.74
ITE1,2021,826.0
ITE1,2021,894.0
ITE1,2021,3268.0
ITE1,2021,225.0
ITE1,2021,3436.0
ITE1,2021,783.0
ITE1,2021,264.0
ITE1,2021,1206.0
ITE1,2021,2653.0
ITE1,2021,453.0
ITE1,2021,24536.0
ITE1,2021,289.0
ITE1,2021,684.0
ITE1,2021,8117.0
ITE1,2021,295.0
ITE1,2021,1071.0
ITE1,2021,448.0
ITE1,2021,623.0
ITE1,2021,4801.0
ITE1,2021,13220.0
ITE1,2021,428.0
ITE1,2021,16656.0
ITE1,2021,297.0
ITE1,2021,2.25
ITE1,2021,2.43
ITE1,2021,8.89
ITE1,2021,0.61
ITE1,2021,9.34
ITE1,2021,2.13
ITE1,2021,0.72
ITE1,2021,3.28
ITE1,2021,7.21
ITE1,2021,1.23
ITE1,2021,66.71
ITE1,2021,0.79
ITE1,2021,1.86
ITE1,2021,22.07
ITE1,2021,0.8
ITE1,2021,2.91
ITE1,2021,1.22
ITE1,2021,1.69
ITE1,2021,13.05
ITE1,2021,35.94
ITE1,2021,1.16
ITE1,2021,45.29
ITE1,2021,0.81
ITE1,2022,872.0
ITE1,2022,937.0
ITE1,2022,3444.0
ITE1,2022,249.0
ITE1,2022,3507.0
ITE1,2022,717.0
ITE1,2022,280.0
ITE1,2022,1281.0
ITE1,2022,2790.0
ITE1,2022,482.0
ITE1,2022,25621.0
ITE1,2022,318.0
ITE1,2022,729.0
ITE1,2022,8484.0
ITE1,2022,307.0
ITE1,2022,1105.0
ITE1,2022,464.0
ITE1,2022,641.0
ITE1,2022,5061.0
ITE1,2022,13891.0
ITE1,2022,447.0
ITE1,2022,17398.0
ITE1,2022,322.0
ITE1,2022,2.38
ITE1,2022,2.56
ITE1,2022,9.4
ITE1,2022,0.68
ITE1,2022,9.58
ITE1,2022,1.96
ITE1,2022,0.76
ITE1,2022,3.5
ITE1,2022,7.62
ITE1,2022,1.32
ITE1,2022,69.95
ITE1,2022,0.87
ITE1,2022,1.99
ITE1,2022,23.16
ITE1,2022,0.84
ITE1,2022,3.02
ITE1,2022,1.27
ITE1,2022,1.75
ITE1,2022,13.82
ITE1,2022,37.93
ITE1,2022,1.22
ITE1,2022,47.5
ITE1,2022,0.88
ITE2,2013,197.0
ITE2,2013,199.0
ITE2,2013,721.0
ITE2,2013,77.0
ITE2,2013,946.0
ITE2,2013,198.0
ITE2,2013,59.0
ITE2,2013,331.0
ITE2,2013,748.0
ITE2,2013,127.0
ITE2,2013,5228.0
ITE2,2013,72.0
ITE2,2013,156.0
ITE2,2013,1704.0
ITE2,2013,78.0
ITE2,2013,267.0
ITE2,2013,114.0
ITE2,2013,153.0
ITE2,2013,1205.0
ITE2,2013,2903.0
ITE2,2013,157.0
ITE2,2013,3849.0
ITE2,2013,77.0
ITE2,2013,2.21
ITE2,2013,2.23
ITE2,2013,8.08
ITE2,2013,0.86
ITE2,2013,10.6
ITE2,2013,2.22
ITE2,2013,0.66
ITE2,2013,3.71
ITE2,2013,8.38
ITE2,2013,1.42
ITE2,2013,58.58
ITE2,2013,0.81
ITE2,2013,1.75
ITE2,2013,19.09
ITE2,2013,0.87
ITE2,2013,2.99
ITE2,2013,1.28
ITE2,2013,1.71
ITE2,2013,13.5
ITE2,2013,32.53
ITE2,2013,1.76
ITE2,2013,43.13
ITE2,2013,0.86
ITE2,2014,206.0
ITE2,2014,202.0
ITE2,2014,731.0
ITE2,2014,78.0
ITE2,2014,924.0
ITE2,2014,180.0
ITE2,2014,64.0
ITE2,2014,352.0
ITE2,2014,744.0
ITE2,2014,124.0
ITE2,2014,5420.0
ITE2,2014,73.0
ITE2,2014,156.0
ITE2,2014,1749.0
ITE2,2014,75.0
ITE2,2014,269.0
ITE2,2014,114.0
ITE2,2014,155.0
ITE2,2014,1243.0
ITE2,2014,2957.0
ITE2,2014,153.0
ITE2,2014,3881.0
ITE2,2014,77.0
ITE2,2014,2.31
ITE2,2014,2.27
ITE2,2014,8.21
ITE2,2014,0.88
ITE2,2014,10.38
ITE2,2014,2.02
ITE2,2014,0.72
ITE2,2014,3.95
ITE2,2014,8.36
ITE2,2014,1.39
ITE2,2014,60.89
ITE2,2014,0.82
ITE2,2014,1.75
ITE2,2014,19.65
ITE2,2014,0.84
ITE2,2014,3.02
ITE2,2014,1.28
ITE2,2014,1.74
ITE2,2014,13.96
ITE2,2014,33.22
ITE2,2014,1.72
ITE2,2014,43.6
ITE2,2014,0.86
ITE2,2015,189.0
ITE2,2015,189.0
ITE2,2015,728.0
ITE2,2015,72.0
ITE2,2015,918.0
ITE2,2015,176.0
ITE2,2015,61.0
ITE2,2015,362.0
ITE2,2015,742.0
ITE2,2015,114.0
ITE2,2015,5636.0
ITE2,2015,73.0
ITE2,2015,145.0
ITE2,2015,1764.0
ITE2,2015,78.0
ITE2,2015,261.0
ITE2,2015,113.0
ITE2,2015,148.0
ITE2,2015,1247.0
ITE2,2015,2917.0
ITE2,2015,157.0
ITE2,2015,3835.0
ITE2,2015,75.0
ITE2,2015,2.13
ITE2,2015,2.13
ITE2,2015,8.21
ITE2,2015,0.81
ITE2,2015,10.36
ITE2,2015,1.99
ITE2,2015,0.69
ITE2,2015,4.08
ITE2,2015,8.37
ITE2,2015,1.29
ITE2,2015,63.6
ITE2,2015,0.82
ITE2,2015,1.64
ITE2,2015,19.91
ITE2,2015,0.88
ITE2,2015,2.95
ITE2,2015,1.28
ITE2,2015,1.67
ITE2,2015,14.07
ITE2,2015,32.92
ITE2,2015,1.77
ITE2,2015,43.28
ITE2,2015,0.85
ITE2,2016,193.0
ITE2,2016,199.0
ITE2,2016,752.0
ITE2,2016,72.0
ITE2,2016,919.0
ITE2,2016,193.0
ITE2,2016,69.0
ITE2,2016,381.0
ITE2,2016,726.0
ITE2,2016,119.0
ITE2,2016,5756.0
ITE2,2016,74.0
ITE2,2016,159.0
ITE2,2016,1689.0
ITE2,2016,83.0
ITE2,2016,257.0
ITE2,2016,113.0
ITE2,2016,144.0
ITE2,2016,1307.0
ITE2,2016,3019.0
ITE2,2016,166.0
ITE2,2016,3938.0
ITE2,2016,83.0
ITE2,2016,2.19
ITE2,2016,2.25
ITE2,2016,8.52
ITE2,2016,0.82
ITE2,2016,10.41
ITE2,2016,2.19
ITE2,2016,0.78
ITE2,2016,4.32
ITE2,2016,8.23
ITE2,2016,1.35
ITE2,2016,65.22
ITE2,2016,0.84
ITE2,2016,1.8
ITE2,2016,19.14
ITE2,2016,0.94
ITE2,2016,2.91
ITE2,2016,1.28
ITE2,2016,1.63
ITE2,2016,14.81
ITE2,2016,34.21
ITE2,2016,1.88
ITE2,2016,44.62
ITE2,2016,0.94
ITE2,2017,193.0
ITE2,2017,200.0
ITE2,2017,757.0
ITE2,2017,71.0
ITE2,2017,922.0
ITE2,2017,203.0
ITE2,2017,73.0
ITE2,2017,388.0
ITE2,2017,719.0
ITE2,2017,120.0
ITE2,2017,5900.0
ITE2,2017,70.0
ITE2,2017,152.0
ITE2,2017,1715.0
ITE2,2017,81.0
ITE2,2017,257.0
ITE2,2017,113.0
ITE2,2017,144.0
ITE2,2017,1312.0
ITE2,2017,3039.0
ITE2,2017,170.0
ITE2,2017,3961.0
ITE2,2017,81.0
ITE2,2017,2.2
ITE2,2017,2.28
ITE2,2017,8.61
ITE2,2017,0.81
ITE2,2017,10.49
ITE2,2017,2.31
ITE2,2017,0.83
ITE2,2017,4.42
ITE2,2017,8.18
ITE2,2017,1.37
ITE2,2017,67.14
ITE2,2017,0.8
ITE2,2017,1.73
ITE2,2017,19.52
ITE2,2017,0.92
ITE2,2017,2.92
ITE2,2017,1.29
ITE2,2017,1.64
ITE2,2017,14.93
ITE2,2017,34.58
ITE2,2017,1.93
ITE2,2017,45.08
ITE2,2017,0.92
ITE2,2018,197.0
ITE2,2018,199.0
ITE2,2018,766.0
ITE2,2018,72.0
ITE2,2018,913.0
ITE2,2018,206.0
ITE2,2018,72.0
ITE2,2018,390.0
ITE2,2018,707.0
ITE2,2018,121.0
ITE2,2018,6100.0
ITE2,2018,70.0
ITE2,2018,149.0
ITE2,2018,1722.0
ITE2,2018,81.0
ITE2,2018,256.0
ITE2,2018,114.0
ITE2,2018,142.0
ITE2,2018,1272.0
ITE2,2018,3031.0
ITE2,2018,154.0
ITE2,2018,3944.0
ITE2,2018,80.0
ITE2,2018,2.25
ITE2,2018,2.27
ITE2,2018,8.75
ITE2,2018,0.82
ITE2,2018,10.43
ITE2,2018,2.35
ITE2,2018,0.82
ITE2,2018,4.46
ITE2,2018,8.08
ITE2,2018,1.38
ITE2,2018,69.71
ITE2,2018,0.8
ITE2,2018,1.7
ITE2,2018,19.68
ITE2,2018,0.93
ITE2,2018,2.93
ITE2,2018,1.3
ITE2,2018,1.62
ITE2,2018,14.54
ITE2,2018,34.64
ITE2,2018,1.76
ITE2,2018,45.07
ITE2,2018,0.91
ITE2,2019,211.0
ITE2,2019,198.0
ITE2,2019,805.0
ITE2,2019,67.0
ITE2,2019,930.0
ITE2,2019,202.0
ITE2,2019,77.0
ITE2,2019,386.0
ITE2,2019,728.0
ITE2,2019,127.0
ITE2,2019,6080.0
ITE2,2019,68.0
ITE2,2019,151.0
ITE2,2019,1730.0
ITE2,2019,80.0
ITE2,2019,260.0
ITE2,2019,115.0
ITE2,2019,145.0
ITE2,2019,1406.0
ITE2,2019,3054.0
ITE2,2019,157.0
ITE2,2019,3984.0
ITE2,2019,73.0
ITE2,2019,2.42
ITE2,2019,2.27
ITE2,2019,9.23
ITE2,2019,0.77
ITE2,2019,10.67
ITE2,2019,2.32
ITE2,2019,0.88
ITE2,2019,4.43
ITE2,2019,8.35
ITE2,2019,1.46
ITE2,2019,69.73
ITE2,2019,0.78
ITE2,2019,1.73
ITE2,2019,19.84
ITE2,2019,0.92
ITE2,2019,2.98
ITE2,2019,1.32
ITE2,2019,1.66
ITE2,2019,16.12
ITE2,2019,35.02
ITE2,2019,1.8
ITE2,2019,45.69
ITE2,2019,0.84
ITE2,2020,189.0
ITE2,2020,198.0
ITE2,2020,799.0
ITE2,2020,66.0
ITE2,2020,881.0
ITE2,2020,152.0
ITE2,2020,61.0
ITE2,2020,388.0
ITE2,2020,729.0
ITE2,2020,122.0
ITE2,2020,6214.0
ITE2,2020,71.0
ITE2,2020,156.0
ITE2,2020,1704.0
ITE2,2020,71.0
ITE2,2020,251.0
ITE2,2020,110.0
ITE2,2020,141.0
ITE2,2020,1281.0
ITE2,2020,2967.0
ITE2,2020,142.0
ITE2,2020,3848.0
ITE2,2020,77.0
ITE2,2020,2.18
ITE2,2020,2.28
ITE2,2020,9.21
ITE2,2020,0.76
ITE2,2020,10.15
ITE2,2020,1.75
ITE2,2020,0.7
ITE2,2020,4.47
ITE2,2020,8.4
ITE2,2020,1.41
ITE2,2020,71.61
ITE2,2020,0.82
ITE2,2020,1.8
ITE2,2020,19.64
ITE2,2020,0.82
ITE2,2020,2.89
ITE2,2020,1.27
ITE2,2020,1.62
ITE2,2020,14.76
ITE2,2020,34.19
ITE2,2020,1.64
ITE2,2020,44.34
ITE2,2020,0.89
ITE2,2021,193.0
ITE2,2021,210.0
ITE2,2021,785.0
ITE2,2021,67.0
ITE2,2021,849.0
ITE2,2021,130.0
ITE2,2021,69.0
ITE2,2021,401.0
ITE2,2021,719.0
ITE2,2021,129.0
ITE2,2021,6219.0
ITE2,2021,76.0
ITE2,2021,176.0
ITE2,2021,1769.0
ITE2,2021,78.0
ITE2,2021,240.0
ITE2,2021,105.0
ITE2,2021,135.0
ITE2,2021,1241.0
ITE2,2021,3084.0
ITE2,2021,141.0
ITE2,2021,3933.0
ITE2,2021,71.0
ITE2,2021,2.24
ITE2,2021,2.44
ITE2,2021,9.11
ITE2,2021,0.78
ITE2,2021,9.85
ITE2,2021,1.51
ITE2,2021,0.8
ITE2,2021,4.65
ITE2,2021,8.34
ITE2,2021,1.5
ITE2,2021,72.14
ITE2,2021,0.88
ITE2,2021,2.04
ITE2,2021,20.52
ITE2,2021,0.9
ITE2,2021,2.78
ITE2,2021,1.22
ITE2,2021,1.57
ITE2,2021,14.39
ITE2,2021,35.77
ITE2,2021,1.64
ITE2,2021,45.62
ITE2,2021,0.82
ITE2,2022,197.0
ITE2,2022,215.0
ITE2,2022,831.0
ITE2,2022,66.0
ITE2,2022,796.0
ITE2,2022,118.0
ITE2,2022,81.0
ITE2,2022,423.0
ITE2,2022,678.0
ITE2,2022,137.0
ITE2,2022,6410.0
ITE2,2022,79.0
ITE2,2022,184.0
ITE2,2022,1855.0
ITE2,2022,81.0
ITE2,2022,241.0
ITE2,2022,107.0
ITE2,2022,134.0
ITE2,2022,1306.0
ITE2,2022,3235.0
ITE2,2022,144.0
ITE2,2022,4031.0
ITE2,2022,89.0
ITE2,2022,2.3
ITE2,2022,2.51
ITE2,2022,9.69
ITE2,2022,0.77
ITE2,2022,9.28
ITE2,2022,1.38
ITE2,2022,0.94
ITE2,2022,4.93
ITE2,2022,7.91
ITE2,2022,1.6
ITE2,2022,74.74
ITE2,2022,0.92
ITE2,2022,2.15
ITE2,2022,21.63
ITE2,2022,0.94
ITE2,2022,2.81
ITE2,2022,1.25
ITE2,2022,1.56
ITE2,2022,15.23
ITE2,2022,37.72
ITE2,2022,1.68
ITE2,2022,47.0
ITE2,2022,1.04
ITE3,2013,294.0
ITE3,2013,301.0
ITE3,2013,1199.0
ITE3,2013,81.0
ITE3,2013,1423.0
ITE3,2013,242.0
ITE3,2013,80.0
ITE3,2013,460.0
ITE3,2013,1181.0
ITE3,2013,142.0
ITE3,2013,8333.0
ITE3,2013,106.0
ITE3,2013,200.0
ITE3,2013,2490.0
ITE3,2013,92.0
ITE3,2013,378.0
ITE3,2013,182.0
ITE3,2013,196.0
ITE3,2013,2029.0
ITE3,2013,4104.0
ITE3,2013,237.0
ITE3,2013,5527.0
ITE3,2013,81.0
ITE3,2013,1.9
ITE3,2013,1.94
ITE3,2013,7.73
ITE3,2013,0.52
ITE3,2013,9.18
ITE3,2013,1.56
ITE3,2013,0.52
ITE3,2013,2.97
ITE3,2013,7.62
ITE3,2013,0.92
ITE3,2013,53.74
ITE3,2013,0.68
ITE3,2013,1.29
ITE3,2013,16.06
ITE3,2013,0.59
ITE3,2013,2.44
ITE3,2013,1.17
ITE3,2013,1.26
ITE3,2013,13.09
ITE3,2013,26.47
ITE3,2013,1.53
ITE3,2013,35.64
ITE3,2013,0.52
ITE3,2014,297.0
ITE3,2014,318.0
ITE3,2014,1232.0
ITE3,2014,87.0
ITE3,2014,1377.0
ITE3,2014,218.0
ITE3,2014,81.0
ITE3,2014,486.0
ITE3,2014,1159.0
ITE3,2014,150.0
ITE3,2014,8479.0
ITE3,2014,108.0
ITE3,2014,203.0
ITE3,2014,2542.0
ITE3,2014,93.0
ITE3,2014,383.0
ITE3,2014,179.0
ITE3,2014,204.0
ITE3,2014,2114.0
ITE3,2014,4175.0
ITE3,2014,213.0
ITE3,2014,5552.0
ITE3,2014,83.0
ITE3,2014,1.92
ITE3,2014,2.05
ITE3,2014,7.96
ITE3,2014,0.56
ITE3,2014,8.9
ITE3,2014,1.41
ITE3,2014,0.52
ITE3,2014,3.14
ITE3,2014,7.49
ITE3,2014,0.97
ITE3,2014,54.79
ITE3,2014,0.7
ITE3,2014,1.31
ITE3,2014,16.42
ITE3,2014,0.6
ITE3,2014,2.47
ITE3,2014,1.16
ITE3,2014,1.32
ITE3,2014,13.66
ITE3,2014,26.98
ITE3,2014,1.38
ITE3,2014,35.87
ITE3,2014,0.54
ITE3,2015,293.0
ITE3,2015,318.0
ITE3,2015,1232.0
ITE3,2015,80.0
ITE3,2015,1394.0
ITE3,2015,239.0
ITE3,2015,81.0
ITE3,2015,487.0
ITE3,2015,1155.0
ITE3,2015,142.0
ITE3,2015,8839.0
ITE3,2015,115.0
ITE3,2015,196.0
ITE3,2015,2519.0
ITE3,2015,95.0
ITE3,2015,370.0
ITE3,2015,179.0
ITE3,2015,191.0
ITE3,2015,2152.0
ITE3,2015,4136.0
ITE3,2015,212.0
ITE3,2015,5530.0
ITE3,2015,85.0
ITE3,2015,1.9
ITE3,2015,2.06
ITE3,2015,7.99
ITE3,2015,0.52
ITE3,2015,9.04
ITE3,2015,1.55
ITE3,2015,0.53
ITE3,2015,3.16
ITE3,2015,7.49
ITE3,2015,0.92
ITE3,2015,57.32
ITE3,2015,0.75
ITE3,2015,1.27
ITE3,2015,16.33
ITE3,2015,0.62
ITE3,2015,2.4
ITE3,2015,1.16
ITE3,2015,1.24
ITE3,2015,13.95
ITE3,2015,26.82
ITE3,2015,1.37
ITE3,2015,35.86
ITE3,2015,0.55
ITE3,2016,287.0
ITE3,2016,334.0
ITE3,2016,1259.0
ITE3,2016,84.0
ITE3,2016,1384.0
ITE3,2016,257.0
ITE3,2016,84.0
ITE3,2016,500.0
ITE3,2016,1127.0
ITE3,2016,149.0
ITE3,2016,9025.0
ITE3,2016,116.0
ITE3,2016,206.0
ITE3,2016,2426.0
ITE3,2016,98.0
ITE3,2016,392.0
ITE3,2016,179.0
ITE3,2016,213.0
ITE3,2016,2103.0
ITE3,2016,4266.0
ITE3,2016,214.0
ITE3,2016,5650.0
ITE3,2016,89.0
ITE3,2016,1.87
ITE3,2016,2.18
ITE3,2016,8.2
ITE3,2016,0.55
ITE3,2016,9.01
ITE3,2016,1.67
ITE3,2016,0.55
ITE3,2016,3.26
ITE3,2016,7.34
ITE3,2016,0.97
ITE3,2016,58.78
ITE3,2016,0.76
ITE3,2016,1.34
ITE3,2016,15.8
ITE3,2016,0.64
ITE3,2016,2.55
ITE3,2016,1.17
ITE3,2016,1.39
ITE3,2016,13.7
ITE3,2016,27.78
ITE3,2016,1.39
ITE3,2016,36.8
ITE3,2016,0.58
ITE3,2017,288.0
ITE3,2017,325.0
ITE3,2017,1279.0
ITE3,2017,90.0
ITE3,2017,1391.0
ITE3,2017,266.0
ITE3,2017,85.0
ITE3,2017,508.0
ITE3,2017,1125.0
ITE3,2017,146.0
ITE3,2017,9259.0
ITE3,2017,118.0
ITE3,2017,212.0
ITE3,2017,2470.0
ITE3,2017,103.0
ITE3,2017,379.0
ITE3,2017,179.0
ITE3,2017,200.0
ITE3,2017,2136.0
ITE3,2017,4333.0
ITE3,2017,218.0
ITE3,2017,5724.0
ITE3,2017,99.0
ITE3,2017,1.88
ITE3,2017,2.13
ITE3,2017,8.36
ITE3,2017,0.59
ITE3,2017,9.1
ITE3,2017,1.74
ITE3,2017,0.56
ITE3,2017,3.32
ITE3,2017,7.36
ITE3,2017,0.95
ITE3,2017,60.54
ITE3,2017,0.77
ITE3,2017,1.39
ITE3,2017,16.15
ITE3,2017,0.67
ITE3,2017,2.48
ITE3,2017,1.17
ITE3,2017,1.31
ITE3,2017,13.97
ITE3,2017,28.33
ITE3,2017,1.43
ITE3,2017,37.43
ITE3,2017,0.65
ITE3,2018,298.0
ITE3,2018,341.0
ITE3,2018,1291.0
ITE3,2018,92.0
ITE3,2018,1377.0
ITE3,2018,272.0
ITE3,2018,94.0
ITE3,2018,523.0
ITE3,2018,1105.0
ITE3,2018,142.0
ITE3,2018,9421.0
ITE3,2018,118.0
ITE3,2018,212.0
ITE3,2018,2492.0
ITE3,2018,100.0
ITE3,2018,359.0
ITE3,2018,176.0
ITE3,2018,183.0
ITE3,2018,2257.0
ITE3,2018,4366.0
ITE3,2018,196.0
ITE3,2018,5743.0
ITE3,2018,105.0
ITE3,2018,1.96
ITE3,2018,2.24
ITE3,2018,8.47
ITE3,2018,0.6
ITE3,2018,9.04
ITE3,2018,1.79
ITE3,2018,0.62
ITE3,2018,3.43
ITE3,2018,7.25
ITE3,2018,0.93
ITE3,2018,61.84
ITE3,2018,0.77
ITE3,2018,1.39
ITE3,2018,16.36
ITE3,2018,0.66
ITE3,2018,2.36
ITE3,2018,1.16
ITE3,2018,1.2
ITE3,2018,14.82
ITE3,2018,28.66
ITE3,2018,1.29
ITE3,2018,37.7
ITE3,2018,0.69
ITE3,2019,293.0
ITE3,2019,345.0
ITE3,2019,1339.0
ITE3,2019,91.0
ITE3,2019,1378.0
ITE3,2019,284.0
ITE3,2019,94.0
ITE3,2019,516.0
ITE3,2019,1094.0
ITE3,2019,143.0
ITE3,2019,9671.0
ITE3,2019,124.0
ITE3,2019,223.0
ITE3,2019,2524.0
ITE3,2019,101.0
ITE3,2019,362.0
ITE3,2019,174.0
ITE3,2019,188.0
ITE3,2019,2244.0
ITE3,2019,4424.0
ITE3,2019,207.0
ITE3,2019,5802.0
ITE3,2019,105.0
ITE3,2019,1.93
ITE3,2019,2.27
ITE3,2019,8.83
ITE3,2019,0.6
ITE3,2019,9.09
ITE3,2019,1.87
ITE3,2019,0.62
ITE3,2019,3.4
ITE3,2019,7.21
ITE3,2019,0.94
ITE3,2019,63.77
ITE3,2019,0.82
ITE3,2019,1.47
ITE3,2019,16.64
ITE3,2019,0.67
ITE3,2019,2.39
ITE3,2019,1.15
ITE3,2019,1.24
ITE3,2019,14.8
ITE3,2019,29.17
ITE3,2019,1.36
ITE3,2019,38.26
ITE3,2019,0.69
ITE3,2020,270.0
ITE3,2020,342.0
ITE3,2020,1325.0
ITE3,2020,93.0
ITE3,2020,1313.0
ITE3,2020,230.0
ITE3,2020,95.0
ITE3,2020,517.0
ITE3,2020,1083.0
ITE3,2020,146.0
ITE3,2020,9753.0
ITE3,2020,118.0
ITE3,2020,220.0
